Cell	Subpopulation
SA1096AX1XB02034-A95717A-R28-C31	1
SA1096AX1XB02034-A95717A-R28-C50	1
SA1096AX1XB02034-A95717A-R28-C54	1
SA1096AX1XB02034-A95717A-R28-C59	1
SA1096AX1XB02034-A95717A-R28-C63	1
SA1096AX1XB02034-A95717A-R28-C67	1
SA1096AX1XB02034-A95717A-R28-C70	1
SA1096AX1XB02034-A95717A-R29-C09	1
SA1096AX1XB02034-A95717A-R29-C13	1
SA1096AX1XB02034-A95717A-R29-C16	1
SA1096AX1XB02034-A95717A-R29-C42	1
SA1096AX1XB02034-A95717A-R29-C43	2
SA1096AX1XB02034-A95717A-R29-C48	1
SA1096AX1XB02034-A95717A-R29-C54	1
SA1096AX1XB02034-A95717A-R29-C55	1
SA1096AX1XB02034-A95717A-R29-C57	1
SA1096AX1XB02034-A95717A-R29-C59	1
SA1096AX1XB02034-A95717A-R29-C61	1
SA1096AX1XB02034-A95717A-R29-C64	1
SA1096AX1XB02034-A95717A-R30-C08	1
SA1096AX1XB02034-A95717A-R30-C15	1
SA1096AX1XB02034-A95717A-R30-C16	1
SA1096AX1XB02034-A95717A-R30-C21	1
SA1096AX1XB02034-A95717A-R30-C25	1
SA1096AX1XB02034-A95717A-R30-C35	1
SA1096AX1XB02034-A95717A-R30-C40	1
SA1096AX1XB02034-A95717A-R30-C60	1
SA1096AX1XB02034-A95717A-R31-C07	1
SA1096AX1XB02034-A95717A-R31-C08	1
SA1096AX1XB02034-A95717A-R31-C09	1
SA1096AX1XB02034-A95717A-R31-C11	1
SA1096AX1XB02034-A95717A-R31-C21	1
SA1096AX1XB02034-A95717A-R31-C22	1
SA1096AX1XB02034-A95717A-R31-C54	1
SA1096AX1XB02034-A95717A-R32-C07	1
SA1096AX1XB02034-A95717A-R32-C09	1
SA1096AX1XB02034-A95717A-R32-C16	1
SA1096AX1XB02034-A95717A-R32-C30	1
SA1096AX1XB02034-A95717A-R32-C38	1
SA1096AX1XB02034-A95717A-R32-C41	1
SA1096AX1XB02034-A95717A-R32-C45	1
SA1096AX1XB02034-A95717A-R32-C56	1
SA1096AX1XB02034-A95717A-R32-C57	1
SA1096BX1XB02037-A118804A-R45-C12	2
SA1096BX1XB02037-A118804A-R45-C23	2
SA1096BX1XB02037-A118804A-R45-C33	2
SA1096BX1XB02037-A118804A-R45-C51	2
SA1096BX1XB02037-A118804A-R46-C14	2
SA1096BX1XB02037-A118804A-R46-C18	2
SA1096BX1XB02037-A118804A-R46-C31	2
SA1096BX1XB02037-A118804A-R47-C28	2
SA1096BX1XB02037-A118804A-R47-C31	2
SA1096BX1XB02037-A118804A-R47-C37	2
SA1096BX1XB02037-A118804A-R47-C40	2
SA1096BX1XB02037-A118804A-R47-C41	2
SA1096BX1XB02037-A118804A-R47-C66	2
SA1096BX1XB02037-A118804A-R48-C36	2
SA1096BX1XB02037-A118804A-R48-C37	2
SA1096BX1XB02037-A118804A-R48-C47	2
SA1096BX1XB02037-A118804A-R48-C54	2
SA1096BX1XB02037-A118804A-R48-C57	2
SA1096BX1XB02037-A118804A-R48-C68	2
SA1096BX1XB02037-A118804A-R49-C08	2
SA1096BX1XB02037-A118804A-R49-C18	2
SA1096BX1XB02037-A118804A-R49-C25	2
SA1096BX1XB02037-A118804A-R49-C32	2
SA1096BX1XB02037-A118804A-R49-C41	2
SA1096BX1XB02037-A118804A-R49-C47	2
SA1096BX1XB02037-A118804A-R49-C49	2
SA1096BX1XB02037-A118804A-R49-C61	2
SA1096BX1XB02037-A118804A-R49-C69	2
SA1096BX1XB02037-A118804A-R50-C14	2
SA1096BX1XB02037-A118804A-R50-C15	2
SA1096BX1XB02037-A118804A-R50-C22	2
SA1096BX1XB02037-A118804A-R50-C35	2
SA1096BX1XB02037-A118804A-R50-C59	2
SA1096BX1XB02037-A118804A-R50-C68	2
SA1096BX1XB02037-A118804A-R51-C08	2
SA1096BX1XB02037-A118804A-R51-C09	2
SA1096BX1XB02037-A118804A-R51-C24	2
SA1096BX1XB02037-A118804A-R51-C27	2
SA1096BX1XB02037-A118804A-R51-C35	2
SA1096BX1XB02037-A118804A-R51-C36	2
SA1096BX1XB02037-A118804A-R51-C42	2
SA1096BX1XB02037-A118804A-R51-C70	2
SA1096BX1XB02037-A118804A-R52-C23	2
SA1096BX1XB02037-A118804A-R52-C33	2
SA1096BX1XB02037-A118804A-R52-C69	2
SA1096BX1XB02037-A118804A-R53-C36	2
SA1096BX1XB02037-A118804A-R54-C11	2
SA1096BX1XB02037-A118804A-R54-C20	2
SA1096BX1XB02037-A118804A-R54-C22	2
SA1096BX1XB02037-A118804A-R54-C42	2
SA1096BX1XB02037-A118804A-R54-C44	2
SA1096BX1XB02037-A118804A-R54-C48	2
SA1096BX1XB02037-A118804A-R54-C62	2
SA1096BX1XB02037-A118804A-R55-C31	2
SA1096BX1XB02037-A118804A-R55-C40	2
SA1096BX1XB02037-A118804A-R55-C45	2
SA1096BX1XB02037-A118804A-R55-C58	2
SA1096BX1XB02037-A118804A-R55-C63	2
SA1096BX1XB02037-A118804A-R56-C14	2
SA1096BX1XB02037-A118804A-R56-C18	2
SA1096BX1XB02037-A118804A-R56-C49	2
SA1096BX1XB02037-A118804A-R57-C30	2
SA1096BX1XB02037-A118804A-R57-C55	2
SA1096BX1XB02037-A118804A-R58-C10	2
SA1096BX1XB02037-A118804A-R58-C14	2
SA1096BX1XB02037-A118804A-R58-C19	2
SA1096BX1XB02037-A118804A-R58-C42	2
SA1096BX1XB02037-A118804A-R59-C27	2
SA1096BX1XB02037-A118804A-R59-C60	2
SA1096BX1XB02037-A118804A-R59-C69	2
SA1096BX1XB02037-A118804A-R60-C16	2
SA1096BX1XB02037-A118804A-R60-C57	2
SA1096BX1XB02037-A118804A-R61-C26	2
SA1096BX1XB02037-A118804A-R61-C70	2
SA1096BX1XB02037-A118804A-R62-C47	2
SA1096BX1XB02037-A118804A-R63-C13	2
SA1096BX1XB02037-A118804A-R63-C58	2
SA1096BX1XB02037-A118804A-R63-C60	2
SA1096BX1XB02037-A118804A-R64-C64	2
SA1096BX1XB02037-A118804A-R64-C65	2
SA1096BX1XB02037-A118804A-R64-C68	2
SA1096BX1XB02037-A118804A-R65-C16	2
SA1096BX1XB02037-A118804A-R65-C54	2
SA1096BX1XB02037-A118804A-R66-C27	2
SA1096BX1XB02037-A118804A-R66-C47	2
SA1096BX1XB02037-A118804A-R66-C68	2
SA1096BX1XB02037-A118804A-R67-C15	2
SA1096BX1XB02037-A118804A-R67-C28	2
SA1096BX1XB02037-A118804A-R67-C43	2
SA1096BX1XB02037-A118804A-R67-C50	2
SA1096BX1XB02037-A118804A-R67-C51	2
SA1096BX1XB02037-A118804A-R68-C09	2
SA1096BX1XB02037-A118804A-R68-C12	2
SA1096BX1XB02037-A118804A-R68-C61	2
SA1096BX1XB02037-A118804A-R70-C35	2
SA1096BX1XB02037-A118804A-R70-C41	2
SA1096BX1XB02037-A118808A-R03-C45	2
SA1096BX1XB02037-A118808A-R03-C47	2
SA1096BX1XB02037-A118808A-R03-C52	2
SA1096BX1XB02037-A118808A-R03-C57	2
SA1096BX1XB02037-A118808A-R03-C69	2
SA1096BX1XB02037-A118808A-R04-C41	2
SA1096BX1XB02037-A118808A-R04-C50	2
SA1096BX1XB02037-A118808A-R04-C56	2
SA1096BX1XB02037-A118808A-R04-C63	2
SA1096BX1XB02037-A118808A-R05-C08	2
SA1096BX1XB02037-A118808A-R05-C13	2
SA1096BX1XB02037-A118808A-R05-C18	2
SA1096BX1XB02037-A118808A-R05-C19	2
SA1096BX1XB02037-A118808A-R05-C45	2
SA1096BX1XB02037-A118808A-R05-C68	2
SA1096BX1XB02037-A118808A-R06-C21	2
SA1096BX1XB02037-A118808A-R06-C29	2
SA1096BX1XB02037-A118808A-R06-C44	2
SA1096BX1XB02037-A118808A-R07-C10	2
SA1096BX1XB02037-A118808A-R07-C17	2
SA1096BX1XB02037-A118808A-R07-C20	2
SA1096BX1XB02037-A118808A-R07-C32	2
SA1096BX1XB02037-A118808A-R07-C45	2
SA1096BX1XB02037-A118808A-R07-C47	2
SA1096BX1XB02037-A118808A-R07-C64	2
SA1096BX1XB02037-A118808A-R08-C23	2
SA1096BX1XB02037-A118808A-R08-C25	2
SA1096BX1XB02037-A118808A-R08-C59	2
SA1096BX1XB02037-A118808A-R08-C70	2
SA1096BX1XB02037-A118808A-R09-C26	2
SA1096BX1XB02037-A118808A-R09-C36	2
SA1096BX1XB02037-A118808A-R09-C52	2
SA1096BX1XB02037-A118808A-R10-C11	2
SA1096BX1XB02037-A118808A-R10-C17	2
SA1096BX1XB02037-A118808A-R10-C21	2
SA1096BX1XB02037-A118808A-R10-C28	2
SA1096BX1XB02037-A118808A-R10-C31	2
SA1096BX1XB02037-A118808A-R10-C55	2
SA1096BX1XB02037-A118808A-R10-C67	2
SA1096BX1XB02037-A118808A-R11-C11	2
SA1096BX1XB02037-A118808A-R11-C12	2
SA1096BX1XB02037-A118808A-R11-C30	2
SA1096BX1XB02037-A118808A-R11-C36	2
SA1096BX1XB02037-A118808A-R11-C44	2
SA1096BX1XB02037-A118808A-R12-C33	2
SA1096BX1XB02037-A118808A-R12-C35	2
SA1096BX1XB02037-A118808A-R12-C40	2
SA1096BX1XB02037-A118808A-R13-C09	2
SA1096BX1XB02037-A118808A-R13-C35	2
SA1096BX1XB02037-A118808A-R14-C19	2
SA1096BX1XB02037-A118808A-R14-C21	2
SA1096BX1XB02037-A118808A-R14-C29	2
SA1096BX1XB02037-A118808A-R14-C32	2
SA1096BX1XB02037-A118808A-R14-C42	2
SA1096BX1XB02037-A118808A-R15-C12	2
SA1096BX1XB02037-A118808A-R15-C20	2
SA1096BX1XB02037-A118808A-R15-C34	2
SA1096BX1XB02037-A118808A-R16-C13	2
SA1096BX1XB02037-A118808A-R16-C14	2
SA1096BX1XB02037-A118808A-R16-C16	2
SA1096BX1XB02037-A118808A-R16-C17	2
SA1096BX1XB02037-A118808A-R16-C18	2
SA1096BX1XB02037-A118808A-R16-C23	2
SA1096BX1XB02037-A118808A-R16-C29	2
SA1096BX1XB02037-A118808A-R16-C30	2
SA1096BX1XB02037-A118808A-R16-C31	2
SA1096BX1XB02037-A118808A-R16-C39	2
SA1096BX1XB02037-A118808A-R17-C62	2
SA1096BX1XB02037-A118808A-R17-C64	1
SA1096BX1XB02037-A118808A-R18-C29	2
SA1096BX1XB02037-A118808A-R18-C41	2
SA1096BX1XB02037-A118808A-R19-C25	2
SA1096BX1XB02037-A118808A-R19-C42	2
SA1096BX1XB02037-A118808A-R19-C47	2
SA1096BX1XB02037-A118808A-R19-C63	2
SA1096BX1XB02037-A118808A-R19-C67	2
SA1096BX1XB02037-A118808A-R20-C11	2
SA1096BX1XB02037-A118808A-R20-C16	2
SA1096BX1XB02037-A118808A-R20-C17	2
SA1096BX1XB02037-A118808A-R20-C35	2
SA1096BX1XB02037-A118808A-R21-C09	2
SA1096BX1XB02037-A118808A-R21-C10	2
SA1096BX1XB02037-A118808A-R21-C17	2
SA1096BX1XB02037-A118808A-R21-C18	2
SA1096BX1XB02037-A118808A-R21-C37	2
SA1096BX1XB02037-A118808A-R21-C49	2
SA1096BX1XB02037-A118808A-R21-C50	2
SA1096BX1XB02037-A118808A-R21-C51	1
SA1096BX1XB02037-A118808A-R22-C09	2
SA1096BX1XB02037-A118808A-R22-C60	2
SA1096BX1XB02037-A118808A-R23-C18	2
SA1096BX1XB02037-A118808A-R23-C22	2
SA1096BX1XB02037-A118808A-R24-C40	2
SA1096BX1XB02037-A118808A-R25-C29	2
SA1096BX1XB02037-A118808A-R26-C07	2
SA1096BX1XB02037-A118808A-R27-C12	2
SA1096BX1XB02037-A118808A-R27-C17	2
SA1096BX1XB02037-A118808A-R27-C18	2
SA1096BX1XB02037-A118808A-R29-C16	2
SA1096CX1XB02039-A118790A-R03-C08	1
SA1096CX1XB02039-A118790A-R03-C13	3
SA1096CX1XB02039-A118790A-R03-C14	3
SA1096CX1XB02039-A118790A-R03-C16	3
SA1096CX1XB02039-A118790A-R03-C17	3
SA1096CX1XB02039-A118790A-R03-C28	3
SA1096CX1XB02039-A118790A-R03-C47	3
SA1096CX1XB02039-A118790A-R03-C48	3
SA1096CX1XB02039-A118790A-R03-C61	3
SA1096CX1XB02039-A118790A-R04-C07	3
SA1096CX1XB02039-A118790A-R04-C10	3
SA1096CX1XB02039-A118790A-R04-C13	3
SA1096CX1XB02039-A118790A-R04-C15	3
SA1096CX1XB02039-A118790A-R04-C23	3
SA1096CX1XB02039-A118790A-R04-C25	3
SA1096CX1XB02039-A118790A-R04-C37	3
SA1096CX1XB02039-A118790A-R04-C44	3
SA1096CX1XB02039-A118790A-R04-C47	3
SA1096CX1XB02039-A118790A-R04-C54	3
SA1096CX1XB02039-A118790A-R04-C55	3
SA1096CX1XB02039-A118790A-R04-C67	3
SA1096CX1XB02039-A118790A-R05-C17	3
SA1096CX1XB02039-A118790A-R05-C30	3
SA1096CX1XB02039-A118790A-R05-C33	3
SA1096CX1XB02039-A118790A-R05-C43	3
SA1096CX1XB02039-A118790A-R06-C07	1
SA1096CX1XB02039-A118790A-R06-C11	3
SA1096CX1XB02039-A118790A-R06-C15	3
SA1096CX1XB02039-A118790A-R06-C16	3
SA1096CX1XB02039-A118790A-R06-C33	3
SA1096CX1XB02039-A118790A-R06-C65	3
SA1096CX1XB02039-A118790A-R07-C11	3
SA1096CX1XB02039-A118790A-R07-C17	3
SA1096CX1XB02039-A118790A-R07-C20	1
SA1096CX1XB02039-A118790A-R07-C22	3
SA1096CX1XB02039-A118790A-R07-C25	3
SA1096CX1XB02039-A118790A-R07-C35	3
SA1096CX1XB02039-A118790A-R07-C51	3
SA1096CX1XB02039-A118790A-R07-C53	3
SA1096CX1XB02039-A118790A-R07-C59	3
SA1096CX1XB02039-A118790A-R07-C60	3
SA1096CX1XB02039-A118790A-R07-C62	3
SA1096CX1XB02039-A118790A-R07-C64	3
SA1096CX1XB02039-A118790A-R08-C10	3
SA1096CX1XB02039-A118790A-R08-C12	3
SA1096CX1XB02039-A118790A-R08-C23	3
SA1096CX1XB02039-A118790A-R08-C32	3
SA1096CX1XB02039-A118790A-R08-C33	3
SA1096CX1XB02039-A118790A-R08-C56	3
SA1096CX1XB02039-A118790A-R08-C64	3
SA1096CX1XB02039-A118790A-R09-C08	3
SA1096CX1XB02039-A118790A-R09-C37	3
SA1096CX1XB02039-A118790A-R09-C44	3
SA1096CX1XB02039-A118790A-R09-C48	3
SA1096CX1XB02039-A118790A-R09-C56	3
SA1096CX1XB02039-A118790A-R09-C62	3
SA1096CX1XB02039-A118790A-R09-C63	3
SA1096CX1XB02039-A118790A-R09-C64	3
SA1096CX1XB02039-A118790A-R10-C07	3
SA1096CX1XB02039-A118790A-R10-C17	3
SA1096CX1XB02039-A118790A-R10-C23	3
SA1096CX1XB02039-A118790A-R10-C31	3
SA1096CX1XB02039-A118790A-R10-C43	3
SA1096CX1XB02039-A118790A-R10-C49	3
SA1096CX1XB02039-A118790A-R11-C10	3
SA1096CX1XB02039-A118790A-R11-C11	3
SA1096CX1XB02039-A118790A-R11-C27	3
SA1096CX1XB02039-A118790A-R11-C34	3
SA1096CX1XB02039-A118790A-R12-C08	3
SA1096CX1XB02039-A118790A-R12-C13	1
SA1096CX1XB02039-A118790A-R12-C17	3
SA1096CX1XB02039-A118790A-R12-C31	3
SA1096CX1XB02039-A118790A-R12-C51	3
SA1096CX1XB02039-A118790A-R12-C59	3
SA1096CX1XB02039-A118790A-R13-C55	3
SA1096CX1XB02039-A118790A-R13-C57	3
SA1096CX1XB02039-A118790A-R14-C08	3
SA1096CX1XB02039-A118790A-R15-C11	3
SA1096CX1XB02039-A118790A-R15-C16	3
SA1096CX1XB02039-A118790A-R15-C32	3
SA1096CX1XB02039-A118790A-R15-C40	3
SA1096CX1XB02039-A118790A-R15-C49	3
SA1096CX1XB02039-A118790A-R16-C17	3
SA1096CX1XB02039-A118790A-R16-C18	3
SA1096CX1XB02039-A118790A-R16-C24	3
SA1096CX1XB02039-A118790A-R16-C63	3
SA1096CX1XB02039-A118790A-R17-C08	1
SA1096CX1XB02039-A118790A-R17-C27	3
SA1096CX1XB02039-A118790A-R18-C11	3
SA1096CX1XB02039-A118790A-R19-C11	3
SA1096CX1XB02039-A118790A-R19-C17	3
SA1096CX1XB02039-A118790A-R19-C25	3
SA1096CX1XB02039-A118790A-R19-C35	3
SA1096CX1XB02039-A118790A-R19-C48	3
SA1096CX1XB02039-A118790A-R20-C23	3
SA1096CX1XB02039-A118790A-R20-C41	3
SA1096CX1XB02039-A118790A-R20-C54	3
SA1096CX1XB02039-A118790A-R20-C64	3
SA1096CX1XB02039-A118790A-R21-C27	3
SA1096CX1XB02039-A118790A-R21-C40	3
SA1096CX1XB02039-A118790A-R21-C50	3
SA1096CX1XB02039-A118790A-R24-C14	3
