Cell	Subpopulation
SA501X11XB00529-A96174A-R15-C35	2
SA501X11XB00529-A96174A-R15-C52	1
SA501X11XB00529-A96174A-R15-C55	1
SA501X11XB00529-A96174A-R15-C56	1
SA501X11XB00529-A96174A-R15-C57	2
SA501X11XB00529-A96174A-R16-C08	1
SA501X11XB00529-A96174A-R16-C25	1
SA501X11XB00529-A96174A-R16-C47	1
SA501X11XB00529-A96174A-R16-C64	2
SA501X11XB00529-A96174A-R17-C07	1
SA501X11XB00529-A96174A-R17-C09	1
SA501X11XB00529-A96174A-R17-C10	1
SA501X11XB00529-A96174A-R17-C12	1
SA501X11XB00529-A96174A-R17-C17	1
SA501X11XB00529-A96174A-R17-C19	1
SA501X11XB00529-A96174A-R17-C26	2
SA501X11XB00529-A96174A-R17-C46	2
SA501X11XB00529-A96174A-R18-C18	1
SA501X11XB00529-A96174A-R18-C51	1
SA501X11XB00529-A96174A-R18-C63	1
SA501X11XB00529-A96174A-R19-C60	1
SA501X11XB00529-A96174A-R21-C21	3
SA501X11XB00529-A96174A-R21-C22	1
SA501X11XB00529-A96174A-R21-C23	1
SA501X11XB00529-A96187A-R21-C38	2
SA501X11XB00529-A96187A-R21-C39	2
SA501X11XB00529-A96187A-R21-C46	1
SA501X11XB00529-A96187A-R21-C52	1
SA501X11XB00529-A96187A-R21-C55	3
SA501X11XB00529-A96187A-R21-C57	1
SA501X11XB00529-A96187A-R22-C10	2
SA501X11XB00529-A96187A-R22-C13	1
SA501X11XB00529-A96187A-R22-C14	1
SA501X11XB00529-A96187A-R22-C15	1
SA501X11XB00529-A96187A-R22-C16	1
SA501X11XB00529-A96187A-R22-C17	2
SA501X11XB00529-A96187A-R22-C19	1
SA501X11XB00529-A96187A-R22-C20	2
SA501X11XB00529-A96187A-R22-C23	1
SA501X11XB00529-A96187A-R22-C24	1
SA501X11XB00529-A96187A-R22-C25	1
SA501X11XB00529-A96187A-R22-C28	1
SA501X11XB00529-A96187A-R22-C31	1
SA501X11XB00529-A96187A-R22-C33	1
SA501X11XB00529-A96187A-R22-C57	1
SA501X11XB00529-A96187A-R22-C58	1
SA501X11XB00529-A96187A-R22-C59	1
SA501X11XB00529-A96187A-R22-C61	1
SA501X11XB00529-A96187A-R22-C66	2
SA501X11XB00529-A96187A-R23-C10	3
SA501X11XB00529-A96187A-R23-C11	2
SA501X11XB00529-A96187A-R23-C17	2
SA501X11XB00529-A96187A-R23-C19	1
SA501X11XB00529-A96187A-R23-C22	1
SA501X11XB00529-A96187A-R23-C26	1
SA501X11XB00529-A96187A-R23-C27	1
SA501X11XB00529-A96187A-R23-C28	2
SA501X11XB00529-A96187A-R23-C33	1
SA501X11XB00529-A96187A-R23-C34	1
SA501X11XB00529-A96187A-R23-C35	1
SA501X11XB00529-A96187A-R23-C37	1
SA501X11XB00529-A96187A-R23-C39	1
SA501X11XB00529-A96187A-R23-C53	1
SA501X11XB00529-A96187A-R23-C54	2
SA501X11XB00529-A96187A-R23-C55	1
SA501X11XB00529-A96187A-R23-C56	1
SA501X11XB00529-A96187A-R23-C67	1
SA501X11XB00529-A96187A-R23-C68	1
SA501X11XB00529-A96187A-R24-C10	1
SA501X11XB00529-A96187A-R24-C12	2
SA501X11XB00529-A96187A-R24-C14	1
SA501X11XB00529-A96187A-R24-C16	1
SA501X11XB00529-A96187A-R24-C17	1
SA501X11XB00529-A96187A-R24-C21	1
SA501X11XB00529-A96187A-R24-C22	1
SA501X11XB00529-A96187A-R24-C25	1
SA501X11XB00529-A96187A-R24-C27	1
SA501X11XB00529-A96187A-R24-C33	2
SA501X11XB00529-A96187A-R24-C40	3
SA501X11XB00529-A96187A-R24-C45	1
SA501X11XB00529-A96187A-R24-C49	1
SA501X11XB00529-A96187A-R24-C52	1
SA501X11XB00529-A96187A-R24-C59	1
SA501X11XB00529-A96187A-R24-C61	1
SA501X11XB00529-A96187A-R24-C67	1
SA501X11XB00529-A96187A-R25-C16	2
SA501X11XB00529-A96187A-R25-C20	1
SA501X11XB00529-A96187A-R25-C24	1
SA501X11XB00529-A96187A-R25-C28	1
SA501X11XB00529-A96187A-R25-C32	1
SA501X11XB00529-A96187A-R25-C33	2
SA501X11XB00529-A96187A-R25-C38	1
SA501X11XB00529-A96187A-R25-C43	2
SA501X11XB00529-A96187A-R25-C46	1
SA501X11XB00529-A96187A-R25-C47	1
SA501X11XB00529-A96187A-R25-C51	2
SA501X11XB00529-A96187A-R25-C58	2
SA501X11XB00529-A96187A-R25-C69	1
SA501X11XB00529-A96187A-R26-C07	1
SA501X11XB00529-A96187A-R26-C10	1
SA501X11XB00529-A96187A-R26-C31	1
SA501X11XB00529-A96187A-R26-C33	1
SA501X11XB00529-A96187A-R26-C43	1
SA501X11XB00529-A96187A-R26-C44	1
SA501X11XB00529-A96187A-R27-C57	1
SA501X11XB00529-A96187A-R27-C59	2
SA501X11XB00529-A96187A-R27-C63	1
SA501X11XB00529-A96187A-R27-C65	1
SA501X11XB00529-A96187A-R27-C67	1
SA501X11XB00529-A96187A-R27-C69	1
SA501X11XB00529-A96187A-R27-C70	1
SA501X11XB00529-A96187A-R28-C10	1
SA501X11XB00529-A96187A-R28-C13	1
SA501X11XB00529-A96187A-R28-C18	1
SA501X11XB00529-A96187A-R28-C23	1
SA501X11XB00529-A96187A-R28-C25	1
SA501X11XB00529-A96187A-R28-C26	1
SA501X11XB00529-A96187A-R28-C27	1
SA501X11XB00529-A96187A-R28-C28	1
SA501X11XB00529-A96187A-R28-C29	1
SA501X11XB00529-A96187A-R28-C33	1
SA501X11XB00529-A96187A-R28-C34	1
SA501X11XB00529-A96187A-R28-C35	1
SA501X11XB00529-A96187A-R28-C40	1
SA501X11XB00529-A96187A-R28-C45	2
SA501X11XB00529-A96187A-R28-C46	1
SA501X11XB00529-A96187A-R28-C48	1
SA501X11XB00529-A96187A-R28-C50	1
SA501X11XB00529-A96187A-R28-C53	1
SA501X11XB00529-A96187A-R28-C54	2
SA501X11XB00529-A96187A-R28-C55	1
SA501X11XB00529-A96187A-R28-C57	1
SA501X11XB00529-A96187A-R28-C58	1
SA501X11XB00529-A96187A-R28-C59	2
SA501X11XB00529-A96187A-R28-C60	2
SA501X11XB00529-A96187A-R28-C64	1
SA501X11XB00529-A96187A-R28-C65	1
SA501X11XB00529-A96187A-R28-C66	1
SA501X11XB00529-A96187A-R28-C67	2
SA501X11XB00529-A96187A-R28-C68	1
SA501X11XB00529-A96187A-R29-C07	1
SA501X11XB00529-A96187A-R29-C10	1
SA501X11XB00529-A96187A-R29-C34	1
SA501X11XB00529-A96187A-R29-C35	2
SA501X11XB00529-A96187A-R29-C39	1
SA501X11XB00529-A96187A-R29-C43	1
SA501X11XB00529-A96187A-R29-C45	1
SA501X11XB00529-A96187A-R29-C52	1
SA501X11XB00529-A96187A-R29-C53	1
SA501X11XB00529-A96187A-R29-C57	1
SA501X11XB00529-A96187A-R29-C58	1
SA501X11XB00529-A96187A-R29-C60	1
SA501X11XB00529-A96187A-R29-C61	1
SA501X11XB00529-A96187A-R29-C63	1
SA501X11XB00529-A96187A-R29-C67	1
SA501X11XB00529-A96187A-R29-C68	1
SA501X11XB00529-A96187A-R29-C69	2
SA501X11XB00529-A96187A-R30-C10	1
SA501X11XB00529-A96187A-R30-C16	1
SA501X11XB00529-A96187A-R30-C18	1
SA501X11XB00529-A96187A-R30-C19	1
SA501X11XB00529-A96187A-R30-C21	1
SA501X11XB00529-A96187A-R30-C23	2
SA501X11XB00529-A96187A-R30-C26	2
SA501X11XB00529-A96187A-R30-C28	1
SA501X11XB00529-A96187A-R30-C29	1
SA501X11XB00529-A96187A-R30-C31	1
SA501X11XB00529-A96187A-R30-C35	1
SA501X11XB00529-A96187A-R30-C47	1
SA501X11XB00529-A96187A-R30-C56	1
SA501X11XB00529-A96187A-R30-C57	1
SA501X11XB00529-A96187A-R30-C58	1
SA501X11XB00529-A96187A-R30-C64	1
SA501X11XB00529-A96187A-R33-C56	1
SA501X11XB00529-A96187A-R33-C61	1
SA501X11XB00529-A96187A-R36-C06	1
SA501X11XB00529-A96187A-R36-C07	1
SA501X11XB00529-A96187A-R36-C11	1
SA501X11XB00529-A96187A-R36-C12	1
SA501X11XB00529-A96187A-R36-C13	1
SA501X11XB00529-A96187A-R36-C14	1
SA501X11XB00529-A96187A-R36-C15	1
SA501X11XB00529-A96187A-R36-C17	1
SA501X11XB00529-A96187A-R36-C18	1
SA501X11XB00529-A96187A-R36-C19	1
SA501X11XB00529-A96187A-R36-C20	2
SA501X11XB00529-A96187A-R36-C21	2
SA501X11XB00529-A96187A-R36-C22	1
SA501X11XB00529-A96187A-R36-C24	1
SA501X11XB00529-A96187A-R36-C26	1
SA501X11XB00529-A96187A-R36-C29	1
SA501X11XB00529-A96187A-R36-C31	1
SA501X11XB00529-A96187A-R36-C34	1
SA501X11XB00529-A96187A-R36-C35	1
SA501X11XB00529-A96187A-R36-C36	1
SA501X11XB00529-A96187A-R36-C38	1
SA501X11XB00529-A96187A-R36-C41	1
SA501X11XB00529-A96187A-R36-C43	1
SA501X11XB00529-A96187A-R36-C45	2
SA501X11XB00529-A96187A-R36-C46	2
SA501X11XB00529-A96187A-R36-C47	1
SA501X11XB00529-A96187A-R36-C48	1
SA501X11XB00529-A96187A-R36-C49	2
SA501X11XB00529-A96187A-R36-C51	1
SA501X11XB00529-A96187A-R36-C52	1
SA501X11XB00529-A96187A-R36-C55	1
SA501X11XB00529-A96187A-R36-C56	1
SA501X11XB00529-A96187A-R36-C58	2
SA501X11XB00529-A96187A-R36-C59	1
SA501X11XB00529-A96187A-R36-C60	1
SA501X11XB00529-A96187A-R36-C61	1
SA501X11XB00529-A96187A-R36-C62	1
SA501X11XB00529-A96187A-R36-C64	3
SA501X11XB00529-A96187A-R36-C66	1
SA501X11XB00529-A96187A-R36-C68	1
SA501X11XB00529-A96187A-R36-C69	2
SA501X11XB00529-A96187A-R36-C70	1
SA501X11XB00529-A96187A-R37-C06	1
SA501X11XB00529-A96187A-R37-C07	1
SA501X11XB00529-A96187A-R37-C08	1
SA501X11XB00529-A96187A-R37-C09	2
SA501X11XB00529-A96187A-R37-C13	1
SA501X11XB00529-A96187A-R37-C14	1
SA501X11XB00529-A96187A-R37-C15	1
SA501X11XB00529-A96187A-R37-C16	1
SA501X11XB00529-A96187A-R37-C17	1
SA501X11XB00529-A96187A-R37-C19	1
SA501X11XB00529-A96187A-R37-C20	1
SA501X11XB00529-A96187A-R37-C21	1
SA501X11XB00529-A96187A-R37-C23	1
SA501X11XB00529-A96187A-R37-C25	1
SA501X11XB00529-A96187A-R37-C28	1
SA501X11XB00529-A96187A-R37-C31	1
SA501X11XB00529-A96187A-R37-C32	1
SA501X11XB00529-A96187A-R37-C33	1
SA501X11XB00529-A96187A-R37-C34	1
SA501X11XB00529-A96187A-R37-C35	1
SA501X11XB00529-A96187A-R37-C38	1
SA501X11XB00529-A96187A-R37-C40	1
SA501X11XB00529-A96187A-R37-C41	1
SA501X11XB00529-A96187A-R37-C43	1
SA501X11XB00529-A96187A-R37-C45	1
SA501X11XB00529-A96187A-R37-C46	1
SA501X11XB00529-A96187A-R37-C47	1
SA501X11XB00529-A96187A-R37-C48	1
SA501X11XB00529-A96187A-R37-C49	2
SA501X11XB00529-A96187A-R37-C50	1
SA501X11XB00529-A96187A-R37-C52	1
SA501X11XB00529-A96187A-R37-C54	1
SA501X11XB00529-A96187A-R37-C56	1
SA501X11XB00529-A96187A-R37-C58	1
SA501X11XB00529-A96187A-R37-C59	1
SA501X11XB00529-A96187A-R37-C61	1
SA501X11XB00529-A96187A-R37-C62	1
SA501X11XB00529-A96187A-R37-C63	1
SA501X11XB00529-A96187A-R37-C66	1
SA501X11XB00529-A96187A-R37-C68	1
SA501X11XB00529-A96187A-R37-C70	1
SA501X11XB00529-A96187A-R38-C06	1
SA501X11XB00529-A96187A-R38-C08	1
SA501X11XB00529-A96187A-R38-C10	1
SA501X11XB00529-A96187A-R38-C12	1
SA501X11XB00529-A96187A-R38-C14	2
SA501X11XB00529-A96187A-R38-C18	2
SA501X11XB00529-A96187A-R38-C19	1
SA501X11XB00529-A96187A-R38-C20	2
SA501X11XB00529-A96187A-R38-C21	1
SA501X11XB00529-A96187A-R38-C22	1
SA501X11XB00529-A96187A-R38-C24	1
SA501X11XB00529-A96187A-R38-C25	2
SA501X11XB00529-A96187A-R38-C26	3
SA501X11XB00529-A96187A-R38-C28	1
SA501X11XB00529-A96187A-R38-C29	1
SA501X11XB00529-A96187A-R38-C30	2
SA501X11XB00529-A96187A-R38-C32	1
SA501X11XB00529-A96187A-R38-C33	2
SA501X11XB00529-A96187A-R38-C35	1
SA501X11XB00529-A96187A-R38-C36	1
SA501X11XB00529-A96187A-R38-C37	1
SA501X11XB00529-A96187A-R38-C38	1
SA501X11XB00529-A96187A-R38-C39	1
SA501X11XB00529-A96187A-R38-C40	1
SA501X11XB00529-A96187A-R38-C41	1
SA501X11XB00529-A96187A-R38-C42	1
SA501X11XB00529-A96187A-R38-C43	2
SA501X11XB00529-A96187A-R38-C45	1
SA501X11XB00529-A96187A-R38-C46	1
SA501X11XB00529-A96187A-R38-C47	3
SA501X11XB00529-A96187A-R38-C48	1
SA501X11XB00529-A96187A-R38-C51	1
SA501X11XB00529-A96187A-R38-C54	1
SA501X11XB00529-A96187A-R38-C55	1
SA501X11XB00529-A96187A-R38-C56	1
SA501X11XB00529-A96187A-R38-C58	1
SA501X11XB00529-A96187A-R38-C59	2
SA501X11XB00529-A96187A-R38-C60	1
SA501X11XB00529-A96187A-R38-C61	1
SA501X11XB00529-A96187A-R38-C62	1
SA501X11XB00529-A96187A-R38-C63	1
SA501X11XB00529-A96187A-R38-C64	1
SA501X11XB00529-A96187A-R38-C65	2
SA501X11XB00529-A96187A-R38-C66	1
SA501X11XB00529-A96187A-R38-C67	1
SA501X11XB00529-A96187A-R38-C68	1
SA501X11XB00529-A96187A-R39-C06	2
SA501X11XB00529-A96187A-R39-C10	1
SA501X11XB00529-A96187A-R39-C12	2
SA501X11XB00529-A96187A-R39-C14	2
SA501X11XB00529-A96187A-R39-C15	1
SA501X11XB00529-A96187A-R39-C16	1
SA501X11XB00529-A96187A-R39-C18	1
SA501X11XB00529-A96187A-R39-C19	1
SA501X11XB00529-A96187A-R39-C20	1
SA501X11XB00529-A96187A-R39-C22	2
SA501X11XB00529-A96187A-R39-C24	1
SA501X11XB00529-A96187A-R39-C25	1
SA501X11XB00529-A96187A-R39-C26	1
SA501X11XB00529-A96187A-R39-C28	1
SA501X11XB00529-A96187A-R39-C29	2
SA501X11XB00529-A96187A-R39-C30	2
SA501X11XB00529-A96187A-R39-C33	2
SA501X11XB00529-A96187A-R39-C34	1
SA501X11XB00529-A96187A-R39-C35	1
SA501X11XB00529-A96187A-R39-C36	1
SA501X11XB00529-A96187A-R39-C38	1
SA501X11XB00529-A96187A-R39-C39	1
SA501X11XB00529-A96187A-R39-C40	1
SA501X11XB00529-A96187A-R39-C41	1
SA501X11XB00529-A96187A-R39-C44	1
SA501X11XB00529-A96187A-R39-C46	1
SA501X11XB00529-A96187A-R39-C47	2
SA501X11XB00529-A96187A-R39-C50	1
SA501X11XB00529-A96187A-R39-C51	1
SA501X11XB00529-A96187A-R39-C52	1
SA501X11XB00529-A96187A-R39-C56	1
SA501X11XB00529-A96187A-R39-C57	1
SA501X11XB00529-A96187A-R39-C58	1
SA501X11XB00529-A96187A-R39-C59	1
SA501X11XB00529-A96187A-R39-C61	1
SA501X11XB00529-A96187A-R39-C62	1
SA501X11XB00529-A96187A-R39-C67	1
SA501X11XB00529-A96187A-R39-C69	3
SA501X11XB00529-A96187A-R39-C70	1
SA501X11XB00529-A96187A-R40-C06	1
SA501X11XB00529-A96187A-R40-C09	1
SA501X11XB00529-A96187A-R40-C11	1
SA501X11XB00529-A96187A-R40-C12	1
SA501X11XB00529-A96187A-R40-C17	1
SA501X11XB00529-A96187A-R40-C18	2
SA501X11XB00529-A96187A-R40-C20	1
SA501X11XB00529-A96187A-R40-C21	1
SA501X11XB00529-A96187A-R40-C22	1
SA501X11XB00529-A96187A-R40-C23	1
SA501X11XB00529-A96187A-R40-C24	1
SA501X11XB00529-A96187A-R40-C25	1
SA501X11XB00529-A96187A-R40-C26	1
SA501X11XB00529-A96187A-R40-C27	1
SA501X11XB00529-A96187A-R40-C30	1
SA501X11XB00529-A96187A-R40-C31	1
SA501X11XB00529-A96187A-R40-C32	1
SA501X11XB00529-A96187A-R40-C34	1
SA501X11XB00529-A96187A-R40-C35	1
SA501X11XB00529-A96187A-R40-C36	1
SA501X11XB00529-A96187A-R40-C37	1
SA501X11XB00529-A96187A-R40-C39	1
SA501X11XB00529-A96187A-R40-C41	1
SA501X11XB00529-A96187A-R40-C42	1
SA501X11XB00529-A96187A-R40-C43	2
SA501X11XB00529-A96187A-R40-C44	1
SA501X11XB00529-A96187A-R40-C45	1
SA501X11XB00529-A96187A-R40-C46	1
SA501X11XB00529-A96187A-R40-C47	2
SA501X11XB00529-A96187A-R40-C48	1
SA501X11XB00529-A96187A-R40-C49	2
SA501X11XB00529-A96187A-R40-C50	1
SA501X11XB00529-A96187A-R40-C51	1
SA501X11XB00529-A96187A-R40-C54	1
SA501X11XB00529-A96187A-R40-C56	1
SA501X11XB00529-A96187A-R40-C58	1
SA501X11XB00529-A96187A-R40-C59	1
SA501X11XB00529-A96187A-R40-C61	1
SA501X11XB00529-A96187A-R40-C65	1
SA501X11XB00529-A96187A-R40-C66	1
SA501X11XB00529-A96187A-R40-C67	1
SA501X11XB00529-A96187A-R40-C68	1
SA501X11XB00529-A96187A-R40-C69	1
SA501X11XB00529-A96187A-R40-C70	1
SA501X11XB00529-A96187A-R41-C06	3
SA501X11XB00529-A96187A-R41-C07	1
SA501X11XB00529-A96187A-R41-C08	1
SA501X11XB00529-A96187A-R41-C09	2
SA501X11XB00529-A96187A-R41-C11	1
SA501X11XB00529-A96187A-R41-C12	1
SA501X11XB00529-A96187A-R41-C13	1
SA501X11XB00529-A96187A-R41-C16	2
SA501X11XB00529-A96187A-R41-C18	1
SA501X11XB00529-A96187A-R41-C19	1
SA501X11XB00529-A96187A-R41-C20	2
SA501X11XB00529-A96187A-R41-C21	1
SA501X11XB00529-A96187A-R41-C22	2
SA501X11XB00529-A96187A-R41-C23	1
SA501X11XB00529-A96187A-R41-C24	1
SA501X11XB00529-A96187A-R41-C25	2
SA501X11XB00529-A96187A-R41-C26	1
SA501X11XB00529-A96187A-R41-C27	1
SA501X11XB00529-A96187A-R41-C28	1
SA501X11XB00529-A96187A-R41-C29	1
SA501X11XB00529-A96187A-R41-C30	2
SA501X11XB00529-A96187A-R41-C31	1
SA501X11XB00529-A96187A-R41-C33	1
SA501X11XB00529-A96187A-R41-C35	1
SA501X11XB00529-A96187A-R41-C36	1
SA501X11XB00529-A96187A-R41-C37	1
SA501X11XB00529-A96187A-R41-C38	1
SA501X11XB00529-A96187A-R41-C39	1
SA501X11XB00529-A96187A-R41-C44	1
SA501X11XB00529-A96187A-R41-C45	2
SA501X11XB00529-A96187A-R41-C47	1
SA501X11XB00529-A96187A-R41-C49	3
SA501X11XB00529-A96187A-R41-C52	2
SA501X11XB00529-A96187A-R41-C55	1
SA501X11XB00529-A96187A-R41-C57	1
SA501X11XB00529-A96187A-R41-C58	1
SA501X11XB00529-A96187A-R41-C59	1
SA501X11XB00529-A96187A-R41-C60	1
SA501X11XB00529-A96187A-R41-C61	1
SA501X11XB00529-A96187A-R41-C63	1
SA501X11XB00529-A96187A-R41-C65	1
SA501X11XB00529-A96187A-R41-C66	1
SA501X11XB00529-A96187A-R41-C67	2
SA501X11XB00529-A96187A-R42-C08	2
SA501X11XB00529-A96187A-R42-C10	1
SA501X11XB00529-A96187A-R42-C13	1
SA501X11XB00529-A96187A-R42-C14	1
SA501X11XB00529-A96187A-R42-C19	2
SA501X11XB00529-A96187A-R42-C21	1
SA501X11XB00529-A96187A-R42-C23	1
SA501X11XB00529-A96187A-R42-C25	1
SA501X11XB00529-A96187A-R42-C26	1
SA501X11XB00529-A96187A-R42-C28	1
SA501X11XB00529-A96187A-R42-C29	2
SA501X11XB00529-A96187A-R42-C30	1
SA501X11XB00529-A96187A-R42-C31	1
SA501X11XB00529-A96187A-R42-C33	1
SA501X11XB00529-A96187A-R42-C34	1
SA501X11XB00529-A96187A-R42-C35	1
SA501X11XB00529-A96187A-R42-C36	1
SA501X11XB00529-A96187A-R42-C37	2
SA501X11XB00529-A96187A-R42-C38	2
SA501X11XB00529-A96187A-R42-C39	1
SA501X11XB00529-A96187A-R42-C41	1
SA501X11XB00529-A96187A-R42-C44	1
SA501X11XB00529-A96187A-R42-C45	1
SA501X11XB00529-A96187A-R42-C46	1
SA501X11XB00529-A96187A-R42-C47	1
SA501X11XB00529-A96187A-R42-C48	1
SA501X11XB00529-A96187A-R42-C49	1
SA501X11XB00529-A96187A-R42-C51	2
SA501X11XB00529-A96187A-R42-C52	1
SA501X11XB00529-A96187A-R42-C54	2
SA501X11XB00529-A96187A-R42-C56	1
SA501X11XB00529-A96187A-R42-C58	2
SA501X11XB00529-A96187A-R42-C59	1
SA501X11XB00529-A96187A-R42-C61	1
SA501X11XB00529-A96187A-R42-C62	1
SA501X11XB00529-A96187A-R42-C63	1
SA501X11XB00529-A96187A-R42-C64	1
SA501X11XB00529-A96187A-R42-C65	1
SA501X11XB00529-A96187A-R42-C66	1
SA501X11XB00529-A96187A-R42-C67	2
SA501X11XB00529-A96187A-R42-C69	2
SA501X11XB00529-A96187A-R42-C70	1
SA501X11XB00529-A96187A-R43-C08	1
SA501X11XB00529-A96187A-R43-C14	1
SA501X11XB00529-A96187A-R43-C16	1
SA501X11XB00529-A96187A-R43-C17	1
SA501X11XB00529-A96187A-R43-C18	2
SA501X11XB00529-A96187A-R43-C19	1
SA501X11XB00529-A96187A-R43-C20	1
SA501X11XB00529-A96187A-R43-C21	1
SA501X11XB00529-A96187A-R43-C24	1
SA501X11XB00529-A96187A-R43-C25	1
SA501X11XB00529-A96187A-R43-C26	2
SA501X11XB00529-A96187A-R43-C27	1
SA501X11XB00529-A96187A-R43-C28	1
SA501X11XB00529-A96187A-R43-C29	1
SA501X11XB00529-A96187A-R43-C31	1
SA501X11XB00529-A96187A-R43-C34	1
SA501X11XB00529-A96187A-R43-C35	1
SA501X11XB00529-A96187A-R43-C36	1
SA501X11XB00529-A96187A-R43-C39	1
SA501X11XB00529-A96187A-R43-C40	1
SA501X11XB00529-A96187A-R43-C41	1
SA501X11XB00529-A96187A-R43-C42	2
SA501X11XB00529-A96187A-R43-C43	2
SA501X11XB00529-A96187A-R43-C44	1
SA501X11XB00529-A96187A-R43-C45	1
SA501X11XB00529-A96187A-R43-C46	1
SA501X11XB00529-A96187A-R43-C47	1
SA501X11XB00529-A96187A-R43-C49	1
SA501X11XB00529-A96187A-R43-C50	1
SA501X11XB00529-A96187A-R43-C54	1
SA501X11XB00529-A96187A-R43-C55	1
SA501X11XB00529-A96187A-R43-C57	1
SA501X11XB00529-A96187A-R43-C61	2
SA501X11XB00529-A96187A-R43-C62	1
SA501X11XB00529-A96187A-R43-C64	2
SA501X11XB00529-A96187A-R43-C65	1
SA501X11XB00529-A96187A-R43-C67	1
SA501X11XB00529-A96187A-R43-C69	1
SA501X11XB00529-A96187A-R43-C70	2
SA501X11XB00529-A96187A-R44-C06	1
SA501X11XB00529-A96187A-R44-C07	1
SA501X11XB00529-A96187A-R44-C10	1
SA501X11XB00529-A96187A-R44-C12	1
SA501X11XB00529-A96187A-R44-C14	1
SA501X11XB00529-A96187A-R44-C15	2
SA501X11XB00529-A96187A-R44-C16	1
SA501X11XB00529-A96187A-R44-C17	1
SA501X11XB00529-A96187A-R44-C18	1
SA501X11XB00529-A96187A-R44-C19	2
SA501X11XB00529-A96187A-R44-C21	1
SA501X11XB00529-A96187A-R44-C23	1
SA501X11XB00529-A96187A-R44-C25	1
SA501X11XB00529-A96187A-R44-C26	1
SA501X11XB00529-A96187A-R44-C28	1
SA501X11XB00529-A96187A-R44-C29	1
SA501X11XB00529-A96187A-R44-C30	1
SA501X11XB00529-A96187A-R44-C31	2
SA501X11XB00529-A96187A-R44-C33	2
SA501X11XB00529-A96187A-R44-C37	1
SA501X11XB00529-A96187A-R44-C38	1
SA501X11XB00529-A96187A-R44-C39	1
SA501X11XB00529-A96187A-R44-C40	1
SA501X11XB00529-A96187A-R44-C44	1
SA501X11XB00529-A96187A-R44-C45	1
SA501X11XB00529-A96187A-R44-C46	2
SA501X11XB00529-A96187A-R44-C47	1
SA501X11XB00529-A96187A-R44-C48	2
