Cell	Subpopulation
SA1093CX1XB01917-A96192A-R09-C63	1
SA1093CX1XB01917-A96192A-R10-C17	1
SA1093CX1XB01917-A96192A-R10-C18	1
SA1093CX1XB01917-A96192A-R10-C19	1
SA1093CX1XB01917-A96192A-R10-C20	2
SA1093CX1XB01917-A96192A-R10-C36	1
SA1093CX1XB01917-A96192A-R10-C38	1
SA1093CX1XB01917-A96192A-R10-C41	2
SA1093CX1XB01917-A96192A-R10-C43	2
SA1093CX1XB01917-A96192A-R10-C47	1
SA1093CX1XB01917-A96192A-R10-C56	2
SA1093CX1XB01917-A96192A-R10-C58	1
SA1093CX1XB01917-A96192A-R10-C59	1
SA1093CX1XB01917-A96192A-R10-C60	1
SA1093CX1XB01917-A96192A-R10-C70	2
SA1093CX1XB01917-A96192A-R11-C08	1
SA1093CX1XB01917-A96192A-R11-C10	1
SA1093CX1XB01917-A96192A-R11-C11	1
SA1093CX1XB01917-A96192A-R11-C16	2
SA1093CX1XB01917-A96192A-R11-C20	1
SA1093CX1XB01917-A96192A-R11-C27	1
SA1093CX1XB01917-A96192A-R11-C35	1
SA1093CX1XB01917-A96192A-R11-C42	2
SA1093CX1XB01917-A96192A-R11-C52	1
SA1093CX1XB01917-A96192A-R11-C56	1
SA1093CX1XB01917-A96192A-R11-C58	1
SA1093CX1XB01917-A96192A-R11-C61	1
SA1093CX1XB01917-A96192A-R11-C70	1
SA1093CX1XB01917-A96192A-R12-C11	1
SA1093CX1XB01917-A96192A-R12-C19	1
SA1093CX1XB01917-A96192A-R12-C22	1
SA1093CX1XB01917-A96192A-R12-C24	1
SA1093CX1XB01917-A96192A-R12-C28	2
SA1093CX1XB01917-A96192A-R12-C44	1
SA1093CX1XB01917-A96192A-R12-C50	2
SA1093CX1XB01917-A96192A-R12-C52	1
SA1093CX1XB01917-A96192A-R12-C58	2
SA1093CX1XB01917-A96192A-R12-C62	2
SA1093CX1XB01917-A96192A-R12-C64	1
SA1093CX1XB01917-A96192A-R12-C69	1
SA1093CX1XB01917-A96192A-R13-C16	1
SA1093CX1XB01917-A96192A-R13-C25	1
SA1093CX1XB01917-A96192A-R13-C34	1
SA1093CX1XB01917-A96192A-R13-C35	1
SA1093CX1XB01917-A96192A-R13-C61	1
SA1093CX1XB01917-A96192A-R14-C07	1
SA1093CX1XB01917-A96192A-R14-C08	2
SA1093CX1XB01917-A96192A-R14-C09	1
SA1093CX1XB01917-A96192A-R14-C11	1
SA1093CX1XB01917-A96192A-R14-C21	2
SA1093CX1XB01917-A96192A-R14-C31	2
SA1093CX1XB01917-A96192A-R14-C45	2
SA1093CX1XB01917-A96192A-R14-C48	1
SA1093CX1XB01917-A96192A-R14-C58	1
SA1093CX1XB01917-A96192A-R14-C64	1
SA1093CX1XB01917-A96192A-R14-C68	2
SA1093CX1XB01917-A96192A-R14-C69	1
SA1093CX1XB01917-A96192A-R15-C09	1
SA1093CX1XB01917-A96192A-R15-C14	2
SA1093CX1XB01917-A96192A-R15-C17	1
SA1093CX1XB01917-A96192A-R15-C20	2
SA1093CX1XB01917-A96192A-R15-C29	1
SA1093CX1XB01917-A96192A-R15-C31	2
SA1093CX1XB01917-A96192A-R15-C36	2
SA1093CX1XB01917-A96192A-R15-C40	1
SA1093CX1XB01917-A96192A-R15-C43	1
SA1093CX1XB01917-A96192A-R15-C60	2
SA1093CX1XB01917-A96192A-R15-C66	1
SA1093CX1XB01917-A96192A-R16-C07	2
SA1093CX1XB01917-A96192A-R16-C08	1
SA1093CX1XB01917-A96192A-R16-C12	1
SA1093CX1XB01917-A96192A-R16-C24	1
SA1093CX1XB01917-A96192A-R16-C38	2
SA1093CX1XB01917-A96192A-R16-C42	2
SA1093CX1XB01917-A96192A-R16-C47	1
SA1093CX1XB01917-A96192A-R16-C54	1
SA1093CX1XB01917-A96192A-R16-C55	1
SA1093CX1XB01917-A96192A-R16-C60	2
SA1093CX1XB01917-A96192A-R16-C65	1
SA1093CX1XB01917-A96192A-R16-C69	1
SA1093CX1XB01917-A96192A-R17-C10	1
SA1093CX1XB01917-A96192A-R17-C15	2
SA1093CX1XB01917-A96192A-R17-C16	1
SA1093CX1XB01917-A96192A-R17-C22	2
SA1093CX1XB01917-A96192A-R17-C23	2
SA1093CX1XB01917-A96192A-R17-C25	1
SA1093CX1XB01917-A96192A-R17-C35	2
SA1093CX1XB01917-A96192A-R17-C49	1
SA1093CX1XB01917-A96192A-R17-C50	2
SA1093CX1XB01917-A96192A-R17-C52	2
SA1093CX1XB01917-A96192A-R17-C53	2
SA1093CX1XB01917-A96192A-R17-C59	1
SA1093CX1XB01917-A96192A-R17-C61	2
SA1093CX1XB01917-A96192A-R18-C07	1
SA1093CX1XB01917-A96192A-R18-C14	1
SA1093CX1XB01917-A96192A-R18-C19	1
SA1093CX1XB01917-A96192A-R18-C22	2
SA1093CX1XB01917-A96192A-R18-C24	1
SA1093CX1XB01917-A96192A-R18-C35	1
SA1093CX1XB01917-A96192A-R18-C42	1
SA1093CX1XB01917-A96192A-R18-C46	1
SA1093CX1XB01917-A96192A-R18-C49	1
SA1093CX1XB01917-A96192A-R18-C58	1
SA1093CX1XB01917-A96192A-R18-C66	1
SA1093CX1XB01917-A96192A-R19-C07	1
SA1093CX1XB01917-A96192A-R19-C26	1
SA1093CX1XB01917-A96192A-R19-C32	1
SA1093CX1XB01917-A96192A-R19-C35	1
SA1093CX1XB01917-A96192A-R19-C50	1
SA1093CX1XB01917-A96192A-R19-C64	2
SA1093CX1XB01917-A96192A-R19-C66	1
SA1093CX1XB01917-A96192A-R20-C17	2
SA1093CX1XB01917-A96192A-R20-C23	2
SA1093CX1XB01917-A96192A-R20-C24	1
SA1093CX1XB01917-A96192A-R20-C35	1
SA1093CX1XB01917-A96192A-R20-C37	1
SA1093CX1XB01917-A96192A-R20-C42	2
SA1093CX1XB01917-A96192A-R20-C45	1
SA1093CX1XB01917-A96192A-R20-C58	1
SA1093CX1XB01917-A96192A-R20-C60	1
SA1093CX1XB01917-A96192A-R21-C07	1
SA1093CX1XB01917-A96192A-R21-C12	1
SA1093CX1XB01917-A96192A-R21-C16	1
SA1093CX1XB01917-A96192A-R21-C18	1
SA1093CX1XB01917-A96192A-R21-C19	1
SA1093CX1XB01917-A96192A-R21-C26	1
SA1093CX1XB01917-A96192A-R21-C44	1
SA1093CX1XB01917-A96192A-R21-C51	2
SA1093CX1XB01917-A96192A-R21-C56	2
SA1093CX1XB01917-A96192A-R21-C67	2
SA1093CX1XB01917-A96192A-R21-C70	1
SA1093CX1XB01917-A96192A-R22-C10	2
SA1093CX1XB01917-A96192A-R22-C11	1
SA1093CX1XB01917-A96192A-R22-C17	1
SA1093CX1XB01917-A96192A-R22-C20	1
SA1093CX1XB01917-A96192A-R22-C21	1
SA1093CX1XB01917-A96192A-R22-C22	1
SA1093CX1XB01917-A96192A-R22-C28	1
SA1093CX1XB01917-A96192A-R22-C30	1
SA1093CX1XB01917-A96192A-R22-C34	2
SA1093CX1XB01917-A96192A-R22-C48	1
SA1093CX1XB01917-A96192A-R22-C56	1
SA1093CX1XB01917-A96192A-R23-C18	1
SA1093CX1XB01917-A96192A-R23-C35	1
SA1093CX1XB01917-A96192A-R23-C40	1
SA1093CX1XB01917-A96192A-R23-C51	2
SA1093CX1XB01917-A96192A-R23-C69	1
SA1093CX1XB01917-A96192A-R24-C13	1
SA1093CX1XB01917-A96192A-R24-C17	1
SA1093CX1XB01917-A96192A-R24-C18	1
SA1093CX1XB01917-A96192A-R24-C33	2
SA1093CX1XB01917-A96192A-R24-C36	1
SA1093CX1XB01917-A96192A-R24-C38	1
SA1093CX1XB01917-A96192A-R24-C50	1
SA1093CX1XB01917-A96192A-R24-C60	1
SA1093CX1XB01917-A96192A-R25-C07	1
SA1093CX1XB01917-A96192A-R25-C21	1
SA1093CX1XB01917-A96192A-R25-C45	2
SA1093CX1XB01917-A96192A-R26-C07	2
SA1093CX1XB01917-A96192A-R26-C13	2
SA1093CX1XB01917-A96192A-R26-C14	1
SA1093CX1XB01917-A96192A-R26-C20	1
SA1093CX1XB01917-A96192A-R26-C28	1
SA1093CX1XB01917-A96192A-R26-C32	1
SA1093CX1XB01917-A96192A-R26-C62	1
SA1093CX1XB01917-A96192A-R26-C66	1
SA1093CX1XB01917-A96192A-R27-C18	1
SA1093CX1XB01917-A96192A-R27-C39	1
SA1093CX1XB01917-A96192A-R27-C40	1
SA1093CX1XB01917-A96192A-R27-C41	1
SA1093CX1XB01917-A96192A-R27-C48	1
SA1093CX1XB01917-A96192A-R27-C56	1
SA1093CX1XB01917-A96192A-R27-C65	1
SA1093CX1XB01917-A96192A-R27-C69	1
SA1093CX1XB01917-A96192A-R27-C70	1
SA1093CX1XB01917-A96192A-R28-C26	1
SA1093CX1XB01917-A96192A-R28-C43	1
SA1093CX1XB01917-A96192A-R28-C44	1
SA1093CX1XB01917-A96192A-R28-C49	1
SA1093CX1XB01917-A96192A-R28-C65	2
SA1093CX1XB01917-A96192A-R29-C10	1
SA1093CX1XB01917-A96192A-R29-C13	1
SA1093CX1XB01917-A96192A-R29-C14	2
SA1093CX1XB01917-A96192A-R29-C23	1
SA1093CX1XB01917-A96192A-R29-C31	2
SA1093CX1XB01917-A96192A-R29-C44	1
SA1093CX1XB01917-A96192A-R29-C47	2
SA1093CX1XB01917-A96192A-R29-C50	2
SA1093CX1XB01917-A96192A-R29-C52	1
SA1093CX1XB01917-A96192A-R29-C54	1
SA1093CX1XB01917-A96192A-R29-C58	1
SA1093CX1XB01917-A96192A-R29-C62	2
SA1093CX1XB01917-A96192A-R29-C63	1
SA1093CX1XB01917-A96192A-R29-C70	2
SA1093CX1XB01917-A96192A-R30-C08	1
SA1093CX1XB01917-A96192A-R30-C12	1
SA1093CX1XB01917-A96192A-R30-C22	1
SA1093CX1XB01917-A96192A-R30-C28	2
SA1093CX1XB01917-A96192A-R30-C35	2
SA1093CX1XB01917-A96192A-R30-C47	1
SA1093CX1XB01917-A96192A-R30-C55	1
SA1093CX1XB01917-A96192A-R30-C56	2
SA1093CX1XB01917-A96192A-R31-C18	1
SA1093CX1XB01917-A96192A-R31-C19	1
SA1093CX1XB01917-A96192A-R31-C22	2
SA1093CX1XB01917-A96192A-R31-C41	1
SA1093CX1XB01917-A96192A-R31-C48	1
SA1093CX1XB01917-A96192A-R31-C64	2
SA1093CX1XB01917-A96192A-R31-C68	1
SA1093CX1XB01917-A96192A-R32-C18	1
SA1093CX1XB01917-A96192A-R32-C26	2
SA1093CX1XB01917-A96192A-R32-C29	1
SA1093CX1XB01917-A96192A-R32-C31	1
SA1093CX1XB01917-A96192A-R32-C60	1
SA1093CX1XB01917-A96192A-R32-C61	1
