Cell	Phase	Subpopulation
SRR13982146.bam	G1	4
SRR13982147.bam	G1	3
SRR13982148.bam	G1	3
SRR13982149.bam	G1	4
SRR13982150.bam	G1	1
SRR13982151.bam	G1	3
SRR13982152.bam	G1	3
SRR13982154.bam	G1	1
SRR13982155.bam	G1	1
SRR13982156.bam	G1	1
SRR13982158.bam	G1	1
SRR13982159.bam	G1	3
SRR13982163.bam	G1	1
SRR13982165.bam	G1	1
SRR13982166.bam	S	1
SRR13982168.bam	G1	1
SRR13982169.bam	G1	1
SRR13982170.bam	G1	1
SRR13982171.bam	G1	1
SRR13982173.bam	G1	1
SRR13982174.bam	G1	1
SRR13982177.bam	S	1
SRR13982178.bam	G1	1
SRR13982180.bam	G1	1
SRR13982181.bam	G1	1
SRR13982182.bam	S	1
SRR13982185.bam	G1	1
SRR13982186.bam	G1	1
SRR13982187.bam	G1	1
SRR13982188.bam	G1	2
SRR13982189.bam	G1	2
SRR13982190.bam	G1	4
SRR13982191.bam	G1	4
SRR13982192.bam	G1	3
SRR13982193.bam	G1	3
SRR13982194.bam	G1	3
SRR13982195.bam	G1	3
SRR13982196.bam	G1	1
SRR13982197.bam	G1	3
SRR13982198.bam	G1	3
SRR13982199.bam	G1	4
SRR13982200.bam	G1	3
SRR13982201.bam	G1	3
SRR13982202.bam	G1	3
SRR13982203.bam	G1	3
SRR13982204.bam	G1	3
SRR13982205.bam	G1	3
SRR13982206.bam	G1	3
SRR13982207.bam	G1	2
SRR13982208.bam	G1	3
SRR13982209.bam	G1	3
SRR13982210.bam	G1	3
SRR13982211.bam	G1	4
SRR13982212.bam	G1	3
SRR13982214.bam	G1	3
SRR13982215.bam	G1	4
SRR13982216.bam	G1	3
SRR13982217.bam	G1	3
SRR13982218.bam	G1	2
SRR13982219.bam	G1	3
SRR13982220.bam	G1	3
SRR13982221.bam	G1	4
SRR13982222.bam	G1	3
SRR13982223.bam	G1	3
SRR13982224.bam	G1	3
SRR13982225.bam	G1	3
SRR13982227.bam	G1	1
SRR13982231.bam	G1	1
SRR13982232.bam	G1	1
SRR13982234.bam	S	1
SRR13982235.bam	G1	1
SRR13982236.bam	S	1
SRR13982238.bam	G1	1
SRR13982239.bam	G1	1
SRR13982240.bam	G1	1
SRR13982241.bam	G1	1
SRR13982242.bam	G1	1
SRR13982243.bam	G1	1
SRR13982244.bam	G1	1
SRR13982246.bam	G1	1
SRR13982248.bam	G1	1
SRR13982250.bam	G1	1
SRR13982251.bam	G1	1
SRR13982253.bam	S	1
SRR13982254.bam	G1	1
SRR13982258.bam	G1	1
SRR13982264.bam	G1	4
SRR13982265.bam	G1	3
SRR13982267.bam	G1	3
SRR13982268.bam	G1	3
SRR13982270.bam	G1	3
SRR13982271.bam	G1	3
SRR13982272.bam	G1	3
SRR13982273.bam	S	3
SRR13982274.bam	G1	3
SRR13982275.bam	G1	1
SRR13982276.bam	G1	3
SRR13982277.bam	G1	1
SRR13982278.bam	G1	2
SRR13982279.bam	G1	3
SRR13982280.bam	G1	4
SRR13982281.bam	G1	3
SRR13982282.bam	G1	3
SRR13982283.bam	G1	3
SRR13982284.bam	G1	3
SRR13982285.bam	G1	3
SRR13982286.bam	G1	3
SRR13982287.bam	G1	4
SRR13982288.bam	G1	3
SRR13982291.bam	G1	3
SRR13982292.bam	G1	3
SRR13982293.bam	G1	3
SRR13982294.bam	G1	3
SRR13982295.bam	G1	3
SRR13982296.bam	G1	3
SRR13982297.bam	G1	3
SRR13982298.bam	G1	3
SRR13982299.bam	G1	3
SRR13982300.bam	G1	3
SRR13982301.bam	G1	3
SRR13982302.bam	G1	3
SRR13982303.bam	G1	3
SRR13982304.bam	G1	4
SRR13982305.bam	S	3
SRR13982307.bam	G1	3
SRR13982308.bam	S	3
SRR13982309.bam	G1	4
SRR13982310.bam	G1	3
SRR13982311.bam	G1	3
SRR13982312.bam	G1	3
SRR13982313.bam	G1	3
SRR13982314.bam	G1	3
SRR13982315.bam	G1	3
SRR13982316.bam	G1	3
SRR13982317.bam	G1	2
SRR13982318.bam	G1	3
SRR13982319.bam	G1	3
SRR13982320.bam	G1	3
SRR13982321.bam	G1	3
SRR13982322.bam	G1	3
SRR13982323.bam	G1	3
SRR13982324.bam	G1	3
SRR13982325.bam	G1	3
SRR13982327.bam	G1	3
SRR13982328.bam	G1	2
SRR13982329.bam	G1	2
SRR13982330.bam	G1	4
SRR13982331.bam	G1	4
SRR13982332.bam	G1	3
SRR13982334.bam	G1	2
SRR13982336.bam	G1	2
SRR13982342.bam	G1	3
SRR13982343.bam	G1	2
SRR13982345.bam	G1	2
SRR13982346.bam	G1	2
SRR13982347.bam	G1	2
SRR13982348.bam	G1	2
SRR13982349.bam	G1	2
SRR13982351.bam	G1	2
SRR13982352.bam	G1	2
SRR13982355.bam	G1	2
SRR13982356.bam	G1	2
SRR13982357.bam	G1	2
SRR13982358.bam	G1	2
SRR13982359.bam	G1	2
SRR13982360.bam	G1	2
SRR13982361.bam	G1	2
SRR13982362.bam	G1	2
SRR13982363.bam	G1	2
SRR13982364.bam	G1	2
SRR13982365.bam	G1	3
SRR13982367.bam	G1	2
SRR13982368.bam	G1	2
SRR13982369.bam	G1	2
SRR13982370.bam	S	2
SRR13982371.bam	G1	2
SRR13982373.bam	G1	2
SRR13982374.bam	G1	1
SRR13982375.bam	G1	3
SRR13982376.bam	G1	2
SRR13982377.bam	G1	2
SRR13982378.bam	G1	2
SRR13982379.bam	G1	2
SRR13982380.bam	G1	2
SRR13982382.bam	G1	2
SRR13982383.bam	G1	2
SRR13982385.bam	G1	1
SRR13982386.bam	G1	2
SRR13982387.bam	G1	2
SRR13982388.bam	G1	2
SRR13982389.bam	G1	2
SRR13982390.bam	G1	2
SRR13982391.bam	G1	2
SRR13982392.bam	G1	2
SRR13982393.bam	G1	2
SRR13982394.bam	G1	2
SRR13982395.bam	G1	2
SRR13982396.bam	G1	2
SRR13982397.bam	G1	1
SRR13982400.bam	G1	2
SRR13982401.bam	G1	2
SRR13982402.bam	G1	2
SRR13982403.bam	G1	2
SRR13982404.bam	G1	2
SRR13982405.bam	S	2
SRR13982406.bam	G1	2
SRR13982407.bam	G1	2
SRR13982408.bam	G1	2
SRR13982409.bam	S	2
SRR13982411.bam	G1	2
SRR13982413.bam	G1	1
SRR13982414.bam	G1	2
SRR13982415.bam	G1	2
SRR13982416.bam	G1	2
SRR13982418.bam	G1	2
SRR13982419.bam	G1	2
SRR13982420.bam	G1	3
SRR13982421.bam	G1	4
SRR13982422.bam	G1	4
SRR13982423.bam	G1	3
SRR13982425.bam	G1	4
SRR13982426.bam	G1	3
SRR13982427.bam	G1	3
SRR13982428.bam	G1	3
SRR13982430.bam	G1	2
SRR13982432.bam	G1	3
SRR13982434.bam	S	3
SRR13982436.bam	G1	3
SRR13982437.bam	G1	4
SRR13982438.bam	G1	1
SRR13982439.bam	G1	3
SRR13982440.bam	G1	4
SRR13982441.bam	G1	2
SRR13982442.bam	G1	3
SRR13982446.bam	G1	3
SRR13982447.bam	G1	4
SRR13982449.bam	G1	1
SRR13982450.bam	G1	1
SRR13982451.bam	G1	1
SRR13982452.bam	G1	1
SRR13982453.bam	G1	1
SRR13982454.bam	G1	1
SRR13982455.bam	G1	2
SRR13982456.bam	G1	1
SRR13982457.bam	G1	1
SRR13982458.bam	G1	1
SRR13982459.bam	G1	1
SRR13982460.bam	G1	1
SRR13982462.bam	S	1
SRR13982463.bam	G1	1
SRR13982464.bam	G1	1
SRR13982465.bam	G1	1
SRR13982466.bam	G1	2
SRR13982467.bam	G1	1
SRR13982468.bam	G1	1
SRR13982469.bam	G1	1
SRR13982470.bam	G1	1
SRR13982471.bam	G1	1
SRR13982472.bam	G1	1
SRR13982473.bam	G1	1
SRR13982474.bam	G1	1
SRR13982475.bam	G1	1
SRR13982477.bam	G1	2
SRR13982478.bam	G1	2
SRR13982479.bam	G1	2
SRR13982480.bam	G1	3
SRR13982481.bam	G1	1
SRR13982482.bam	G1	3
SRR13982483.bam	G1	3
SRR13982484.bam	G1	3
SRR13982486.bam	G1	3
SRR13982487.bam	G1	4
SRR13982488.bam	G1	3
SRR13982489.bam	G1	3
SRR13982490.bam	G1	1
SRR13982491.bam	G1	4
SRR13982492.bam	G1	3
SRR13982493.bam	G1	3
SRR13982494.bam	G1	3
SRR13982495.bam	G1	3
SRR13982496.bam	G1	4
SRR13982497.bam	G1	3
SRR13982498.bam	G1	3
SRR13982499.bam	G1	3
SRR13982500.bam	S	3
SRR13982501.bam	G1	1
SRR13982502.bam	G1	3
SRR13982503.bam	G1	3
SRR13982504.bam	G1	4
SRR13982505.bam	G1	3
SRR13982506.bam	G1	3
SRR13982507.bam	G1	4
SRR13982508.bam	G1	3
SRR13982509.bam	G1	4
SRR13982510.bam	G1	4
SRR13982511.bam	G1	3
SRR13982512.bam	G1	1
SRR13982513.bam	G1	3
SRR13982514.bam	G1	3
SRR13982515.bam	G1	3
SRR13982516.bam	G1	3
SRR13982517.bam	G1	4
SRR13982518.bam	G1	3
SRR13982519.bam	G1	4
SRR13982521.bam	G1	4
SRR13982522.bam	G1	3
SRR13982523.bam	G1	1
SRR13982525.bam	G1	3
SRR13982527.bam	G1	4
SRR13982528.bam	G1	3
SRR13982529.bam	G1	4
SRR13982530.bam	G1	4
SRR13982531.bam	S	1
SRR13982532.bam	G1	1
SRR13982533.bam	G1	4
SRR13982534.bam	G1	4
SRR13982535.bam	G1	3
SRR13982536.bam	G1	3
SRR13982537.bam	G1	4
SRR13982539.bam	G1	3
SRR13982540.bam	G1	3
SRR13982541.bam	G1	3
SRR13982543.bam	G1	3
SRR13982545.bam	G1	3
SRR13982546.bam	G1	3
SRR13982547.bam	G1	3
SRR13982548.bam	G1	3
SRR13982550.bam	G1	1
SRR13982551.bam	G1	3
SRR13982554.bam	G1	3
SRR13982555.bam	G1	3
SRR13982556.bam	G1	3
SRR13982558.bam	G1	3
SRR13982559.bam	G1	4
SRR13982560.bam	G1	2
SRR13982561.bam	G1	1
SRR13982562.bam	G1	1
SRR13982563.bam	G1	2
SRR13982565.bam	G1	2
SRR13982566.bam	G1	4
SRR13982567.bam	G1	2
SRR13982568.bam	G1	2
SRR13982569.bam	G1	2
SRR13982570.bam	G1	2
SRR13982572.bam	G1	1
SRR13982573.bam	G1	2
SRR13982575.bam	G1	1
SRR13982576.bam	G1	2
SRR13982577.bam	G1	2
SRR13982578.bam	G1	2
SRR13982580.bam	G1	2
SRR13982581.bam	S	2
SRR13982582.bam	G1	2
SRR13982583.bam	G1	2
SRR13982585.bam	G1	3
SRR13982586.bam	G1	3
SRR13982587.bam	G1	4
SRR13982589.bam	G1	3
SRR13982590.bam	G1	3
SRR13982591.bam	G1	2
SRR13982592.bam	G1	3
SRR13982593.bam	G1	2
SRR13982594.bam	G1	3
SRR13982595.bam	G1	3
SRR13982596.bam	G1	3
SRR13982597.bam	G1	3
SRR13982598.bam	G1	3
SRR13982600.bam	G1	3
SRR13982601.bam	G1	2
SRR13982602.bam	G1	4
SRR13982603.bam	G1	4
SRR13982604.bam	G1	3
SRR13982605.bam	G1	3
SRR13982606.bam	G1	3
SRR13982607.bam	G1	3
SRR13982608.bam	G1	4
SRR13982609.bam	G1	1
SRR13982610.bam	G1	1
SRR13982611.bam	G1	1
SRR13982612.bam	G1	1
SRR13982614.bam	G1	1
SRR13982615.bam	G1	1
SRR13982618.bam	G1	1
SRR13982619.bam	G1	1
SRR13982620.bam	G1	1
SRR13982622.bam	G1	1
SRR13982624.bam	G1	1
SRR13982625.bam	G1	1
SRR13982626.bam	G1	2
SRR13982628.bam	G1	1
SRR13982629.bam	G1	1
SRR13982633.bam	G1	2
SRR13982634.bam	G1	2
SRR13982635.bam	S	2
SRR13982636.bam	G1	2
SRR13982637.bam	G1	1
SRR13982638.bam	G1	2
SRR13982639.bam	G1	2
SRR13982642.bam	G1	2
SRR13982643.bam	G1	1
SRR13982644.bam	G1	2
SRR13982645.bam	G1	2
SRR13982646.bam	G1	2
SRR13982647.bam	G1	2
SRR13982649.bam	G1	2
SRR13982651.bam	G1	2
SRR13982652.bam	G1	2
SRR13982653.bam	G1	2
SRR13982654.bam	G1	1
SRR13982655.bam	G1	2
SRR13982656.bam	G1	3
SRR13982657.bam	G1	3
SRR13982659.bam	G1	3
SRR13982660.bam	G1	3
SRR13982661.bam	G1	3
SRR13982662.bam	G1	3
SRR13982664.bam	G1	3
SRR13982665.bam	G1	1
SRR13982667.bam	G1	3
SRR13982668.bam	G1	3
SRR13982669.bam	G1	1
SRR13982670.bam	G1	3
SRR13982671.bam	G1	3
SRR13982672.bam	G1	4
SRR13982673.bam	G1	3
SRR13982674.bam	G1	3
SRR13982675.bam	G1	3
SRR13982676.bam	G1	3
SRR13982677.bam	G1	3
SRR13982678.bam	G1	3
SRR13982679.bam	G1	1
SRR13982680.bam	G1	2
SRR13982682.bam	G1	4
SRR13982683.bam	G1	3
SRR13982684.bam	G1	3
SRR13982686.bam	G1	3
SRR13982687.bam	G1	1
SRR13982688.bam	G1	3
SRR13982689.bam	G1	3
SRR13982690.bam	G1	4
SRR13982692.bam	G1	4
SRR13982693.bam	G1	4
SRR13982694.bam	G1	3
SRR13982695.bam	G1	3
SRR13982697.bam	G1	3
SRR13982698.bam	G1	3
SRR13982699.bam	G1	4
SRR13982700.bam	G1	3
SRR13982701.bam	G1	3
SRR13982703.bam	G1	3
SRR13982704.bam	G1	3
SRR13982705.bam	G1	1
SRR13982707.bam	G1	1
SRR13982710.bam	G1	2
SRR13982711.bam	G1	1
SRR13982712.bam	G1	1
SRR13982715.bam	G1	1
SRR13982716.bam	G1	1
SRR13982717.bam	G1	1
SRR13982718.bam	G1	1
SRR13982719.bam	G1	1
SRR13982721.bam	G1	2
SRR13982722.bam	G1	4
SRR13982724.bam	G1	1
SRR13982725.bam	G1	1
SRR13982726.bam	G1	4
SRR13982727.bam	G1	1
SRR13982728.bam	G1	1
SRR13982729.bam	G1	1
SRR13982734.bam	G1	4
SRR13982735.bam	G1	2
SRR13982738.bam	G1	2
SRR13982740.bam	G1	2
SRR13982741.bam	G1	3
SRR13982742.bam	G1	3
SRR13982743.bam	G1	3
SRR13982744.bam	G1	4
SRR13982745.bam	G1	3
SRR13982746.bam	G1	3
SRR13982749.bam	G1	2
SRR13982750.bam	S	4
SRR13982751.bam	G1	3
SRR13982752.bam	G1	3
SRR13982753.bam	G1	3
SRR13982754.bam	G1	1
SRR13982755.bam	G1	3
SRR13982757.bam	G1	1
SRR13982758.bam	G1	3
SRR13982759.bam	G1	3
SRR13982760.bam	G1	4
SRR13982762.bam	G1	3
SRR13982763.bam	G1	3
SRR13982764.bam	G1	3
SRR13982765.bam	G1	3
SRR13982766.bam	G1	3
SRR13982767.bam	G1	1
SRR13982768.bam	G1	3
SRR13982769.bam	G1	3
SRR13982770.bam	G1	3
SRR13982772.bam	G1	4
SRR13982773.bam	G1	4
SRR13982775.bam	G1	4
SRR13982777.bam	G1	4
SRR13982778.bam	G1	3
SRR13982779.bam	G1	3
SRR13982780.bam	G1	2
SRR13982782.bam	G1	3
SRR13982783.bam	G1	3
SRR13982784.bam	G1	4
SRR13982785.bam	G1	4
SRR13982786.bam	G1	3
SRR13982787.bam	G1	3
SRR13982788.bam	G1	3
SRR13982789.bam	G1	3
SRR13982790.bam	G1	4
SRR13982791.bam	G1	4
SRR13982792.bam	G1	3
SRR13982793.bam	G1	3
SRR13982794.bam	G1	4
SRR13982795.bam	G1	3
SRR13982796.bam	G1	4
SRR13982797.bam	G1	3
SRR13982798.bam	G1	4
SRR13982799.bam	G1	3
SRR13982800.bam	G1	4
SRR13982801.bam	G1	3
SRR13982802.bam	G1	2
SRR13982803.bam	G1	4
SRR13982804.bam	G1	3
SRR13982806.bam	G1	3
SRR13982807.bam	G1	4
SRR13982808.bam	G1	4
SRR13982809.bam	G1	3
SRR13982810.bam	G1	3
SRR13982812.bam	G1	3
SRR13982813.bam	G1	4
SRR13982814.bam	G1	3
SRR13982815.bam	S	1
SRR13982816.bam	G1	3
SRR13982817.bam	G1	3
SRR13982818.bam	G1	3
SRR13982819.bam	G1	4
SRR13982820.bam	G1	3
SRR13982821.bam	G1	3
SRR13982822.bam	G1	3
SRR13982823.bam	G1	3
SRR13982824.bam	G1	3
SRR13982825.bam	G1	4
SRR13982827.bam	G1	3
SRR13982828.bam	G1	4
SRR13982829.bam	G1	4
SRR13982830.bam	G1	4
SRR13982831.bam	G1	1
SRR13982832.bam	G1	3
SRR13982833.bam	G1	1
SRR13982834.bam	G1	1
SRR13982835.bam	G1	1
SRR13982836.bam	G1	2
SRR13982837.bam	G1	1
SRR13982838.bam	G1	1
SRR13982839.bam	G1	1
SRR13982840.bam	G1	1
SRR13982841.bam	G1	1
SRR13982842.bam	G1	1
SRR13982843.bam	G1	1
SRR13982844.bam	G1	1
SRR13982846.bam	G1	1
SRR13982847.bam	G1	1
SRR13982848.bam	G1	2
SRR13982849.bam	G1	3
SRR13982850.bam	G1	3
SRR13982852.bam	S	3
SRR13982853.bam	G1	3
SRR13982854.bam	G1	2
SRR13982855.bam	G1	4
SRR13982856.bam	G1	3
SRR13982857.bam	G1	3
SRR13982872.bam	G1	2
SRR13982873.bam	G1	3
SRR13982874.bam	G1	3
SRR13982876.bam	G1	1
SRR13982877.bam	G1	4
SRR13982879.bam	G1	3
SRR13982880.bam	G1	3
SRR13982881.bam	G1	3
SRR13982882.bam	G1	3
SRR13982883.bam	G1	3
SRR13982884.bam	G1	3
SRR13982885.bam	G1	4
SRR13982886.bam	G1	3
SRR13982887.bam	G1	3
SRR13982888.bam	G1	3
SRR13982889.bam	S	3
SRR13982890.bam	G1	3
SRR13982892.bam	G1	4
SRR13982893.bam	G1	3
SRR13982894.bam	G1	3
