Cell	Phase	Subpopulation
SA535X5XB00517-A95732A-R06-C40.bam	G1	2
SA535X5XB00517-A95732A-R06-C43.bam	G1	2
SA535X5XB00517-A95732A-R06-C44.bam	G1	2
SA535X5XB00517-A95732A-R06-C45.bam	G1	2
SA535X5XB00517-A95732A-R06-C47.bam	G1	2
SA535X5XB00517-A95732A-R06-C48.bam	G1	1
SA535X5XB00517-A95732A-R06-C49.bam	G1	2
SA535X5XB00517-A95732A-R06-C50.bam	G1	1
SA535X5XB00517-A95732A-R06-C51.bam	G1	2
SA535X5XB00517-A95732A-R06-C54.bam	G1	2
SA535X5XB00517-A95732A-R06-C55.bam	G1	2
SA535X5XB00517-A95732A-R06-C56.bam	G1	2
SA535X5XB00517-A95732A-R06-C57.bam	G1	2
SA535X5XB00517-A95732A-R06-C58.bam	G1	1
SA535X5XB00517-A95732A-R06-C60.bam	S	1
SA535X5XB00517-A95732A-R06-C62.bam	S	1
SA535X5XB00517-A95732A-R06-C69.bam	G1	1
SA535X5XB00517-A95732A-R07-C07.bam	G1	1
SA535X5XB00517-A95732A-R07-C08.bam	G1	1
SA535X5XB00517-A95732A-R07-C09.bam	G1	2
SA535X5XB00517-A95732A-R07-C13.bam	G1	2
SA535X5XB00517-A95732A-R07-C17.bam	G1	1
SA535X5XB00517-A95732A-R07-C19.bam	G1	2
SA535X5XB00517-A95732A-R07-C22.bam	G1	1
SA535X5XB00517-A95732A-R07-C29.bam	G1	2
SA535X5XB00517-A95732A-R07-C43.bam	G1	2
SA535X5XB00517-A95732A-R07-C44.bam	G1	2
SA535X5XB00517-A95732A-R07-C47.bam	G1	2
SA535X5XB00517-A95732A-R07-C50.bam	G1	2
SA535X5XB00517-A95732A-R07-C60.bam	G1	2
SA535X5XB00517-A95732A-R07-C61.bam	G1	1
SA535X5XB00517-A95732A-R07-C66.bam	G1	2
SA535X5XB00517-A95732A-R07-C67.bam	G1	2
SA535X5XB00517-A95732A-R07-C68.bam	G1	2
SA535X5XB00517-A95732A-R07-C69.bam	G1	1
SA535X5XB00517-A95732A-R08-C18.bam	G1	2
SA535X5XB00517-A95732A-R08-C25.bam	G1	2
SA535X5XB00517-A95732A-R08-C27.bam	G1	2
SA535X5XB00517-A95732A-R08-C28.bam	G1	2
SA535X5XB00517-A95732A-R08-C29.bam	G1	1
SA535X5XB00517-A95732A-R08-C30.bam	G1	2
SA535X5XB00517-A95732A-R08-C31.bam	G1	2
SA535X5XB00517-A95732A-R08-C33.bam	G1	2
SA535X5XB00517-A95732A-R08-C40.bam	G1	2
SA535X5XB00517-A95732A-R08-C41.bam	G1	1
SA535X5XB00517-A95732A-R08-C43.bam	G1	1
SA535X5XB00517-A95732A-R08-C44.bam	G1	1
SA535X5XB00517-A95732A-R08-C45.bam	G1	1
SA535X5XB00517-A95732A-R08-C46.bam	G1	1
SA535X5XB00517-A95732A-R08-C49.bam	G1	2
SA535X5XB00517-A95732A-R08-C50.bam	G1	1
SA535X5XB00517-A95732A-R08-C51.bam	G1	2
SA535X5XB00517-A95732A-R08-C55.bam	G1	2
SA535X5XB00517-A95732A-R08-C56.bam	S	2
SA535X5XB00517-A95732A-R08-C57.bam	G1	2
SA535X5XB00517-A95732A-R08-C62.bam	G1	2
SA535X5XB00517-A95732A-R08-C64.bam	G1	1
SA535X5XB00517-A95732A-R08-C67.bam	G1	2
SA535X5XB00517-A95732A-R08-C69.bam	G1	2
SA535X5XB00517-A95732A-R09-C07.bam	G1	2
SA535X5XB00517-A95732A-R09-C10.bam	S	1
SA535X5XB00517-A95732A-R09-C11.bam	G1	2
SA535X5XB00517-A95732A-R09-C20.bam	G1	2
SA535X5XB00517-A95732A-R09-C21.bam	G1	2
SA535X5XB00517-A95732A-R09-C23.bam	G1	1
SA535X5XB00517-A95732A-R09-C27.bam	G1	2
SA535X5XB00517-A95732A-R09-C31.bam	G1	2
SA535X5XB00517-A95732A-R09-C32.bam	G1	1
SA535X5XB00517-A95732A-R09-C33.bam	G1	2
SA535X5XB00517-A95732A-R09-C34.bam	G1	2
SA535X5XB00517-A95732A-R09-C39.bam	S	1
SA535X5XB00517-A95732A-R09-C46.bam	G1	2
SA535X5XB00517-A95732A-R09-C48.bam	G1	1
SA535X5XB00517-A95732A-R09-C51.bam	G1	2
SA535X5XB00517-A95732A-R09-C56.bam	G1	2
SA535X5XB00517-A95732A-R09-C58.bam	G1	2
SA535X5XB00517-A95732A-R09-C61.bam	G1	2
SA535X5XB00517-A95732A-R10-C09.bam	G1	2
SA535X5XB00517-A95732A-R10-C12.bam	S	1
SA535X5XB00517-A95732A-R10-C16.bam	G1	2
SA535X5XB00517-A95732A-R10-C19.bam	G1	1
SA535X5XB00517-A95732A-R10-C30.bam	G1	2
SA535X5XB00517-A95732A-R10-C32.bam	G1	1
SA535X5XB00517-A95732A-R10-C33.bam	G1	2
SA535X5XB00517-A95732A-R10-C51.bam	G1	2
SA535X5XB00517-A95732A-R10-C58.bam	G1	2
SA535X5XB00517-A95732A-R10-C64.bam	G1	2
SA535X5XB00517-A95732A-R11-C13.bam	G1	2
SA535X5XB00517-A95732A-R11-C23.bam	G1	2
SA535X5XB00517-A95732A-R11-C29.bam	G1	2
SA535X5XB00517-A95732A-R11-C31.bam	G1	2
SA535X5XB00517-A95732A-R11-C32.bam	G1	2
SA535X5XB00517-A95732A-R11-C34.bam	G1	2
SA535X5XB00517-A95732A-R11-C36.bam	G1	2
SA535X5XB00517-A95732A-R11-C37.bam	G1	2
SA535X5XB00517-A95732A-R11-C43.bam	G1	2
SA535X5XB00517-A95732A-R11-C44.bam	G1	2
SA535X5XB00517-A95732A-R11-C45.bam	G1	2
SA535X5XB00517-A95732A-R11-C48.bam	G1	2
SA535X5XB00517-A95732A-R11-C50.bam	G1	2
SA535X5XB00517-A95732A-R11-C61.bam	G1	2
SA535X5XB00517-A95732A-R11-C66.bam	G1	2
SA535X5XB00517-A95732A-R12-C12.bam	G1	2
SA535X5XB00517-A95732A-R12-C29.bam	S	1
SA535X5XB00517-A95732A-R12-C31.bam	S	2
SA535X5XB00517-A95732A-R12-C37.bam	G1	2
SA535X5XB00517-A95732A-R12-C39.bam	G1	2
SA535X5XB00517-A95732A-R12-C45.bam	G1	2
SA535X5XB00517-A95732A-R12-C46.bam	G1	2
SA535X5XB00517-A95732A-R12-C49.bam	G1	2
SA535X5XB00517-A95732A-R12-C51.bam	G1	2
SA535X5XB00517-A95732A-R12-C55.bam	G1	2
SA535X5XB00517-A95732A-R12-C56.bam	G1	2
SA535X5XB00517-A95732A-R12-C58.bam	G1	2
SA535X5XB00517-A95732A-R12-C60.bam	S	1
SA535X5XB00517-A95732A-R12-C61.bam	G1	2
SA535X5XB00517-A95732A-R12-C62.bam	G1	2
SA535X5XB00517-A95732A-R12-C65.bam	G1	1
SA535X5XB00517-A95732A-R12-C68.bam	G1	2
SA535X5XB00517-A95732A-R13-C23.bam	G1	2
SA535X5XB00517-A95732A-R13-C27.bam	G1	1
SA535X5XB00517-A95732A-R13-C30.bam	G1	2
SA535X5XB00517-A95732A-R13-C31.bam	G1	1
SA535X5XB00517-A95732A-R13-C32.bam	S	1
SA535X5XB00517-A95732A-R13-C33.bam	G1	2
SA535X5XB00517-A95732A-R13-C35.bam	G1	2
SA535X5XB00517-A95732A-R13-C36.bam	G1	1
SA535X5XB00517-A95732A-R13-C37.bam	G1	1
SA535X5XB00517-A95732A-R13-C40.bam	S	2
SA535X5XB00517-A95732A-R13-C42.bam	G1	2
SA535X5XB00517-A95732A-R13-C43.bam	G1	1
SA535X5XB00517-A95732A-R13-C44.bam	G1	2
SA535X5XB00517-A95732A-R13-C45.bam	G1	2
SA535X5XB00517-A95732A-R13-C46.bam	G1	1
SA535X5XB00517-A95732A-R13-C50.bam	G1	2
SA535X5XB00517-A95732A-R13-C54.bam	G1	1
SA535X5XB00517-A95732A-R13-C55.bam	G1	2
SA535X5XB00517-A95732A-R13-C57.bam	G1	1
SA535X5XB00517-A95732A-R13-C58.bam	G1	2
SA535X5XB00517-A95732A-R13-C61.bam	G1	1
SA535X5XB00517-A95732A-R13-C62.bam	G1	2
SA535X5XB00517-A95732A-R13-C63.bam	G1	1
SA535X5XB00517-A95732A-R14-C07.bam	G1	1
SA535X5XB00517-A95732A-R14-C09.bam	G1	2
SA535X5XB00517-A95732A-R14-C10.bam	G1	2
SA535X5XB00517-A95732A-R14-C11.bam	S	1
SA535X5XB00517-A95732A-R14-C12.bam	G1	2
SA535X5XB00517-A95732A-R14-C15.bam	G1	2
SA535X5XB00517-A95732A-R14-C20.bam	G1	1
SA535X5XB00517-A95732A-R14-C22.bam	G1	2
SA535X5XB00517-A95732A-R14-C24.bam	G1	1
SA535X5XB00517-A95732A-R14-C25.bam	G1	1
SA535X5XB00517-A95732A-R14-C28.bam	S	1
SA535X5XB00517-A95732A-R14-C32.bam	G1	1
SA535X5XB00517-A95732A-R14-C36.bam	S	2
SA535X5XB00517-A95732A-R14-C39.bam	S	1
SA535X5XB00517-A95732A-R14-C41.bam	G1	1
SA535X5XB00517-A95732A-R14-C43.bam	S	2
SA535X5XB00517-A95732A-R14-C45.bam	G1	2
SA535X5XB00517-A95732A-R14-C47.bam	G1	1
SA535X5XB00517-A95732A-R14-C52.bam	G1	1
SA535X5XB00517-A95732A-R14-C56.bam	G1	2
SA535X5XB00517-A95732A-R14-C57.bam	G1	2
SA535X5XB00517-A95732A-R14-C58.bam	G1	1
SA535X5XB00517-A95732A-R14-C61.bam	G1	2
SA535X5XB00517-A95732A-R14-C69.bam	G1	1
SA535X5XB00517-A95732A-R14-C70.bam	G1	2
SA535X5XB00517-A95732A-R15-C08.bam	G1	2
SA535X5XB00517-A95732A-R15-C13.bam	S	2
SA535X5XB00517-A95732A-R15-C14.bam	G1	2
SA535X5XB00517-A95732A-R15-C15.bam	G1	2
SA535X5XB00517-A95732A-R15-C16.bam	G1	1
SA535X5XB00517-A95732A-R15-C20.bam	G1	2
SA535X5XB00517-A95732A-R15-C22.bam	G1	1
SA535X5XB00517-A95732A-R15-C29.bam	G1	2
SA535X5XB00517-A95732A-R15-C30.bam	S	1
SA535X5XB00517-A95732A-R15-C31.bam	G1	2
SA535X5XB00517-A95732A-R15-C33.bam	G1	1
SA535X5XB00517-A95732A-R15-C36.bam	G1	1
SA535X5XB00517-A95732A-R15-C38.bam	S	1
SA535X5XB00517-A95732A-R15-C39.bam	G1	1
SA535X5XB00517-A95732A-R15-C40.bam	G1	2
SA535X5XB00517-A95732A-R15-C41.bam	G1	2
SA535X5XB00517-A95732A-R15-C55.bam	S	1
SA535X5XB00517-A95732A-R15-C58.bam	G1	2
SA535X5XB00517-A95732A-R15-C59.bam	G1	2
SA535X5XB00517-A95732A-R15-C60.bam	G1	1
SA535X5XB00517-A95732A-R15-C67.bam	G1	2
SA535X5XB00517-A95732A-R16-C17.bam	G1	1
SA535X5XB00517-A95732A-R16-C18.bam	G1	1
SA535X5XB00517-A95732A-R16-C19.bam	G1	2
SA535X5XB00517-A95732A-R16-C21.bam	G1	2
SA535X5XB00517-A95732A-R16-C24.bam	G1	2
SA535X5XB00517-A95732A-R16-C25.bam	G1	2
SA535X5XB00517-A95732A-R16-C27.bam	G1	2
SA535X5XB00517-A95732A-R16-C29.bam	G1	2
SA535X5XB00517-A95732A-R16-C30.bam	G1	1
SA535X5XB00517-A95732A-R16-C31.bam	G1	2
SA535X5XB00517-A95732A-R16-C33.bam	G1	1
SA535X5XB00517-A95732A-R16-C37.bam	G1	2
SA535X5XB00517-A95732A-R16-C40.bam	G1	2
SA535X5XB00517-A95732A-R16-C41.bam	G1	2
SA535X5XB00517-A95732A-R16-C42.bam	G1	2
SA535X5XB00517-A95732A-R16-C49.bam	G1	2
SA535X5XB00517-A95732A-R17-C08.bam	G1	1
SA535X5XB00517-A95732A-R17-C18.bam	G1	2
SA535X5XB00517-A95732A-R17-C23.bam	G1	2
SA535X5XB00517-A95732A-R17-C31.bam	G1	2
SA535X5XB00517-A95732A-R17-C36.bam	G1	2
SA535X5XB00517-A95732A-R17-C38.bam	G1	2
SA535X5XB00517-A95732A-R17-C44.bam	G1	1
SA535X5XB00517-A95732A-R17-C47.bam	G1	2
SA535X5XB00517-A95732A-R17-C64.bam	G1	2
SA535X5XB00517-A95732A-R17-C68.bam	G1	2
SA535X5XB00517-A95732A-R17-C69.bam	G1	2
SA535X5XB00517-A95732A-R18-C08.bam	G1	1
SA535X5XB00517-A95732A-R18-C10.bam	G1	2
SA535X5XB00517-A95732A-R18-C11.bam	G1	1
SA535X5XB00517-A95732A-R18-C14.bam	G1	2
SA535X5XB00517-A95732A-R18-C16.bam	S	2
SA535X5XB00517-A95732A-R18-C17.bam	G1	2
SA535X5XB00517-A95732A-R18-C18.bam	G1	2
SA535X5XB00517-A95732A-R18-C19.bam	G1	1
SA535X5XB00517-A95732A-R18-C20.bam	S	1
SA535X5XB00517-A95732A-R18-C22.bam	G1	1
SA535X5XB00517-A95732A-R18-C23.bam	G1	2
SA535X5XB00517-A95732A-R18-C25.bam	G1	2
SA535X5XB00517-A95732A-R18-C28.bam	S	1
SA535X5XB00517-A95732A-R18-C31.bam	G1	2
SA535X5XB00517-A95732A-R18-C33.bam	S	1
SA535X5XB00517-A95732A-R18-C35.bam	G1	1
SA535X5XB00517-A95732A-R18-C37.bam	G1	1
SA535X5XB00517-A95732A-R18-C40.bam	G1	2
SA535X5XB00517-A95732A-R18-C41.bam	G1	2
SA535X5XB00517-A95732A-R18-C42.bam	G1	1
SA535X5XB00517-A95732A-R18-C44.bam	G1	2
SA535X5XB00517-A95732A-R18-C46.bam	G1	1
SA535X5XB00517-A95732A-R18-C48.bam	G1	2
SA535X5XB00517-A95732A-R18-C57.bam	G1	1
SA535X5XB00517-A95732A-R18-C60.bam	G1	2
SA535X5XB00517-A95732A-R18-C61.bam	G1	1
SA535X5XB00517-A95732A-R18-C63.bam	G1	2
SA535X5XB00517-A95732A-R18-C64.bam	S	2
SA535X5XB00517-A95732A-R18-C65.bam	G1	1
SA535X5XB00517-A95732A-R18-C67.bam	G1	2
