Cell	Phase	Subpopulation
SA535X8XB0143-A95736A-R07-C21.bam	G1	1
SA535X8XB0143-A95736A-R07-C22.bam	G1	2
SA535X8XB0143-A95736A-R07-C28.bam	G1	1
SA535X8XB0143-A95736A-R07-C30.bam	G1	1
SA535X8XB0143-A95736A-R07-C36.bam	G1	1
SA535X8XB0143-A95736A-R07-C38.bam	G1	1
SA535X8XB0143-A95736A-R07-C41.bam	S	1
SA535X8XB0143-A95736A-R07-C43.bam	G1	1
SA535X8XB0143-A95736A-R07-C44.bam	G1	1
SA535X8XB0143-A95736A-R07-C45.bam	G1	1
SA535X8XB0143-A95736A-R07-C47.bam	S	1
SA535X8XB0143-A95736A-R07-C48.bam	G1	1
SA535X8XB0143-A95736A-R07-C51.bam	S	1
SA535X8XB0143-A95736A-R07-C52.bam	S	1
SA535X8XB0143-A95736A-R07-C57.bam	G1	1
SA535X8XB0143-A95736A-R07-C58.bam	G1	1
SA535X8XB0143-A95736A-R07-C63.bam	S	1
SA535X8XB0143-A95736A-R08-C08.bam	G1	2
SA535X8XB0143-A95736A-R08-C09.bam	S	2
SA535X8XB0143-A95736A-R08-C13.bam	G1	1
SA535X8XB0143-A95736A-R08-C14.bam	S	2
SA535X8XB0143-A95736A-R08-C21.bam	G1	1
SA535X8XB0143-A95736A-R08-C25.bam	G1	1
SA535X8XB0143-A95736A-R08-C26.bam	G1	1
SA535X8XB0143-A95736A-R08-C27.bam	G1	1
SA535X8XB0143-A95736A-R08-C31.bam	G1	1
SA535X8XB0143-A95736A-R08-C35.bam	G1	1
SA535X8XB0143-A95736A-R08-C37.bam	S	1
SA535X8XB0143-A95736A-R08-C41.bam	S	1
SA535X8XB0143-A95736A-R08-C44.bam	G1	1
SA535X8XB0143-A95736A-R08-C49.bam	G1	2
SA535X8XB0143-A95736A-R08-C59.bam	G1	2
SA535X8XB0143-A95736A-R08-C60.bam	G1	1
SA535X8XB0143-A95736A-R09-C31.bam	G1	1
SA535X8XB0143-A95736A-R09-C36.bam	G1	1
SA535X8XB0143-A95736A-R09-C37.bam	G1	1
SA535X8XB0143-A95736A-R09-C43.bam	G1	1
SA535X8XB0143-A95736A-R09-C52.bam	G1	1
SA535X8XB0143-A95736A-R09-C66.bam	G1	1
SA535X8XB0143-A95736A-R10-C09.bam	G1	1
SA535X8XB0143-A95736A-R10-C22.bam	G1	1
SA535X8XB0143-A95736A-R10-C24.bam	G1	1
SA535X8XB0143-A95736A-R10-C29.bam	G1	2
SA535X8XB0143-A95736A-R10-C47.bam	G1	1
SA535X8XB0143-A95736A-R10-C65.bam	G1	1
SA535X8XB0143-A95736A-R11-C31.bam	G1	1
SA535X8XB0143-A95736A-R11-C34.bam	S	1
SA535X8XB0143-A95736A-R11-C35.bam	G1	1
SA535X8XB0143-A95736A-R11-C38.bam	G1	1
SA535X8XB0143-A95736A-R12-C69.bam	G1	1
SA535X8XB0143-A95736A-R13-C29.bam	G1	1
SA535X8XB0143-A95736A-R15-C11.bam	S	1
SA535X8XB0143-A95736A-R16-C60.bam	G1	1
SA535X8XB0143-A95736A-R20-C38.bam	G1	1
SA535X8XB0143-A95736A-R20-C65.bam	G1	1
SA535X8XB0143-A95736A-R21-C08.bam	G1	1
SA535X8XB0143-A95736A-R21-C30.bam	G1	1
SA535X8XB0143-A95736A-R21-C35.bam	G1	1
SA535X8XB0143-A95736A-R21-C50.bam	G1	1
SA535X8XB0143-A95736A-R21-C69.bam	G1	1
SA535X8XB0143-A95736A-R23-C57.bam	G1	1
SA535X8XB0143-A95736A-R25-C55.bam	S	1
SA535X8XB0143-A95736A-R26-C28.bam	G1	1
SA535X8XB0143-A95736A-R27-C20.bam	G1	1
SA535X8XB0143-A95736A-R28-C44.bam	S	1
SA535X8XB0143-A95736A-R32-C30.bam	G1	1
SA535X8XB0143-A95736A-R32-C47.bam	G1	1
SA535X8XB0143-A95736A-R33-C23.bam	G1	1
SA535X8XB0143-A95736A-R34-C31.bam	G1	2
SA535X8XB0143-A95736A-R37-C61.bam	G1	1
SA535X8XB0143-A95736A-R38-C24.bam	S	1
SA535X8XB0143-A95736A-R38-C26.bam	G1	1
SA535X8XB0143-A95736A-R38-C28.bam	G1	1
SA535X8XB0143-A95736A-R39-C44.bam	G1	1
SA535X8XB0143-A95736A-R40-C43.bam	G1	1
SA535X8XB0143-A95736A-R41-C14.bam	G1	1
SA535X8XB0143-A95736A-R43-C31.bam	S	1
SA535X8XB0143-A95736A-R45-C24.bam	G1	1
SA535X8XB0143-A95736A-R46-C24.bam	G1	1
SA535X8XB0143-A95736A-R47-C41.bam	G1	1
SA535X8XB0143-A95736A-R48-C42.bam	S	1
SA535X8XB0143-A95736A-R51-C60.bam	G1	1
SA535X8XB0143-A95736A-R53-C14.bam	S	1
SA535X8XB0143-A95736A-R53-C18.bam	G1	1
SA535X8XB0143-A95736A-R53-C20.bam	G1	1
SA535X8XB0143-A95736A-R53-C32.bam	G1	1
SA535X8XB0143-A95736A-R53-C36.bam	G1	1
SA535X8XB0143-A95736A-R53-C51.bam	G1	1
SA535X8XB0143-A95736A-R53-C64.bam	G1	1
SA535X8XB0143-A95736A-R53-C69.bam	G1	1
SA535X8XB0143-A95736A-R54-C13.bam	G1	1
SA535X8XB0143-A95736A-R54-C22.bam	G1	1
SA535X8XB0143-A95736A-R54-C28.bam	S	1
SA535X8XB0143-A95736A-R54-C61.bam	G1	1
SA535X8XB0143-A95736A-R54-C63.bam	G1	1
SA535X8XB0143-A95736A-R54-C68.bam	G1	2
SA535X8XB0143-A95736A-R54-C69.bam	G1	2
SA535X8XB0143-A95736A-R55-C16.bam	G1	1
SA535X8XB0143-A95736A-R55-C21.bam	G1	1
SA535X8XB0143-A95736A-R55-C24.bam	G1	1
SA535X8XB0143-A95736A-R55-C47.bam	G1	1
SA535X8XB0143-A95736A-R55-C57.bam	G1	1
SA535X8XB0143-A95736A-R55-C66.bam	G1	1
SA535X8XB0143-A95736A-R56-C11.bam	G1	1
SA535X8XB0143-A95736A-R56-C27.bam	G1	1
SA535X8XB0143-A95736A-R56-C30.bam	G1	1
SA535X8XB0143-A95736A-R56-C34.bam	G1	1
SA535X8XB0143-A95736A-R56-C35.bam	G1	1
SA535X8XB0143-A95736A-R56-C40.bam	G1	1
SA535X8XB0143-A95736A-R56-C41.bam	S	1
SA535X8XB0143-A95736A-R56-C58.bam	G1	1
SA535X8XB0143-A95736A-R56-C66.bam	G1	1
SA535X8XB0143-A95736A-R57-C15.bam	G1	1
SA535X8XB0143-A95736A-R57-C26.bam	G1	1
SA535X8XB0143-A95736A-R57-C43.bam	S	1
SA535X8XB0143-A95736A-R57-C50.bam	G1	1
SA535X8XB0143-A95736A-R57-C52.bam	G1	2
SA535X8XB0143-A95736A-R57-C54.bam	G1	1
SA535X8XB0143-A95736A-R57-C67.bam	G1	1
SA535X8XB0143-A95736A-R57-C68.bam	G1	1
SA535X8XB0143-A95736A-R58-C12.bam	G1	2
SA535X8XB0143-A95736A-R58-C14.bam	G1	1
SA535X8XB0143-A95736A-R58-C16.bam	G1	1
SA535X8XB0143-A95736A-R58-C18.bam	S	1
SA535X8XB0143-A95736A-R58-C19.bam	G1	1
SA535X8XB0143-A95736A-R58-C31.bam	G1	1
SA535X8XB0143-A95736A-R58-C38.bam	G1	1
SA535X8XB0143-A95736A-R58-C48.bam	G1	1
SA535X8XB0143-A95736A-R58-C57.bam	G1	1
SA535X8XB0143-A95736A-R58-C69.bam	G1	1
SA535X8XB0143-A95736A-R58-C70.bam	G1	1
SA535X8XB0143-A95736A-R59-C14.bam	G1	1
SA535X8XB0143-A95736A-R59-C19.bam	G1	1
SA535X8XB0143-A95736A-R59-C27.bam	G1	1
SA535X8XB0143-A95736A-R59-C28.bam	G1	1
SA535X8XB0143-A95736A-R59-C37.bam	G1	1
SA535X8XB0143-A95736A-R59-C39.bam	G1	2
SA535X8XB0143-A95736A-R59-C51.bam	G1	1
SA535X8XB0143-A95736A-R59-C54.bam	G1	1
SA535X8XB0143-A95736A-R59-C58.bam	G1	1
SA535X8XB0143-A95736A-R60-C11.bam	G1	2
SA535X8XB0143-A95736A-R60-C15.bam	S	1
SA535X8XB0143-A95736A-R60-C16.bam	G1	1
SA535X8XB0143-A95736A-R60-C19.bam	G1	1
SA535X8XB0143-A95736A-R60-C22.bam	G1	1
SA535X8XB0143-A95736A-R60-C23.bam	G1	1
SA535X8XB0143-A95736A-R60-C25.bam	G1	1
SA535X8XB0143-A95736A-R60-C32.bam	G1	1
SA535X8XB0143-A95736A-R60-C37.bam	S	1
SA535X8XB0143-A95736A-R60-C40.bam	G1	1
SA535X8XB0143-A95736A-R60-C43.bam	G1	1
SA535X8XB0143-A95736A-R60-C44.bam	S	1
SA535X8XB0143-A95736A-R60-C48.bam	S	1
SA535X8XB0143-A95736A-R60-C66.bam	G1	1
SA535X8XB0143-A95736A-R61-C08.bam	G1	1
SA535X8XB0143-A95736A-R61-C23.bam	S	1
SA535X8XB0143-A95736A-R61-C25.bam	S	2
SA535X8XB0143-A95736A-R61-C46.bam	G1	1
SA535X8XB0143-A95736A-R61-C61.bam	S	1
SA535X8XB0143-A95736A-R61-C70.bam	G1	1
SA535X8XB0143-A95736A-R62-C08.bam	G1	2
SA535X8XB0143-A95736A-R62-C14.bam	G1	1
SA535X8XB0143-A95736A-R62-C37.bam	G1	1
SA535X8XB0143-A95736A-R62-C39.bam	G1	1
SA535X8XB0143-A95736A-R62-C48.bam	G1	1
SA535X8XB0143-A95736A-R62-C51.bam	G1	1
SA535X8XB0143-A95736A-R62-C52.bam	G1	1
SA535X8XB0143-A95736A-R62-C66.bam	G1	1
SA535X8XB0143-A95736A-R62-C67.bam	G1	1
SA535X8XB0143-A95736A-R62-C68.bam	G1	2
SA535X8XB0143-A95736A-R63-C17.bam	S	1
SA535X8XB0143-A95736A-R63-C21.bam	G1	1
SA535X8XB0143-A95736A-R63-C24.bam	G1	1
SA535X8XB0143-A95736A-R63-C26.bam	G1	1
SA535X8XB0143-A95736A-R63-C44.bam	G1	1
SA535X8XB0143-A95736A-R63-C46.bam	G1	1
SA535X8XB0143-A95736A-R63-C49.bam	G1	1
SA535X8XB0143-A95736A-R63-C50.bam	S	1
SA535X8XB0143-A95736A-R63-C54.bam	G1	1
SA535X8XB0143-A95736A-R63-C60.bam	G1	1
SA535X8XB0143-A95736A-R63-C64.bam	G1	1
SA535X8XB0143-A95736A-R63-C69.bam	G1	2
SA535X8XB0143-A95736A-R64-C09.bam	G1	1
SA535X8XB0143-A95736A-R64-C12.bam	G1	1
SA535X8XB0143-A95736A-R64-C14.bam	G1	1
SA535X8XB0143-A95736A-R64-C22.bam	G1	1
SA535X8XB0143-A95736A-R64-C23.bam	G1	1
SA535X8XB0143-A95736A-R64-C28.bam	G1	2
SA535X8XB0143-A95736A-R64-C35.bam	G1	1
SA535X8XB0143-A95736A-R64-C55.bam	G1	1
SA535X8XB0143-A95736A-R64-C58.bam	G1	1
SA535X8XB0143-A95736A-R64-C59.bam	G1	1
SA535X8XB0143-A95736A-R64-C60.bam	G1	1
SA535X8XB0143-A95736A-R64-C64.bam	S	1
SA535X8XB0143-A95736A-R64-C67.bam	G1	2
SA535X8XB0143-A95736A-R65-C08.bam	G1	1
SA535X8XB0143-A95736A-R65-C09.bam	G1	1
SA535X8XB0143-A95736A-R65-C11.bam	G1	1
SA535X8XB0143-A95736A-R65-C16.bam	G1	1
SA535X8XB0143-A95736A-R65-C19.bam	G1	1
SA535X8XB0143-A95736A-R65-C26.bam	G1	1
SA535X8XB0143-A95736A-R65-C30.bam	G1	1
SA535X8XB0143-A95736A-R65-C34.bam	G1	1
SA535X8XB0143-A95736A-R65-C41.bam	G1	1
SA535X8XB0143-A95736A-R65-C47.bam	G1	1
SA535X8XB0143-A95736A-R65-C59.bam	G1	2
SA535X8XB0143-A95736A-R65-C70.bam	S	1
SA535X8XB0143-A95736A-R66-C12.bam	G1	2
SA535X8XB0143-A95736A-R66-C30.bam	G1	1
SA535X8XB0143-A95736A-R66-C39.bam	G1	1
SA535X8XB0143-A95736A-R66-C44.bam	G1	1
SA535X8XB0143-A95736A-R66-C59.bam	G1	1
SA535X8XB0143-A95736A-R66-C61.bam	G1	2
