Cell	Phase
SA609X6XB01898-A95632B-R24-C40.bam	S
SA609X6XB01898-A95632B-R24-C41.bam	S
SA609X6XB01898-A95632B-R24-C42.bam	S
SA609X6XB01898-A95632B-R24-C44.bam	G1
SA609X6XB01898-A95632B-R24-C47.bam	S
SA609X6XB01898-A95632B-R24-C48.bam	S
SA609X6XB01898-A95632B-R24-C49.bam	S
SA609X6XB01898-A95632B-R24-C51.bam	S
SA609X6XB01898-A95632B-R24-C52.bam	S
SA609X6XB01898-A95632B-R24-C54.bam	S
SA609X6XB01898-A95632B-R24-C55.bam	G1
SA609X6XB01898-A95632B-R24-C56.bam	S
SA609X6XB01898-A95632B-R24-C57.bam	S
SA609X6XB01898-A95632B-R24-C58.bam	S
SA609X6XB01898-A95632B-R24-C61.bam	S
SA609X6XB01898-A95632B-R24-C62.bam	S
SA609X6XB01898-A95632B-R24-C63.bam	S
SA609X6XB01898-A95632B-R24-C64.bam	G1
SA609X6XB01898-A95632B-R24-C65.bam	S
SA609X6XB01898-A95632B-R24-C66.bam	S
SA609X6XB01898-A95632B-R24-C67.bam	S
SA609X6XB01898-A95632B-R24-C68.bam	S
SA609X6XB01898-A95632B-R24-C70.bam	S
SA609X6XB01898-A95632B-R25-C13.bam	G1
SA609X6XB01898-A95632B-R25-C15.bam	S
SA609X6XB01898-A95632B-R25-C17.bam	S
SA609X6XB01898-A95632B-R25-C19.bam	S
SA609X6XB01898-A95632B-R25-C28.bam	S
SA609X6XB01898-A95632B-R25-C30.bam	S
SA609X6XB01898-A95632B-R25-C37.bam	S
SA609X6XB01898-A95632B-R25-C38.bam	S
SA609X6XB01898-A95632B-R25-C39.bam	S
SA609X6XB01898-A95632B-R25-C42.bam	S
SA609X6XB01898-A95632B-R25-C43.bam	S
SA609X6XB01898-A95632B-R25-C47.bam	S
SA609X6XB01898-A95632B-R25-C50.bam	G1
SA609X6XB01898-A95632B-R25-C51.bam	S
SA609X6XB01898-A95632B-R25-C55.bam	S
SA609X6XB01898-A95632B-R25-C56.bam	S
SA609X6XB01898-A95632B-R25-C58.bam	S
SA609X6XB01898-A95632B-R25-C60.bam	S
SA609X6XB01898-A95632B-R25-C61.bam	S
SA609X6XB01898-A95632B-R25-C63.bam	S
SA609X6XB01898-A95632B-R26-C13.bam	S
SA609X6XB01898-A95632B-R26-C14.bam	S
SA609X6XB01898-A95632B-R26-C15.bam	S
SA609X6XB01898-A95632B-R26-C16.bam	S
SA609X6XB01898-A95632B-R26-C17.bam	S
SA609X6XB01898-A95632B-R26-C18.bam	S
SA609X6XB01898-A95632B-R26-C25.bam	S
SA609X6XB01898-A95632B-R26-C26.bam	S
SA609X6XB01898-A95632B-R26-C27.bam	S
SA609X6XB01898-A95632B-R26-C28.bam	S
SA609X6XB01898-A95632B-R26-C29.bam	S
SA609X6XB01898-A95632B-R26-C30.bam	G1
SA609X6XB01898-A95632B-R26-C35.bam	S
SA609X6XB01898-A95632B-R26-C41.bam	S
SA609X6XB01898-A95632B-R27-C13.bam	S
SA609X6XB01898-A95632B-R27-C14.bam	S
SA609X6XB01898-A95632B-R27-C15.bam	S
SA609X6XB01898-A95632B-R27-C16.bam	S
SA609X6XB01898-A95632B-R27-C17.bam	S
SA609X6XB01898-A95632B-R27-C18.bam	S
SA609X6XB01898-A95632B-R27-C20.bam	S
SA609X6XB01898-A95632B-R27-C21.bam	S
SA609X6XB01898-A95632B-R27-C27.bam	S
SA609X6XB01898-A95632B-R27-C29.bam	S
SA609X6XB01898-A95632B-R27-C32.bam	S
SA609X6XB01898-A95632B-R27-C34.bam	S
SA609X6XB01898-A95632B-R27-C35.bam	S
SA609X6XB01898-A95632B-R27-C36.bam	S
SA609X6XB01898-A95632B-R27-C38.bam	S
SA609X6XB01898-A95632B-R27-C39.bam	S
SA609X6XB01898-A95632B-R27-C41.bam	S
SA609X6XB01898-A95632B-R27-C42.bam	S
SA609X6XB01898-A95632B-R27-C43.bam	S
SA609X6XB01898-A95632B-R27-C46.bam	S
SA609X6XB01898-A95632B-R27-C48.bam	S
SA609X6XB01898-A95632B-R27-C49.bam	S
SA609X6XB01898-A95632B-R27-C50.bam	S
SA609X6XB01898-A95632B-R27-C51.bam	S
SA609X6XB01898-A95632B-R27-C54.bam	S
SA609X6XB01898-A95632B-R27-C57.bam	S
SA609X6XB01898-A95632B-R27-C58.bam	S
SA609X6XB01898-A95632B-R27-C59.bam	S
SA609X6XB01898-A95632B-R27-C61.bam	S
SA609X6XB01898-A95632B-R27-C64.bam	S
SA609X6XB01898-A95632B-R27-C66.bam	S
SA609X6XB01898-A95632B-R27-C68.bam	S
SA609X6XB01898-A95632B-R27-C70.bam	S
SA609X6XB01898-A95632B-R28-C12.bam	S
SA609X6XB01898-A95632B-R28-C14.bam	S
SA609X6XB01898-A95632B-R28-C16.bam	S
SA609X6XB01898-A95632B-R28-C17.bam	S
SA609X6XB01898-A95632B-R28-C18.bam	S
SA609X6XB01898-A95632B-R28-C19.bam	S
SA609X6XB01898-A95632B-R28-C20.bam	S
SA609X6XB01898-A95632B-R28-C21.bam	S
SA609X6XB01898-A95632B-R28-C22.bam	S
SA609X6XB01898-A95632B-R28-C26.bam	G1
SA609X6XB01898-A95632B-R28-C29.bam	S
SA609X6XB01898-A95632B-R28-C31.bam	S
SA609X6XB01898-A95632B-R28-C32.bam	S
SA609X6XB01898-A95632B-R28-C35.bam	S
SA609X6XB01898-A95632B-R28-C38.bam	S
SA609X6XB01898-A95632B-R28-C40.bam	S
SA609X6XB01898-A95632B-R28-C41.bam	S
SA609X6XB01898-A95632B-R28-C42.bam	S
SA609X6XB01898-A95632B-R28-C43.bam	S
SA609X6XB01898-A95632B-R28-C46.bam	S
SA609X6XB01898-A95632B-R28-C47.bam	S
SA609X6XB01898-A95632B-R28-C50.bam	S
SA609X6XB01898-A95632B-R28-C51.bam	S
SA609X6XB01898-A95632B-R28-C60.bam	S
SA609X6XB01898-A95632B-R28-C61.bam	S
SA609X6XB01898-A95632B-R28-C63.bam	G1
SA609X6XB01898-A95632B-R28-C64.bam	S
SA609X6XB01898-A95632B-R28-C66.bam	S
SA609X6XB01898-A95632B-R29-C14.bam	S
SA609X6XB01898-A95632B-R29-C15.bam	S
SA609X6XB01898-A95632B-R29-C18.bam	S
SA609X6XB01898-A95632B-R29-C19.bam	S
SA609X6XB01898-A95632B-R29-C20.bam	S
SA609X6XB01898-A95632B-R29-C21.bam	S
SA609X6XB01898-A95632B-R29-C23.bam	S
SA609X6XB01898-A95632B-R29-C24.bam	S
SA609X6XB01898-A95632B-R29-C26.bam	S
SA609X6XB01898-A95632B-R29-C28.bam	S
SA609X6XB01898-A95632B-R29-C30.bam	S
SA609X6XB01898-A95632B-R29-C31.bam	S
SA609X6XB01898-A95632B-R29-C32.bam	S
SA609X6XB01898-A95632B-R29-C37.bam	S
SA609X6XB01898-A95632B-R29-C38.bam	S
SA609X6XB01898-A95632B-R29-C41.bam	S
SA609X6XB01898-A95632B-R29-C43.bam	S
SA609X6XB01898-A95632B-R29-C49.bam	S
SA609X6XB01898-A95632B-R29-C50.bam	S
SA609X6XB01898-A95632B-R29-C55.bam	S
SA609X6XB01898-A95632B-R29-C56.bam	S
SA609X6XB01898-A95632B-R29-C57.bam	S
SA609X6XB01898-A95632B-R29-C58.bam	S
SA609X6XB01898-A95632B-R29-C59.bam	S
SA609X6XB01898-A95632B-R29-C60.bam	S
SA609X6XB01898-A95632B-R29-C61.bam	S
SA609X6XB01898-A95632B-R29-C63.bam	S
SA609X6XB01898-A95632B-R29-C64.bam	S
SA609X6XB01898-A95632B-R29-C69.bam	S
SA609X6XB01898-A95632B-R30-C15.bam	S
SA609X6XB01898-A95632B-R30-C16.bam	S
SA609X6XB01898-A95632B-R30-C17.bam	S
SA609X6XB01898-A95632B-R30-C18.bam	S
SA609X6XB01898-A95632B-R30-C20.bam	S
SA609X6XB01898-A95632B-R30-C24.bam	S
SA609X6XB01898-A95632B-R30-C25.bam	S
SA609X6XB01898-A95632B-R30-C26.bam	S
SA609X6XB01898-A95632B-R30-C27.bam	G1
SA609X6XB01898-A95632B-R30-C29.bam	S
SA609X6XB01898-A95632B-R30-C32.bam	S
SA609X6XB01898-A95632B-R30-C38.bam	S
SA609X6XB01898-A95632B-R30-C39.bam	S
SA609X6XB01898-A95632B-R30-C40.bam	S
SA609X6XB01898-A95632B-R30-C44.bam	S
SA609X6XB01898-A95632B-R30-C46.bam	S
SA609X6XB01898-A95632B-R30-C47.bam	G1
SA609X6XB01898-A95632B-R30-C48.bam	S
SA609X6XB01898-A95632B-R30-C50.bam	S
SA609X6XB01898-A95632B-R30-C51.bam	S
SA609X6XB01898-A95632B-R30-C55.bam	S
SA609X6XB01898-A95632B-R30-C63.bam	S
SA609X6XB01898-A95632B-R30-C66.bam	S
SA609X6XB01898-A95632B-R31-C11.bam	S
SA609X6XB01898-A95632B-R31-C12.bam	S
SA609X6XB01898-A95632B-R31-C13.bam	S
SA609X6XB01898-A95632B-R31-C14.bam	S
SA609X6XB01898-A95632B-R31-C15.bam	S
SA609X6XB01898-A95632B-R31-C16.bam	S
SA609X6XB01898-A95632B-R31-C18.bam	S
SA609X6XB01898-A95632B-R31-C19.bam	S
SA609X6XB01898-A95632B-R31-C23.bam	S
SA609X6XB01898-A95632B-R31-C25.bam	S
SA609X6XB01898-A95632B-R31-C27.bam	S
SA609X6XB01898-A95632B-R31-C28.bam	S
SA609X6XB01898-A95632B-R31-C29.bam	S
SA609X6XB01898-A95632B-R31-C31.bam	S
SA609X6XB01898-A95632B-R31-C35.bam	S
SA609X6XB01898-A95632B-R31-C37.bam	S
SA609X6XB01898-A95632B-R31-C38.bam	S
SA609X6XB01898-A95632B-R31-C39.bam	S
SA609X6XB01898-A95632B-R31-C40.bam	S
SA609X6XB01898-A95632B-R31-C44.bam	S
SA609X6XB01898-A95632B-R31-C46.bam	S
SA609X6XB01898-A95632B-R31-C47.bam	S
SA609X6XB01898-A95632B-R31-C48.bam	S
SA609X6XB01898-A95632B-R31-C50.bam	S
SA609X6XB01898-A95632B-R31-C51.bam	S
SA609X6XB01898-A95632B-R31-C54.bam	S
SA609X6XB01898-A95632B-R31-C56.bam	S
SA609X6XB01898-A95632B-R31-C57.bam	S
SA609X6XB01898-A95632B-R31-C58.bam	S
SA609X6XB01898-A95632B-R31-C59.bam	S
SA609X6XB01898-A95632B-R31-C63.bam	S
SA609X6XB01898-A95632B-R31-C66.bam	G1
SA609X6XB01898-A95632B-R32-C11.bam	S
SA609X6XB01898-A95632B-R32-C12.bam	S
SA609X6XB01898-A95632B-R32-C13.bam	S
SA609X6XB01898-A95632B-R32-C14.bam	S
SA609X6XB01898-A95632B-R32-C16.bam	S
SA609X6XB01898-A95632B-R32-C18.bam	S
SA609X6XB01898-A95632B-R32-C22.bam	S
SA609X6XB01898-A95632B-R32-C24.bam	S
SA609X6XB01898-A95632B-R32-C25.bam	S
SA609X6XB01898-A95632B-R32-C28.bam	S
SA609X6XB01898-A95632B-R32-C30.bam	S
SA609X6XB01898-A95632B-R32-C32.bam	S
SA609X6XB01898-A95632B-R32-C35.bam	S
SA609X6XB01898-A95632B-R32-C37.bam	S
SA609X6XB01898-A95632B-R32-C39.bam	S
SA609X6XB01898-A95632B-R32-C41.bam	S
SA609X6XB01898-A95632B-R32-C42.bam	S
SA609X6XB01898-A95632B-R32-C44.bam	S
SA609X6XB01898-A95632B-R32-C49.bam	S
SA609X6XB01898-A95632B-R32-C50.bam	S
SA609X6XB01898-A95632B-R32-C54.bam	S
SA609X6XB01898-A95632B-R32-C56.bam	S
SA609X6XB01898-A95632B-R32-C57.bam	S
SA609X6XB01898-A95632B-R32-C58.bam	S
SA609X6XB01898-A95632B-R32-C59.bam	S
SA609X6XB01898-A95632B-R32-C60.bam	S
SA609X6XB01898-A95632B-R32-C61.bam	S
SA609X6XB01898-A95632B-R32-C64.bam	S
