Cell	Phase	Subpopulation
SRR13874959.bam	G1	2
SRR13874960.bam	G1	1
SRR13874961.bam	G1	1
SRR13874962.bam	G1	2
SRR13874963.bam	G1	2
SRR13874964.bam	G1	1
SRR13874965.bam	G1	1
SRR13874966.bam	G1	2
SRR13874967.bam	G1	1
SRR13874969.bam	G1	1
SRR13874971.bam	G1	2
SRR13874972.bam	G1	2
SRR13874975.bam	G1	2
SRR13874976.bam	G1	2
SRR13874977.bam	G1	1
SRR13874978.bam	G1	2
SRR13874980.bam	G1	1
SRR13874981.bam	G1	1
SRR13874982.bam	G1	1
SRR13874983.bam	G1	1
SRR13874984.bam	G1	2
SRR13874985.bam	G1	1
SRR13874986.bam	G1	1
SRR13874987.bam	G1	2
SRR13874988.bam	G1	1
SRR13874989.bam	G1	1
SRR13874990.bam	G1	1
SRR13874992.bam	G1	2
SRR13874994.bam	S	1
SRR13874995.bam	G1	1
SRR13874996.bam	S	1
SRR13874997.bam	G1	1
SRR13874998.bam	S	2
SRR13875000.bam	G1	1
SRR13875003.bam	G1	1
SRR13875004.bam	G1	1
SRR13875005.bam	G1	2
SRR13875008.bam	G1	1
SRR13875009.bam	S	1
SRR13875010.bam	G1	1
SRR13875011.bam	G1	1
SRR13875015.bam	S	1
SRR13875017.bam	G1	1
SRR13875018.bam	G1	1
SRR13875019.bam	G1	2
SRR13875020.bam	G1	1
SRR13875021.bam	G1	1
SRR13875022.bam	G1	1
SRR13875023.bam	G1	1
SRR13875025.bam	G1	1
SRR13875026.bam	G1	1
SRR13875027.bam	G1	1
SRR13875029.bam	G1	1
SRR13875030.bam	G1	1
SRR13875031.bam	S	1
SRR13875033.bam	S	2
SRR13875035.bam	G1	2
SRR13875037.bam	G1	2
SRR13875038.bam	G1	2
SRR13875039.bam	G1	1
SRR13875040.bam	G1	1
SRR13875041.bam	G1	2
SRR13875042.bam	S	2
SRR13875044.bam	G1	1
SRR13875045.bam	G1	1
SRR13875046.bam	G1	1
SRR13875047.bam	G1	1
SRR13875048.bam	G1	1
SRR13875050.bam	G1	1
SRR13875051.bam	G1	2
SRR13875052.bam	G1	1
SRR13875054.bam	G1	1
SRR13875056.bam	G1	1
SRR13875057.bam	G1	1
SRR13875058.bam	G1	1
SRR13875059.bam	G1	1
SRR13875062.bam	G1	1
SRR13875064.bam	G1	2
SRR13875065.bam	S	1
SRR13875066.bam	G1	2
SRR13875068.bam	G1	1
SRR13875069.bam	G1	1
SRR13875070.bam	G1	2
SRR13875071.bam	G1	2
SRR13875073.bam	G1	2
SRR13875074.bam	G1	1
SRR13875075.bam	G1	1
SRR13875076.bam	G1	1
SRR13875077.bam	G1	1
SRR13875078.bam	G1	1
SRR13875079.bam	G1	1
SRR13875080.bam	G1	1
SRR13875081.bam	S	2
SRR13875085.bam	G1	2
SRR13875086.bam	G1	1
SRR13875087.bam	G1	2
SRR13875088.bam	G1	1
SRR13875090.bam	G1	1
SRR13875092.bam	G1	2
SRR13875094.bam	G1	1
SRR13875095.bam	G1	2
SRR13875096.bam	G1	2
SRR13875097.bam	G1	1
SRR13875098.bam	G1	2
SRR13875099.bam	S	1
SRR13875100.bam	G1	1
SRR13875101.bam	G1	1
SRR13875102.bam	G1	1
SRR13875103.bam	G1	1
SRR13875104.bam	G1	2
SRR13875105.bam	G1	1
SRR13875106.bam	G1	1
SRR13875108.bam	G1	2
SRR13875109.bam	G1	1
SRR13875111.bam	G1	2
SRR13875113.bam	G1	1
SRR13875114.bam	G1	1
SRR13875116.bam	G1	1
SRR13875118.bam	G1	1
SRR13875119.bam	G1	1
SRR13875121.bam	G1	1
SRR13875122.bam	G1	1
SRR13875124.bam	G1	1
SRR13875125.bam	G1	1
SRR13875126.bam	G1	2
SRR13875127.bam	G1	1
SRR13875128.bam	G1	2
SRR13875129.bam	G1	1
SRR13875132.bam	G1	2
SRR13875133.bam	G1	2
SRR13875134.bam	G1	2
SRR13875135.bam	G1	2
SRR13875136.bam	G1	1
SRR13875137.bam	G1	2
SRR13875138.bam	G1	1
SRR13875139.bam	G1	1
SRR13875142.bam	G1	1
SRR13875144.bam	G1	1
SRR13875147.bam	G1	1
SRR13875150.bam	G1	2
SRR13875151.bam	G1	2
SRR13875152.bam	G1	2
SRR13875153.bam	G1	1
SRR13875154.bam	S	1
SRR13875155.bam	G1	1
SRR13875156.bam	G1	2
SRR13875157.bam	G1	2
SRR13875158.bam	G1	1
SRR13875159.bam	G1	1
SRR13875160.bam	G1	2
SRR13875161.bam	G1	2
SRR13875163.bam	G1	1
SRR13875164.bam	G1	2
SRR13875167.bam	G1	2
SRR13875169.bam	G1	1
SRR13875170.bam	G1	1
SRR13875171.bam	G1	2
SRR13875172.bam	G1	1
SRR13875174.bam	G1	1
SRR13875175.bam	G1	2
SRR13875176.bam	G1	2
SRR13875177.bam	G1	2
SRR13875178.bam	G1	2
SRR13875179.bam	G1	2
SRR13875181.bam	G1	1
SRR13875182.bam	S	1
SRR13875183.bam	S	2
SRR13875185.bam	G1	1
SRR13875186.bam	G1	1
SRR13875188.bam	G1	2
SRR13875189.bam	G1	1
SRR13875190.bam	G1	2
SRR13875191.bam	S	2
SRR13875193.bam	G1	2
SRR13875194.bam	S	2
SRR13875195.bam	G1	1
SRR13875196.bam	G1	2
SRR13875197.bam	G1	2
SRR13875198.bam	G1	2
SRR13875199.bam	G1	1
SRR13875200.bam	G1	2
SRR13875201.bam	G1	2
SRR13875202.bam	G1	1
SRR13875204.bam	G1	2
SRR13875207.bam	G1	2
SRR13875208.bam	G1	1
SRR13875209.bam	G1	2
SRR13875211.bam	S	1
SRR13875212.bam	G1	2
SRR13875213.bam	G1	2
SRR13875215.bam	G1	1
SRR13875216.bam	G1	2
SRR13875217.bam	G1	2
SRR13875218.bam	G1	1
SRR13875219.bam	G1	2
SRR13875220.bam	G1	1
SRR13875221.bam	G1	2
SRR13875222.bam	G1	1
SRR13875223.bam	G1	2
SRR13875224.bam	G1	2
SRR13875225.bam	G1	1
SRR13875226.bam	G1	2
SRR13875227.bam	G1	1
SRR13875228.bam	G1	2
SRR13875229.bam	G1	2
SRR13875232.bam	G1	2
SRR13875233.bam	S	2
SRR13875234.bam	S	2
SRR13875235.bam	G1	1
SRR13875236.bam	G1	2
SRR13875237.bam	G1	2
SRR13875238.bam	G1	2
SRR13875240.bam	G1	2
SRR13875244.bam	S	2
SRR13875245.bam	G1	1
SRR13875246.bam	G1	2
SRR13875247.bam	G1	2
SRR13875248.bam	G1	2
SRR13875249.bam	G1	2
SRR13875250.bam	G1	2
SRR13875251.bam	G1	2
SRR13875252.bam	G1	2
SRR13875253.bam	G1	2
SRR13875254.bam	G1	1
SRR13875255.bam	G1	1
SRR13875256.bam	G1	2
SRR13875258.bam	G1	2
SRR13875260.bam	G1	1
SRR13875261.bam	S	2
SRR13875262.bam	G1	2
SRR13875263.bam	S	1
SRR13875264.bam	G1	2
SRR13875265.bam	G1	1
SRR13875267.bam	G1	2
SRR13875269.bam	S	2
SRR13875270.bam	G1	2
SRR13875272.bam	G1	1
SRR13875273.bam	S	2
SRR13875274.bam	G1	2
SRR13875275.bam	G1	2
SRR13875276.bam	G1	2
SRR13875277.bam	G1	2
SRR13875278.bam	G1	2
SRR13875280.bam	G1	1
SRR13875282.bam	G1	1
SRR13875283.bam	G1	2
SRR13875284.bam	G1	1
SRR13875286.bam	G1	2
SRR13875287.bam	G1	2
SRR13875289.bam	G1	1
SRR13875292.bam	G1	2
SRR13875293.bam	G1	1
SRR13875294.bam	G1	2
SRR13875296.bam	G1	1
SRR13875297.bam	G1	2
SRR13875298.bam	G1	2
SRR13875300.bam	G1	2
SRR13875301.bam	G1	1
SRR13875302.bam	G1	2
SRR13875304.bam	G1	2
SRR13875305.bam	G1	2
SRR13875307.bam	G1	2
SRR13875308.bam	G1	1
SRR13875309.bam	S	2
SRR13875311.bam	G1	2
SRR13875315.bam	G1	1
SRR13875316.bam	G1	2
SRR13875317.bam	G1	2
SRR13875318.bam	G1	2
SRR13875319.bam	S	1
SRR13875320.bam	G1	1
SRR13875321.bam	G1	2
SRR13875322.bam	G1	2
SRR13875323.bam	G1	2
SRR13875325.bam	G1	1
SRR13875327.bam	G1	1
SRR13875328.bam	G1	2
SRR13875329.bam	G1	2
SRR13875330.bam	G1	2
SRR13875331.bam	G1	2
SRR13875333.bam	G1	2
SRR13875334.bam	G1	2
SRR13875335.bam	G1	1
SRR13875336.bam	S	1
SRR13875337.bam	G1	2
SRR13875338.bam	G1	2
SRR13875340.bam	S	1
SRR13875341.bam	G1	2
SRR13875342.bam	G1	1
SRR13875343.bam	G1	2
SRR13875344.bam	G1	2
SRR13875345.bam	G1	1
SRR13875346.bam	G1	2
SRR13875348.bam	G1	2
SRR13875349.bam	S	2
SRR13875350.bam	G1	2
SRR13875351.bam	G1	1
SRR13875352.bam	G1	1
SRR13875355.bam	S	2
SRR13875356.bam	G1	2
SRR13875357.bam	G1	1
SRR13875359.bam	S	2
SRR13875360.bam	G1	2
SRR13875361.bam	G1	1
SRR13875362.bam	G1	2
SRR13875363.bam	G1	2
SRR13875367.bam	G1	1
SRR13875368.bam	G1	1
SRR13875369.bam	G1	2
SRR13875372.bam	G1	2
SRR13875373.bam	G1	2
SRR13875375.bam	S	1
SRR13875377.bam	G1	1
SRR13875378.bam	G1	2
SRR13875379.bam	G1	1
SRR13875380.bam	G1	2
SRR13875381.bam	G1	1
SRR13875382.bam	S	1
SRR13875383.bam	S	1
SRR13875384.bam	G1	2
SRR13875385.bam	G1	1
SRR13875386.bam	G1	2
SRR13875387.bam	G1	2
SRR13875388.bam	G1	1
SRR13875391.bam	G1	1
SRR13875393.bam	G1	2
SRR13875394.bam	G1	2
SRR13875395.bam	G1	1
SRR13875396.bam	G1	1
SRR13875398.bam	G1	1
SRR13875399.bam	G1	2
SRR13875400.bam	G1	1
SRR13875401.bam	G1	1
SRR13875402.bam	G1	1
SRR13875403.bam	G1	1
SRR13875405.bam	G1	2
SRR13875406.bam	G1	2
SRR13875407.bam	G1	1
SRR13875409.bam	G1	1
SRR13875410.bam	G1	1
SRR13875412.bam	G1	2
SRR13875413.bam	G1	2
SRR13875414.bam	G1	1
SRR13875415.bam	S	1
SRR13875416.bam	G1	1
SRR13875418.bam	G1	2
SRR13875419.bam	G1	2
SRR13875420.bam	G1	1
SRR13875421.bam	G1	2
SRR13875423.bam	G1	1
SRR13875424.bam	G1	1
SRR13875425.bam	G1	1
SRR13875426.bam	G1	2
SRR13875427.bam	G1	1
SRR13875428.bam	G1	1
SRR13875429.bam	G1	1
SRR13875430.bam	G1	1
SRR13875431.bam	G1	1
SRR13875432.bam	G1	1
SRR13875433.bam	G1	2
SRR13875434.bam	G1	2
SRR13875436.bam	G1	2
SRR13875439.bam	G1	1
SRR13875440.bam	G1	1
SRR13875441.bam	G1	1
SRR13875443.bam	G1	2
SRR13875444.bam	G1	1
SRR13875445.bam	G1	1
SRR13875447.bam	G1	2
SRR13875448.bam	G1	1
SRR13875449.bam	S	1
SRR13875451.bam	S	1
SRR13875452.bam	S	1
SRR13875453.bam	G1	1
SRR13875454.bam	G1	1
SRR13875456.bam	G1	2
SRR13875457.bam	G1	1
SRR13875458.bam	G1	2
SRR13875459.bam	G1	1
SRR13875461.bam	G1	1
SRR13875462.bam	G1	1
SRR13875465.bam	S	2
SRR13875466.bam	G1	2
SRR13875467.bam	G1	2
SRR13875468.bam	G1	2
SRR13875469.bam	G1	1
SRR13875470.bam	G1	2
SRR13875472.bam	G1	2
SRR13875473.bam	S	2
SRR13875474.bam	G1	1
SRR13875475.bam	G1	2
SRR13875476.bam	G1	2
SRR13875479.bam	S	2
SRR13875480.bam	G1	1
SRR13875482.bam	S	1
SRR13875483.bam	G1	2
SRR13875484.bam	G1	2
SRR13875485.bam	S	2
SRR13875486.bam	G1	2
SRR13875487.bam	G1	2
SRR13875488.bam	G1	2
SRR13875489.bam	G1	1
SRR13875490.bam	G1	2
SRR13875491.bam	G1	2
SRR13875492.bam	G1	2
SRR13875493.bam	G1	1
SRR13875494.bam	G1	1
SRR13875495.bam	G1	2
SRR13875496.bam	G1	1
SRR13875497.bam	G1	1
SRR13875498.bam	G1	1
SRR13875499.bam	G1	1
SRR13875500.bam	G1	2
SRR13875501.bam	G1	2
SRR13875502.bam	G1	2
SRR13875503.bam	S	2
SRR13875505.bam	S	2
SRR13875510.bam	G1	1
SRR13875512.bam	G1	1
SRR13875516.bam	G1	2
SRR13875517.bam	G1	1
SRR13875518.bam	G1	1
SRR13875519.bam	G1	1
SRR13875521.bam	G1	1
SRR13875522.bam	G1	1
SRR13875523.bam	G1	2
SRR13875524.bam	G1	1
SRR13875525.bam	G1	2
SRR13875528.bam	G1	2
SRR13875529.bam	G1	2
SRR13875530.bam	G1	1
SRR13875531.bam	G1	2
SRR13875532.bam	G1	1
SRR13875533.bam	G1	1
SRR13875534.bam	G1	1
SRR13875535.bam	S	2
SRR13875537.bam	G1	2
SRR13875538.bam	G1	2
SRR13875539.bam	G1	2
SRR13875540.bam	G1	1
SRR13875544.bam	G1	2
SRR13875545.bam	G1	2
SRR13875546.bam	S	2
SRR13875548.bam	G1	1
SRR13875549.bam	G1	1
SRR13875550.bam	G1	2
SRR13875551.bam	G1	2
SRR13875552.bam	S	1
SRR13875553.bam	G1	1
SRR13875554.bam	G1	2
SRR13875555.bam	G1	1
SRR13875557.bam	G1	2
SRR13875558.bam	G1	2
SRR13875559.bam	G1	2
SRR13875560.bam	G1	1
SRR13875561.bam	G1	1
SRR13875562.bam	G1	2
SRR13875563.bam	G1	1
SRR13875564.bam	S	2
SRR13875565.bam	G1	2
SRR13875566.bam	S	1
SRR13875567.bam	G1	1
SRR13875568.bam	G1	1
SRR13875569.bam	G1	2
SRR13875570.bam	G1	2
SRR13875571.bam	S	2
SRR13875572.bam	G1	2
SRR13875573.bam	G1	2
SRR13875574.bam	S	2
SRR13875575.bam	G1	2
SRR13875576.bam	G1	2
SRR13875577.bam	S	2
SRR13875578.bam	G1	1
SRR13875580.bam	G1	1
SRR13875581.bam	S	2
SRR13875582.bam	G1	1
SRR13875583.bam	G1	2
SRR13875585.bam	G1	2
SRR13875586.bam	G1	1
SRR13875587.bam	G1	1
SRR13875589.bam	G1	1
SRR13875590.bam	G1	2
SRR13875591.bam	G1	2
SRR13875592.bam	G1	2
SRR13875593.bam	G1	2
SRR13875594.bam	G1	1
SRR13875596.bam	G1	2
SRR13875598.bam	G1	1
SRR13875600.bam	G1	1
SRR13875601.bam	G1	2
SRR13875603.bam	G1	2
SRR13875604.bam	G1	2
SRR13875605.bam	G1	2
SRR13875606.bam	G1	2
SRR13875607.bam	G1	1
SRR13875608.bam	G1	2
SRR13875609.bam	G1	1
SRR13875612.bam	G1	1
SRR13875613.bam	G1	1
SRR13875614.bam	G1	2
SRR13875615.bam	G1	2
SRR13875617.bam	G1	1
SRR13875618.bam	G1	2
SRR13875619.bam	G1	1
SRR13875620.bam	G1	1
SRR13875621.bam	G1	2
SRR13875622.bam	G1	2
SRR13875623.bam	S	2
SRR13875624.bam	S	2
SRR13875626.bam	G1	2
SRR13875627.bam	G1	2
SRR13875630.bam	G1	2
SRR13875631.bam	G1	2
SRR13875632.bam	G1	1
SRR13875633.bam	G1	2
SRR13875634.bam	G1	2
SRR13875635.bam	G1	2
SRR13875636.bam	G1	1
SRR13875638.bam	G1	2
SRR13875640.bam	G1	2
SRR13875641.bam	G1	2
SRR13875642.bam	G1	2
SRR13875643.bam	G1	1
SRR13875644.bam	G1	2
SRR13875645.bam	G1	2
SRR13875646.bam	G1	2
SRR13875648.bam	G1	2
SRR13875649.bam	S	2
SRR13875650.bam	G1	2
SRR13875651.bam	G1	1
SRR13875652.bam	G1	2
SRR13875653.bam	G1	1
SRR13875654.bam	G1	1
SRR13875657.bam	G1	2
SRR13875658.bam	G1	2
SRR13875659.bam	G1	1
SRR13875660.bam	G1	2
SRR13875661.bam	G1	2
SRR13875663.bam	G1	2
SRR13875665.bam	G1	2
SRR13875667.bam	G1	2
SRR13875668.bam	G1	1
SRR13875669.bam	G1	2
SRR13875670.bam	G1	2
SRR13875672.bam	G1	2
SRR13875674.bam	S	2
SRR13875675.bam	G1	2
SRR13875676.bam	G1	2
SRR13875677.bam	G1	2
SRR13875678.bam	G1	2
SRR13875681.bam	G1	2
SRR13875682.bam	G1	1
SRR13875683.bam	G1	1
SRR13875684.bam	G1	2
SRR13875686.bam	G1	1
SRR13875687.bam	G1	1
SRR13875688.bam	S	2
SRR13875689.bam	G1	2
SRR13875691.bam	G1	1
SRR13875692.bam	G1	2
SRR13875693.bam	G1	1
SRR13875694.bam	G1	2
SRR13875696.bam	G1	2
SRR13875697.bam	S	2
SRR13875698.bam	G1	1
SRR13875699.bam	G1	1
SRR13875700.bam	G1	2
SRR13875701.bam	G1	1
SRR13875703.bam	G1	1
SRR13875704.bam	G1	2
SRR13875705.bam	G1	1
SRR13875706.bam	S	2
SRR13875707.bam	G1	1
SRR13875708.bam	G1	2
SRR13875709.bam	G1	2
SRR13875711.bam	G1	2
SRR13875712.bam	G1	2
SRR13875716.bam	G1	2
SRR13875717.bam	S	2
SRR13875718.bam	G1	2
SRR13875719.bam	S	1
SRR13875720.bam	G1	1
SRR13875721.bam	G1	1
SRR13875722.bam	G1	2
SRR13875723.bam	G1	1
SRR13875724.bam	G1	2
SRR13875725.bam	G1	2
SRR13875726.bam	G1	2
SRR13875727.bam	S	1
SRR13875728.bam	G1	2
SRR13875729.bam	G1	1
SRR13875730.bam	G1	2
SRR13875732.bam	G1	1
SRR13875734.bam	G1	2
SRR13875735.bam	G1	2
SRR13875736.bam	G1	2
SRR13875737.bam	S	1
SRR13875738.bam	G1	2
SRR13875740.bam	G1	2
SRR13875741.bam	G1	1
SRR13875742.bam	G1	2
SRR13875743.bam	G1	2
SRR13875744.bam	G1	2
SRR13875745.bam	G1	2
SRR13875746.bam	G1	2
SRR13875747.bam	G1	2
SRR13875748.bam	G1	2
SRR13875749.bam	G1	1
SRR13875751.bam	G1	1
SRR13875752.bam	G1	1
SRR13875753.bam	G1	2
SRR13875754.bam	G1	1
SRR13875755.bam	G1	2
SRR13875756.bam	G1	2
SRR13875757.bam	G1	1
SRR13875758.bam	G1	1
SRR13875759.bam	G1	1
SRR13875760.bam	S	2
SRR13875762.bam	G1	1
SRR13875764.bam	G1	2
SRR13875765.bam	G1	2
SRR13875766.bam	G1	1
SRR13875767.bam	G1	2
SRR13875768.bam	G1	1
SRR13875770.bam	G1	2
SRR13875771.bam	G1	2
SRR13875772.bam	G1	1
SRR13875773.bam	G1	1
SRR13875774.bam	G1	1
SRR13875775.bam	G1	2
SRR13875776.bam	G1	2
SRR13875778.bam	S	2
SRR13875779.bam	G1	1
SRR13875781.bam	G1	2
SRR13875782.bam	G1	2
SRR13875784.bam	S	2
SRR13875785.bam	G1	2
SRR13875786.bam	G1	2
SRR13875788.bam	G1	2
SRR13875789.bam	G1	2
SRR13875790.bam	G1	1
SRR13875791.bam	G1	2
SRR13875792.bam	G1	2
SRR13875793.bam	G1	2
SRR13875794.bam	G1	1
SRR13875795.bam	G1	1
SRR13875796.bam	G1	2
SRR13875797.bam	G1	1
SRR13875798.bam	G1	2
SRR13875800.bam	G1	2
SRR13875801.bam	G1	2
SRR13875802.bam	G1	2
SRR13875803.bam	G1	2
SRR13875804.bam	S	2
SRR13875805.bam	G1	1
SRR13875806.bam	G1	2
SRR13875808.bam	G1	2
SRR13875810.bam	G1	2
SRR13875811.bam	G1	2
SRR13875813.bam	G1	2
SRR13875814.bam	G1	2
SRR13875815.bam	G1	1
SRR13875816.bam	G1	2
SRR13875817.bam	G1	1
SRR13875818.bam	G1	2
SRR13875819.bam	G1	2
SRR13875820.bam	G1	2
SRR13875821.bam	G1	2
SRR13875823.bam	G1	1
SRR13875824.bam	G1	2
SRR13875825.bam	G1	2
SRR13875826.bam	G1	2
SRR13875827.bam	G1	1
SRR13875828.bam	G1	2
SRR13875830.bam	G1	2
SRR13875831.bam	G1	1
SRR13875832.bam	G1	1
SRR13875833.bam	G1	2
SRR13875834.bam	G1	1
SRR13875835.bam	G1	2
SRR13875836.bam	G1	1
SRR13875837.bam	G1	1
SRR13875838.bam	G1	1
SRR13875839.bam	G1	1
SRR13875840.bam	G1	2
SRR13875842.bam	G1	2
SRR13875843.bam	G1	1
SRR13875844.bam	G1	2
SRR13875845.bam	S	2
SRR13875846.bam	G1	2
SRR13875848.bam	G1	2
SRR13875849.bam	S	2
SRR13875850.bam	G1	1
SRR13875852.bam	G1	2
SRR13875853.bam	G1	2
SRR13875854.bam	G1	2
SRR13875855.bam	G1	1
SRR13875857.bam	G1	2
SRR13875858.bam	G1	2
SRR13875859.bam	G1	1
SRR13875860.bam	G1	1
SRR13875863.bam	G1	1
SRR13875864.bam	G1	2
SRR13875865.bam	G1	1
SRR13875866.bam	G1	2
SRR13875867.bam	G1	1
SRR13875868.bam	G1	2
SRR13875869.bam	G1	2
SRR13911987.bam	G1	1
SRR13911988.bam	G1	1
SRR13911989.bam	G1	1
SRR13911991.bam	S	1
SRR13911992.bam	G1	2
SRR13911993.bam	G1	2
SRR13911994.bam	G1	2
SRR13911995.bam	G1	2
SRR13911996.bam	G1	2
SRR13911997.bam	G1	1
SRR13911998.bam	G1	2
SRR13911999.bam	G1	2
SRR13912000.bam	G1	2
SRR13912001.bam	S	2
SRR13912002.bam	S	1
SRR13912003.bam	G1	1
SRR13912004.bam	G1	2
SRR13912006.bam	G1	2
SRR13912007.bam	G1	2
SRR13912008.bam	G1	2
SRR13912009.bam	G1	2
SRR13912010.bam	G1	1
SRR13912011.bam	G1	2
SRR13912012.bam	G1	2
SRR13912013.bam	G1	2
SRR13912014.bam	G1	1
SRR13912015.bam	G1	2
SRR13912016.bam	G1	2
SRR13912017.bam	G1	2
SRR13912018.bam	G1	1
SRR13912019.bam	G1	2
SRR13912020.bam	G1	2
SRR13912021.bam	G1	2
SRR13912022.bam	G1	2
SRR13912023.bam	G1	1
SRR13912024.bam	S	2
SRR13912025.bam	G1	2
SRR13912026.bam	G1	2
SRR13912027.bam	G1	2
SRR13912028.bam	G1	2
SRR13912029.bam	G1	2
SRR13912030.bam	G1	2
SRR13912031.bam	G1	2
SRR13912032.bam	G1	2
SRR13912033.bam	S	2
SRR13912034.bam	G1	2
SRR13912035.bam	G1	1
SRR13912039.bam	G1	2
SRR13912043.bam	G1	1
SRR13912044.bam	G1	2
SRR13912045.bam	G1	2
SRR13912046.bam	G1	2
SRR13912048.bam	G1	2
SRR13912049.bam	G1	2
SRR13912050.bam	G1	2
SRR13912051.bam	G1	2
SRR13912052.bam	G1	1
SRR13912053.bam	G1	2
SRR13912054.bam	G1	1
SRR13912057.bam	G1	1
SRR13912058.bam	G1	2
SRR13912059.bam	G1	1
SRR13912060.bam	G1	1
SRR13912061.bam	G1	2
SRR13912063.bam	G1	2
SRR13912064.bam	G1	2
SRR13912067.bam	G1	2
SRR13912068.bam	G1	1
SRR13912069.bam	G1	1
SRR13912070.bam	G1	2
SRR13912071.bam	G1	1
SRR13912072.bam	G1	1
SRR13912074.bam	G1	2
SRR13912075.bam	G1	1
SRR13912076.bam	G1	1
SRR13912077.bam	G1	2
SRR13912078.bam	S	1
SRR13912079.bam	G1	2
SRR13912080.bam	G1	1
SRR13912081.bam	G1	2
SRR13912082.bam	G1	1
SRR13912084.bam	G1	2
SRR13912086.bam	G1	2
SRR13912087.bam	G1	2
SRR13912088.bam	G1	2
SRR13912089.bam	G1	1
SRR13912090.bam	G1	1
SRR13912091.bam	G1	1
SRR13912092.bam	G1	1
SRR13912093.bam	G1	2
SRR13912095.bam	G1	1
SRR13912096.bam	G1	2
SRR13912098.bam	G1	1
SRR13912099.bam	G1	2
SRR13912100.bam	G1	2
SRR13912101.bam	G1	2
SRR13912102.bam	G1	2
SRR13912103.bam	G1	2
SRR13912104.bam	G1	2
SRR13912105.bam	G1	1
SRR13912106.bam	G1	2
SRR13912107.bam	G1	2
SRR13912108.bam	G1	1
SRR13912109.bam	G1	2
SRR13912112.bam	G1	2
SRR13912113.bam	G1	1
SRR13912114.bam	G1	2
SRR13912115.bam	G1	2
SRR13912116.bam	G1	1
SRR13912117.bam	S	2
SRR13912118.bam	G1	1
SRR13912119.bam	G1	2
SRR13912120.bam	G1	1
SRR13912121.bam	G1	1
SRR13912122.bam	G1	2
SRR13912124.bam	G1	1
SRR13912125.bam	G1	1
SRR13912127.bam	G1	2
SRR13912128.bam	G1	1
SRR13912129.bam	S	2
SRR13912130.bam	G1	2
SRR13912132.bam	G1	1
SRR13912134.bam	G1	2
SRR13912135.bam	G1	1
SRR13912137.bam	G1	2
SRR13912139.bam	G1	2
SRR13912140.bam	G1	2
SRR13912142.bam	G1	1
SRR13912144.bam	G1	1
SRR13912146.bam	G1	2
SRR13912147.bam	G1	1
SRR13912148.bam	G1	1
SRR13912150.bam	G1	1
SRR13912151.bam	G1	1
SRR13912155.bam	G1	1
SRR13912156.bam	G1	1
SRR13912157.bam	G1	1
SRR13912159.bam	G1	1
SRR13912161.bam	G1	1
SRR13912164.bam	G1	2
SRR13912165.bam	G1	1
SRR13912166.bam	G1	1
SRR13912167.bam	G1	2
SRR13912168.bam	G1	1
SRR13912170.bam	G1	2
SRR13912171.bam	G1	2
SRR13912172.bam	G1	2
SRR13912174.bam	G1	2
SRR13912175.bam	G1	2
SRR13912176.bam	G1	1
SRR13912177.bam	G1	1
SRR13912178.bam	G1	2
SRR13912179.bam	G1	2
SRR13912180.bam	G1	1
SRR13912181.bam	S	2
