Cell	Phase	Subpopulation
SRR13901107.bam	G1	1
SRR13901108.bam	G1	2
SRR13901109.bam	G1	1
SRR13901110.bam	S	3
SRR13901111.bam	G1	4
SRR13901112.bam	G1	1
SRR13901113.bam	G1	4
SRR13901114.bam	G1	4
SRR13901115.bam	G1	1
SRR13901116.bam	G1	4
SRR13901117.bam	G1	2
SRR13901118.bam	G1	4
SRR13901119.bam	G1	4
SRR13901120.bam	G1	1
SRR13901122.bam	S	2
SRR13901124.bam	G1	2
SRR13901125.bam	G1	1
SRR13901126.bam	G1	1
SRR13901127.bam	G1	1
SRR13901128.bam	G1	4
SRR13901129.bam	G1	1
SRR13901130.bam	G1	4
SRR13901131.bam	G1	1
SRR13901132.bam	G1	4
SRR13901134.bam	G1	4
SRR13901136.bam	G1	1
SRR13901137.bam	G1	4
SRR13901138.bam	G1	3
SRR13901139.bam	S	1
SRR13901140.bam	G1	4
SRR13901141.bam	G1	3
SRR13901142.bam	G1	3
SRR13901143.bam	G1	2
SRR13901144.bam	G1	4
SRR13901146.bam	G1	2
SRR13901147.bam	G1	4
SRR13901148.bam	G1	4
SRR13901149.bam	G1	1
SRR13901150.bam	G1	4
SRR13901151.bam	G1	4
SRR13901152.bam	G1	4
SRR13901153.bam	G1	4
SRR13901154.bam	G1	4
SRR13901155.bam	G1	1
SRR13901156.bam	G1	1
SRR13901157.bam	G1	1
SRR13901158.bam	G1	4
SRR13901159.bam	G1	2
SRR13901160.bam	G1	1
SRR13901161.bam	G1	2
SRR13901163.bam	G1	1
SRR13901164.bam	G1	4
SRR13901165.bam	S	1
SRR13901166.bam	G1	1
SRR13901167.bam	G1	1
SRR13901168.bam	G1	2
SRR13901170.bam	G1	4
SRR13901171.bam	G1	4
SRR13901172.bam	G1	4
SRR13901173.bam	G1	3
SRR13901175.bam	G1	1
SRR13901176.bam	G1	4
SRR13901177.bam	G1	1
SRR13901178.bam	G1	3
SRR13901179.bam	G1	4
SRR13901180.bam	G1	4
SRR13901181.bam	G1	4
SRR13901182.bam	G1	4
SRR13901183.bam	G1	3
SRR13901185.bam	G1	1
SRR13901186.bam	G1	4
SRR13901187.bam	G1	1
SRR13901188.bam	G1	4
SRR13901189.bam	G1	4
SRR13901190.bam	G1	4
SRR13901191.bam	G1	1
SRR13901193.bam	G1	4
SRR13901194.bam	G1	1
SRR13901195.bam	G1	3
SRR13901196.bam	G1	4
SRR13901198.bam	G1	1
SRR13901199.bam	G1	4
SRR13901200.bam	G1	4
SRR13901201.bam	G1	2
SRR13901202.bam	G1	3
SRR13901203.bam	G1	3
SRR13901204.bam	G1	1
SRR13901205.bam	G1	4
SRR13901206.bam	G1	4
SRR13901207.bam	G1	4
SRR13901208.bam	G1	4
SRR13901209.bam	G1	3
SRR13901210.bam	G1	4
SRR13901211.bam	G1	4
SRR13901213.bam	G1	4
SRR13901214.bam	G1	2
SRR13901216.bam	G1	2
SRR13901217.bam	G1	1
SRR13901218.bam	G1	1
SRR13901221.bam	G1	1
SRR13901222.bam	G1	4
SRR13901223.bam	G1	4
SRR13901224.bam	G1	4
SRR13901225.bam	G1	2
SRR13901226.bam	S	4
SRR13901227.bam	G1	4
SRR13901228.bam	G1	1
SRR13901229.bam	G1	4
SRR13901230.bam	G1	4
SRR13901231.bam	G1	1
SRR13901232.bam	G1	3
SRR13901233.bam	G1	1
SRR13901234.bam	G1	1
SRR13901235.bam	G1	1
SRR13901236.bam	G1	2
SRR13901237.bam	S	3
SRR13901238.bam	G1	2
SRR13901239.bam	S	4
SRR13901241.bam	G1	1
SRR13901242.bam	G1	1
SRR13901243.bam	G1	4
SRR13901244.bam	G1	1
SRR13901245.bam	G1	1
SRR13901246.bam	G1	1
SRR13901247.bam	G1	3
SRR13901248.bam	G1	2
SRR13901249.bam	S	4
SRR13901251.bam	G1	4
SRR13901252.bam	G1	4
SRR13901253.bam	G1	1
SRR13901254.bam	G1	4
SRR13901255.bam	G1	2
SRR13901256.bam	G1	4
SRR13901257.bam	G1	3
SRR13901258.bam	G1	2
SRR13901259.bam	G1	1
SRR13901260.bam	G1	4
SRR13901261.bam	G1	1
SRR13901262.bam	G1	1
SRR13901265.bam	G1	4
SRR13901266.bam	G1	2
SRR13901269.bam	G1	4
SRR13901270.bam	G1	1
SRR13901271.bam	G1	4
SRR13901272.bam	G1	4
SRR13901273.bam	G1	1
SRR13901274.bam	G1	2
SRR13901275.bam	G1	4
SRR13901276.bam	G1	1
SRR13901277.bam	G1	1
SRR13901278.bam	G1	1
SRR13901279.bam	G1	4
SRR13901280.bam	G1	2
SRR13901281.bam	G1	4
SRR13901282.bam	G1	3
SRR13901283.bam	G1	4
SRR13901285.bam	G1	4
SRR13901287.bam	G1	4
SRR13901289.bam	G1	4
SRR13901290.bam	G1	4
SRR13901291.bam	G1	3
SRR13901292.bam	G1	2
SRR13901293.bam	G1	4
SRR13901294.bam	G1	3
SRR13901295.bam	G1	4
SRR13901296.bam	G1	2
SRR13901297.bam	S	4
SRR13901298.bam	G1	1
SRR13901299.bam	G1	2
SRR13901300.bam	S	4
SRR13901301.bam	G1	3
SRR13901302.bam	G1	4
SRR13901303.bam	G1	4
SRR13901304.bam	G1	1
SRR13901305.bam	G1	4
SRR13901306.bam	G1	1
SRR13901308.bam	G1	3
SRR13901309.bam	G1	1
SRR13901312.bam	G1	1
SRR13901313.bam	G1	1
SRR13901314.bam	G1	4
SRR13901315.bam	G1	4
SRR13901316.bam	G1	1
SRR13901317.bam	G1	1
SRR13901318.bam	G1	4
SRR13901319.bam	G1	2
SRR13901320.bam	G1	1
SRR13901322.bam	G1	3
SRR13901323.bam	G1	4
SRR13901324.bam	G1	4
SRR13901326.bam	G1	4
SRR13901327.bam	G1	3
SRR13901328.bam	G1	1
SRR13901329.bam	G1	1
SRR13901330.bam	G1	4
SRR13901331.bam	G1	1
SRR13901333.bam	G1	1
SRR13901334.bam	G1	4
SRR13901335.bam	G1	3
SRR13901336.bam	G1	1
SRR13901337.bam	G1	4
SRR13901338.bam	G1	3
SRR13901339.bam	G1	4
SRR13901340.bam	G1	3
SRR13901341.bam	G1	1
SRR13901342.bam	G1	4
SRR13901343.bam	G1	4
SRR13901344.bam	G1	4
SRR13901345.bam	G1	1
SRR13901346.bam	G1	4
SRR13901347.bam	G1	3
SRR13901348.bam	G1	4
SRR13901349.bam	G1	4
SRR13901350.bam	G1	4
SRR13901351.bam	G1	1
SRR13901352.bam	G1	4
SRR13901353.bam	G1	1
SRR13901354.bam	G1	2
SRR13901355.bam	G1	4
SRR13901356.bam	S	3
SRR13901357.bam	G1	4
SRR13901358.bam	G1	4
SRR13901359.bam	G1	4
SRR13901360.bam	G1	4
SRR13901361.bam	G1	3
SRR13901362.bam	G1	4
SRR13901363.bam	G1	3
SRR13901364.bam	G1	4
SRR13901365.bam	G1	1
SRR13901366.bam	G1	1
SRR13901367.bam	G1	2
SRR13901368.bam	G1	1
SRR13901369.bam	G1	1
SRR13901370.bam	G1	4
SRR13901371.bam	G1	4
SRR13901372.bam	G1	4
SRR13901373.bam	G1	4
SRR13901374.bam	G1	4
SRR13901375.bam	G1	1
SRR13901376.bam	G1	1
SRR13901377.bam	G1	4
SRR13901379.bam	G1	1
SRR13901381.bam	G1	3
SRR13901382.bam	G1	1
SRR13901383.bam	G1	1
SRR13901384.bam	G1	4
SRR13901385.bam	G1	1
SRR13901386.bam	G1	1
SRR13901387.bam	G1	4
SRR13901389.bam	G1	4
SRR13901390.bam	G1	4
SRR13901391.bam	G1	4
SRR13901392.bam	G1	4
SRR13901393.bam	G1	3
SRR13901394.bam	G1	4
SRR13901395.bam	G1	1
SRR13901396.bam	G1	4
SRR13901397.bam	G1	1
SRR13901398.bam	G1	4
SRR13901399.bam	G1	3
SRR13901400.bam	G1	3
SRR13901401.bam	G1	3
SRR13901402.bam	G1	1
SRR13901403.bam	G1	1
SRR13901404.bam	G1	4
SRR13901405.bam	S	4
SRR13901406.bam	G1	1
SRR13901407.bam	G1	4
SRR13901408.bam	G1	1
SRR13901409.bam	G1	4
SRR13901410.bam	G1	4
SRR13901411.bam	G1	2
SRR13901412.bam	G1	4
SRR13901413.bam	G1	4
SRR13901414.bam	G1	4
SRR13901416.bam	G1	2
SRR13901419.bam	G1	4
SRR13901420.bam	G1	4
SRR13901421.bam	G1	3
SRR13901422.bam	G1	1
SRR13901423.bam	G1	4
SRR13901424.bam	G1	4
SRR13901425.bam	G1	4
SRR13901427.bam	G1	2
SRR13901428.bam	G1	2
SRR13901429.bam	G1	4
SRR13901430.bam	G1	4
SRR13901431.bam	G1	4
SRR13901432.bam	G1	1
SRR13901434.bam	G1	4
SRR13901435.bam	G1	1
SRR13901436.bam	G1	4
SRR13901437.bam	G1	1
SRR13901438.bam	S	4
SRR13901439.bam	S	4
SRR13901440.bam	G1	4
SRR13901441.bam	G1	4
SRR13901442.bam	G1	1
SRR13901444.bam	G1	1
SRR13901445.bam	G1	4
SRR13901446.bam	G1	2
SRR13901447.bam	G1	4
SRR13901448.bam	G1	1
SRR13901449.bam	G1	4
SRR13901450.bam	G1	1
SRR13901451.bam	G1	4
SRR13901452.bam	G1	1
SRR13901453.bam	G1	4
SRR13901454.bam	G1	4
SRR13901456.bam	G1	4
SRR13901457.bam	G1	4
SRR13901458.bam	G1	4
SRR13901459.bam	G1	4
SRR13901461.bam	G1	1
SRR13901462.bam	S	1
SRR13901463.bam	G1	4
SRR13901464.bam	G1	2
SRR13901465.bam	G1	1
SRR13901466.bam	G1	4
SRR13901467.bam	S	3
SRR13901468.bam	G1	4
SRR13901470.bam	G1	4
SRR13901471.bam	G1	4
SRR13901472.bam	G1	3
SRR13901473.bam	G1	1
SRR13901474.bam	G1	4
SRR13901475.bam	G1	3
SRR13901476.bam	G1	1
SRR13901477.bam	G1	3
SRR13901478.bam	G1	4
SRR13901479.bam	G1	3
SRR13901480.bam	G1	4
SRR13901481.bam	G1	4
SRR13901482.bam	G1	3
SRR13901483.bam	G1	4
SRR13901484.bam	G1	1
SRR13901485.bam	G1	1
SRR13901486.bam	G1	4
SRR13901487.bam	G1	2
SRR13901488.bam	G1	3
SRR13901489.bam	G1	1
SRR13901490.bam	G1	4
SRR13901491.bam	G1	1
SRR13901492.bam	G1	1
SRR13901493.bam	G1	1
SRR13901494.bam	G1	4
SRR13901495.bam	G1	1
SRR13901496.bam	G1	1
SRR13901497.bam	G1	3
SRR13901498.bam	G1	1
SRR13901499.bam	G1	4
SRR13901500.bam	G1	3
SRR13901501.bam	G1	3
SRR13901502.bam	G1	4
SRR13901503.bam	G1	4
SRR13901504.bam	S	2
SRR13901505.bam	G1	2
SRR13901506.bam	G1	3
SRR13901507.bam	G1	1
SRR13901509.bam	G1	1
SRR13901510.bam	G1	1
SRR13901511.bam	G1	2
SRR13901512.bam	G1	1
SRR13901513.bam	G1	4
SRR13901514.bam	G1	2
SRR13901515.bam	G1	3
SRR13901516.bam	G1	3
SRR13901517.bam	G1	4
SRR13901518.bam	G1	4
SRR13901519.bam	G1	4
SRR13901520.bam	G1	4
SRR13901521.bam	G1	4
SRR13901522.bam	G1	4
SRR13901523.bam	G1	4
SRR13901524.bam	G1	4
SRR13901525.bam	G1	4
SRR13901526.bam	G1	1
SRR13901527.bam	G1	4
SRR13901528.bam	G1	3
SRR13901530.bam	G1	3
SRR13901531.bam	G1	4
SRR13901532.bam	G1	1
SRR13901533.bam	G1	1
SRR13901534.bam	G1	4
SRR13901535.bam	G1	4
SRR13901536.bam	G1	4
SRR13901537.bam	G1	4
SRR13901539.bam	G1	3
SRR13901541.bam	G1	3
SRR13901542.bam	S	4
SRR13901543.bam	G1	4
SRR13901544.bam	G1	4
SRR13901545.bam	G1	1
SRR13901546.bam	G1	1
SRR13901547.bam	G1	4
SRR13901548.bam	G1	4
SRR13901549.bam	G1	2
SRR13901550.bam	G1	1
SRR13901551.bam	G1	4
SRR13901552.bam	G1	1
SRR13901554.bam	G1	1
SRR13901555.bam	G1	3
SRR13901556.bam	G1	2
SRR13901557.bam	G1	3
SRR13901558.bam	G1	4
SRR13901559.bam	G1	4
SRR13901561.bam	G1	3
SRR13901562.bam	G1	3
SRR13901563.bam	G1	4
SRR13901564.bam	G1	1
SRR13901565.bam	G1	4
SRR13901566.bam	G1	2
SRR13901568.bam	G1	4
SRR13901570.bam	G1	4
SRR13901571.bam	G1	4
SRR13901572.bam	G1	4
SRR13901574.bam	G1	1
SRR13901575.bam	G1	1
SRR13901576.bam	G1	3
SRR13901578.bam	G1	4
SRR13901579.bam	G1	4
SRR13901580.bam	G1	4
SRR13901581.bam	S	1
SRR13901582.bam	G1	1
SRR13901583.bam	G1	2
SRR13901584.bam	S	4
SRR13901585.bam	G1	4
SRR13901586.bam	G1	4
SRR13901589.bam	G1	4
SRR13901590.bam	G1	3
SRR13901591.bam	G1	4
SRR13901593.bam	G1	2
SRR13901594.bam	G1	2
SRR13901597.bam	G1	1
SRR13901598.bam	G1	4
SRR13901599.bam	G1	4
SRR13901601.bam	G1	1
SRR13901602.bam	G1	4
SRR13901603.bam	G1	4
SRR13901605.bam	G1	4
SRR13901606.bam	G1	4
SRR13901607.bam	G1	1
SRR13901608.bam	G1	4
SRR13901609.bam	G1	4
SRR13901610.bam	G1	4
SRR13901611.bam	G1	4
SRR13901612.bam	G1	4
SRR13901615.bam	G1	2
SRR13901616.bam	G1	4
SRR13901617.bam	G1	2
SRR13901618.bam	G1	3
SRR13901619.bam	G1	2
SRR13901620.bam	G1	4
SRR13901621.bam	G1	4
SRR13901622.bam	G1	1
SRR13901623.bam	G1	1
SRR13901624.bam	G1	4
SRR13901625.bam	G1	2
SRR13901626.bam	G1	2
SRR13901627.bam	G1	4
SRR13901629.bam	G1	3
SRR13901630.bam	G1	1
SRR13901631.bam	G1	4
SRR13901632.bam	G1	1
SRR13901633.bam	G1	4
SRR13901634.bam	G1	4
SRR13901635.bam	G1	2
SRR13901636.bam	S	3
SRR13901637.bam	G1	4
SRR13901638.bam	G1	2
SRR13901639.bam	G1	2
SRR13901640.bam	S	4
SRR13901641.bam	G1	1
SRR13901642.bam	G1	2
SRR13901643.bam	G1	2
SRR13901644.bam	S	4
SRR13901645.bam	G1	4
SRR13901646.bam	G1	1
SRR13901648.bam	G1	2
SRR13901649.bam	G1	2
SRR13901651.bam	G1	1
SRR13901652.bam	G1	2
SRR13901653.bam	G1	3
SRR13901656.bam	G1	3
SRR13901657.bam	G1	3
SRR13901658.bam	G1	4
SRR13901659.bam	G1	4
SRR13901660.bam	G1	4
SRR13901662.bam	G1	4
SRR13901663.bam	G1	4
SRR13901664.bam	G1	4
SRR13901665.bam	G1	4
SRR13901666.bam	G1	1
SRR13901667.bam	G1	1
SRR13901668.bam	G1	4
SRR13901669.bam	G1	1
SRR13901670.bam	G1	4
SRR13901671.bam	G1	4
SRR13901672.bam	G1	1
SRR13901673.bam	G1	3
SRR13901674.bam	G1	4
SRR13901675.bam	G1	4
SRR13901676.bam	G1	3
SRR13901677.bam	G1	4
SRR13901678.bam	G1	4
SRR13901679.bam	G1	3
SRR13901680.bam	G1	1
SRR13901681.bam	G1	4
SRR13901683.bam	G1	3
SRR13901684.bam	G1	4
SRR13901685.bam	G1	1
SRR13901686.bam	S	3
SRR13901687.bam	G1	1
SRR13901688.bam	G1	4
SRR13901690.bam	G1	1
SRR13901691.bam	G1	1
SRR13901692.bam	G1	4
SRR13901693.bam	G1	1
SRR13901694.bam	G1	3
SRR13901695.bam	G1	4
SRR13901696.bam	G1	4
SRR13901697.bam	G1	4
SRR13901698.bam	G1	1
SRR13901699.bam	G1	1
SRR13901700.bam	G1	2
SRR13901701.bam	G1	1
SRR13901702.bam	G1	4
SRR13901703.bam	G1	3
SRR13901704.bam	S	2
SRR13901705.bam	S	4
SRR13901706.bam	G1	2
SRR13901707.bam	G1	3
SRR13901708.bam	G1	4
SRR13901710.bam	G1	2
SRR13901711.bam	G1	4
SRR13901712.bam	S	4
SRR13901713.bam	G1	4
SRR13901714.bam	G1	4
SRR13901715.bam	G1	3
SRR13901716.bam	G1	1
SRR13901717.bam	G1	2
SRR13901718.bam	G1	1
SRR13901719.bam	G1	1
SRR13901721.bam	G1	1
SRR13901722.bam	G1	1
SRR13901723.bam	G1	4
SRR13901725.bam	G1	2
SRR13901726.bam	G1	4
SRR13901727.bam	G1	2
SRR13901728.bam	S	4
SRR13901729.bam	G1	4
SRR13901731.bam	G1	4
SRR13901732.bam	G1	4
SRR13901733.bam	G1	4
SRR13901734.bam	G1	1
SRR13901735.bam	G1	1
SRR13901736.bam	G1	4
SRR13901738.bam	G1	1
SRR13901739.bam	G1	4
SRR13901741.bam	G1	3
SRR13901744.bam	G1	1
SRR13901745.bam	G1	3
SRR13901746.bam	G1	4
SRR13901747.bam	G1	3
SRR13901748.bam	G1	4
SRR13901749.bam	G1	1
SRR13901751.bam	G1	4
SRR13901752.bam	G1	3
SRR13901753.bam	G1	1
SRR13901754.bam	G1	4
SRR13901756.bam	G1	4
SRR13901757.bam	G1	1
SRR13901758.bam	G1	1
SRR13901759.bam	G1	1
SRR13901760.bam	G1	4
SRR13901761.bam	G1	4
SRR13901762.bam	G1	4
SRR13901763.bam	G1	4
SRR13901764.bam	G1	4
SRR13901765.bam	G1	2
SRR13901766.bam	G1	1
SRR13901767.bam	G1	1
SRR13901768.bam	G1	1
SRR13901769.bam	G1	4
SRR13901770.bam	G1	2
SRR13901771.bam	G1	4
SRR13901772.bam	G1	4
SRR13901773.bam	G1	1
SRR13901774.bam	G1	1
SRR13901775.bam	G1	4
SRR13901776.bam	G1	1
SRR13901777.bam	G1	3
SRR13901778.bam	G1	4
SRR13901779.bam	G1	1
SRR13901780.bam	G1	4
SRR13901781.bam	G1	4
SRR13901782.bam	G1	4
SRR13901783.bam	G1	4
SRR13901784.bam	G1	1
SRR13901785.bam	G1	1
SRR13901786.bam	G1	4
SRR13901787.bam	G1	4
SRR13901788.bam	G1	1
SRR13901789.bam	G1	2
SRR13901790.bam	G1	4
SRR13901791.bam	G1	4
SRR13901792.bam	G1	4
SRR13901793.bam	G1	3
SRR13901794.bam	G1	2
SRR13901795.bam	S	4
SRR13901796.bam	G1	4
SRR13901797.bam	G1	2
SRR13901798.bam	G1	4
SRR13901799.bam	G1	4
SRR13901800.bam	G1	1
SRR13901801.bam	G1	1
SRR13901802.bam	G1	1
SRR13901803.bam	G1	4
SRR13901804.bam	G1	4
SRR13901805.bam	G1	1
SRR13901806.bam	G1	2
SRR13901809.bam	G1	4
SRR13901810.bam	G1	4
SRR13901811.bam	G1	3
SRR13901812.bam	G1	4
SRR13901813.bam	G1	4
SRR13901814.bam	G1	3
SRR13901815.bam	G1	1
SRR13901816.bam	G1	2
SRR13901817.bam	G1	3
SRR13901818.bam	G1	4
SRR13901819.bam	G1	4
SRR13901820.bam	G1	4
SRR13901821.bam	G1	4
SRR13901822.bam	G1	4
SRR13901823.bam	G1	4
SRR13901824.bam	G1	4
SRR13901825.bam	S	3
SRR13901827.bam	G1	4
SRR13901828.bam	G1	4
SRR13901829.bam	G1	4
SRR13901830.bam	G1	2
SRR13901831.bam	G1	1
SRR13901832.bam	G1	2
SRR13901833.bam	G1	4
SRR13901834.bam	G1	4
SRR13901835.bam	G1	2
SRR13901836.bam	G1	1
SRR13901837.bam	G1	4
SRR13901838.bam	G1	2
SRR13901839.bam	G1	1
SRR13901840.bam	G1	4
SRR13901841.bam	G1	4
SRR13901843.bam	G1	1
SRR13901844.bam	G1	1
SRR13901845.bam	G1	1
SRR13901847.bam	G1	1
SRR13901848.bam	G1	4
SRR13901849.bam	G1	1
SRR13901850.bam	G1	4
SRR13901851.bam	G1	2
SRR13901852.bam	G1	4
SRR13901853.bam	G1	4
SRR13901854.bam	G1	4
SRR13901855.bam	G1	3
SRR13901856.bam	G1	3
SRR13901857.bam	G1	3
SRR13901858.bam	G1	2
SRR13901859.bam	G1	2
SRR13901860.bam	G1	3
SRR13901861.bam	G1	4
SRR13901862.bam	G1	1
SRR13901863.bam	G1	1
SRR13901864.bam	G1	4
SRR13901865.bam	G1	4
SRR13901866.bam	G1	4
SRR13901867.bam	G1	1
SRR13901868.bam	S	4
SRR13901869.bam	G1	4
SRR13901870.bam	G1	4
SRR13901871.bam	G1	4
SRR13901873.bam	S	4
SRR13901874.bam	G1	4
SRR13901875.bam	G1	4
SRR13901876.bam	G1	4
SRR13901877.bam	G1	1
SRR13901879.bam	G1	3
SRR13901880.bam	G1	4
SRR13901881.bam	G1	4
SRR13901883.bam	S	4
SRR13901885.bam	G1	2
SRR13901886.bam	G1	3
SRR13901887.bam	G1	4
SRR13901890.bam	G1	3
SRR13901891.bam	G1	4
SRR13901892.bam	G1	1
SRR13901893.bam	G1	4
SRR13901894.bam	G1	4
SRR13901895.bam	G1	3
SRR13901896.bam	G1	1
SRR13901897.bam	G1	4
SRR13901898.bam	G1	1
SRR13901899.bam	G1	4
SRR13901900.bam	G1	1
SRR13901901.bam	S	1
SRR13901902.bam	G1	3
SRR13901903.bam	G1	2
SRR13901904.bam	G1	1
SRR13901905.bam	G1	3
SRR13901906.bam	G1	1
SRR13901907.bam	G1	3
SRR13901908.bam	G1	2
SRR13901909.bam	G1	3
SRR13901910.bam	G1	3
SRR13901911.bam	G1	1
SRR13901912.bam	G1	2
SRR13901913.bam	G1	1
SRR13901914.bam	G1	1
SRR13901916.bam	G1	4
SRR13901917.bam	G1	4
SRR13901918.bam	G1	1
SRR13901919.bam	G1	4
SRR13901920.bam	G1	1
SRR13901921.bam	G1	3
SRR13901922.bam	G1	4
SRR13901923.bam	G1	4
SRR13901924.bam	S	2
SRR13901925.bam	G1	1
SRR13901926.bam	G1	4
SRR13901927.bam	G1	4
SRR13901928.bam	G1	4
SRR13901929.bam	G1	1
SRR13901930.bam	G1	2
SRR13901931.bam	G1	4
SRR13901932.bam	G1	4
SRR13901933.bam	G1	4
SRR13901934.bam	G1	4
SRR13901935.bam	G1	4
SRR13901937.bam	G1	1
SRR13901939.bam	G1	2
SRR13901940.bam	G1	1
SRR13901941.bam	G1	2
SRR13901942.bam	G1	1
SRR13901943.bam	G1	1
SRR13901944.bam	G1	3
SRR13901945.bam	G1	4
SRR13901946.bam	G1	4
SRR13901947.bam	G1	1
SRR13901948.bam	G1	3
SRR13901950.bam	G1	4
SRR13901951.bam	G1	3
SRR13901952.bam	G1	4
SRR13901953.bam	G1	1
SRR13901954.bam	G1	1
SRR13901955.bam	G1	4
SRR13901956.bam	G1	1
SRR13901957.bam	G1	4
SRR13901958.bam	G1	1
SRR13901959.bam	G1	1
SRR13901960.bam	G1	4
SRR13901961.bam	G1	4
SRR13901962.bam	G1	1
SRR13901964.bam	G1	4
SRR13901965.bam	G1	4
SRR13901967.bam	G1	2
SRR13901968.bam	G1	4
SRR13901969.bam	G1	3
SRR13901970.bam	G1	1
SRR13901972.bam	G1	2
SRR13901973.bam	G1	4
SRR13901974.bam	G1	4
SRR13901976.bam	G1	1
SRR13901977.bam	G1	1
SRR13901978.bam	G1	4
SRR13901979.bam	G1	3
SRR13901980.bam	G1	1
SRR13901981.bam	G1	2
SRR13901982.bam	G1	1
SRR13901983.bam	G1	4
SRR13901984.bam	G1	4
SRR13901985.bam	G1	4
SRR13901987.bam	G1	1
SRR13901988.bam	G1	4
SRR13901989.bam	G1	1
SRR13901990.bam	G1	4
SRR13901991.bam	G1	1
SRR13901992.bam	G1	4
SRR13901993.bam	G1	1
SRR13901994.bam	G1	4
SRR13901995.bam	G1	1
SRR13901996.bam	G1	1
SRR13901997.bam	G1	4
SRR13901998.bam	G1	3
SRR13901999.bam	G1	3
SRR13902000.bam	G1	4
SRR13902001.bam	G1	4
SRR13902002.bam	G1	4
SRR13902003.bam	G1	3
SRR13902004.bam	G1	4
SRR13902005.bam	G1	3
SRR13902006.bam	S	4
SRR13902007.bam	G1	4
SRR13902008.bam	G1	4
SRR13902009.bam	G1	4
SRR13902010.bam	G1	1
SRR13902011.bam	G1	4
SRR13902012.bam	G1	1
SRR13902014.bam	G1	1
SRR13902015.bam	G1	1
SRR13902016.bam	G1	4
SRR13902017.bam	G1	1
SRR13902018.bam	G1	2
SRR13902019.bam	G1	4
SRR13902020.bam	G1	1
SRR13902021.bam	G1	2
SRR13902022.bam	G1	1
SRR13902023.bam	G1	1
SRR13902024.bam	S	2
SRR13902025.bam	G1	3
SRR13902026.bam	G1	1
SRR13902027.bam	G1	1
SRR13902030.bam	G1	4
SRR13902031.bam	G1	2
SRR13902032.bam	G1	1
SRR13902033.bam	G1	4
SRR13902034.bam	G1	4
SRR13902035.bam	G1	4
SRR13902036.bam	G1	4
SRR13902037.bam	G1	4
SRR13902038.bam	G1	1
SRR13902039.bam	G1	2
SRR13902040.bam	G1	2
SRR13902042.bam	G1	3
SRR13902044.bam	G1	2
SRR13902045.bam	G1	1
SRR13902046.bam	G1	1
SRR13902047.bam	G1	1
SRR13902048.bam	S	3
SRR13902050.bam	G1	3
SRR13902051.bam	G1	1
SRR13902052.bam	S	1
SRR13902053.bam	G1	4
SRR13902054.bam	G1	4
SRR13902055.bam	G1	4
SRR13902056.bam	G1	1
SRR13902057.bam	G1	2
SRR13902058.bam	G1	4
SRR13902059.bam	G1	2
SRR13902060.bam	G1	1
SRR13902061.bam	G1	4
SRR13902062.bam	G1	1
SRR13902063.bam	G1	4
SRR13902064.bam	G1	4
SRR13902065.bam	G1	1
SRR13902066.bam	G1	3
SRR13902067.bam	G1	2
SRR13902068.bam	G1	1
SRR13902069.bam	G1	3
