chr	start	end	RT	group
chr1	10200000	10400000	0.9688367279740345	HCT-116 WT S1
chr1	10200000	10400000	0.9263734466971877	HCT-116 WT S2
chr1	10400000	10600000	0.8781551342960628	HCT-116 WT S1
chr1	10400000	10600000	0.892380640941792	HCT-116 WT S2
chr1	10600000	10800000	0.859363093278141	HCT-116 WT S1
chr1	10600000	10800000	0.8386036625245258	HCT-116 WT S2
chr1	10800000	11000000	0.8630415353497343	HCT-116 WT S1
chr1	10800000	11000000	0.8556899934597776	HCT-116 WT S2
chr1	11000000	11200000	0.9165388776518181	HCT-116 WT S1
chr1	11000000	11200000	0.8702583387835187	HCT-116 WT S2
chr1	11200000	11400000	0.8143421609671199	HCT-116 WT S1
chr1	11200000	11400000	0.8323086984957488	HCT-116 WT S2
chr1	11400000	11600000	0.818020603038713	HCT-116 WT S1
chr1	11400000	11600000	0.8420209287115762	HCT-116 WT S2
chr1	11600000	11800000	0.9101415870925256	HCT-116 WT S1
chr1	11600000	11800000	0.873495748855461	HCT-116 WT S2
chr1	11800000	12000000	0.9101415870925256	HCT-116 WT S1
chr1	11800000	12000000	0.9479561805101373	HCT-116 WT S2
chr1	12000000	12200000	0.8885507314549133	HCT-116 WT S1
chr1	12000000	12200000	0.8792511445389144	HCT-116 WT S2
chr1	12200000	12400000	0.765202972858554	HCT-116 WT S1
chr1	12200000	12400000	0.7684597776324396	HCT-116 WT S2
chr1	12400000	12600000	0.62439522940016845	HCT-116 WT S1
chr1	12400000	12600000	0.6689841633186957	HCT-116 WT S2
chr1	12600000	12800000	0.49737939867179254	HCT-116 WT S1
chr1	12600000	12800000	0.5690846024479117	HCT-116 WT S2
chr1	12800000	13000000	0.3277170667111398	HCT-116 WT S1
chr1	12800000	13000000	0.3042780061664954	HCT-116 WT S2
chr1	13000000	13200000	0.3277170667111398	HCT-116 WT S1
chr1	13000000	13200000	0.3042780061664954	HCT-116 WT S2
chr1	13200000	13400000	0.3277170667111398	HCT-116 WT S1
chr1	13200000	13400000	0.3042780061664954	HCT-116 WT S2
chr1	13400000	13600000	0.18696637573819003	HCT-116 WT S1
chr1	13400000	13600000	0.20958492945903018	HCT-116 WT S2
chr1	13600000	13800000	0.21124397224989916	HCT-116 WT S1
chr1	13600000	13800000	0.21846328132299356	HCT-116 WT S2
chr1	13800000	14000000	0.1727103814854885	HCT-116 WT S1
chr1	13800000	14000000	0.19230589554330563	HCT-116 WT S2
chr1	14000000	14200000	0.16660387686070927	HCT-116 WT S1
chr1	14000000	14200000	0.1601630384004485	HCT-116 WT S2
chr1	14200000	14400000	0.19936697042393453	HCT-116 WT S1
chr1	14200000	14400000	0.16756166495375127	HCT-116 WT S2
chr1	14400000	14600000	0.311880066481647	HCT-116 WT S1
chr1	14400000	14600000	0.24324371671493972	HCT-116 WT S2
chr1	14600000	14800000	0.4498490478898776	HCT-116 WT S1
chr1	14600000	14800000	0.35696300102774925	HCT-116 WT S2
chr1	14800000	15000000	0.6408501853760333	HCT-116 WT S1
chr1	14800000	15000000	0.5908378492011586	HCT-116 WT S2
chr1	15000000	15200000	0.8760069532048458	HCT-116 WT S1
chr1	15000000	15200000	0.7712090068205176	HCT-116 WT S2
chr1	15200000	15400000	0.9708358812738135	HCT-116 WT S1
chr1	15200000	15400000	0.8828482668410725	HCT-116 WT S2
chr1	15400000	15600000	0.9820311397525753	HCT-116 WT S1
chr1	15400000	15600000	0.9670209287115762	HCT-116 WT S2
chr1	15600000	15800000	0.9868291076720448	HCT-116 WT S1
chr1	15600000	15800000	0.9770928711576193	HCT-116 WT S2
chr1	15800000	16000000	0.9868291076720448	HCT-116 WT S1
chr1	15800000	16000000	0.9835676913015042	HCT-116 WT S2
chr1	16000000	16200000	0.9868291076720448	HCT-116 WT S1
chr1	16000000	16200000	0.9835676913015042	HCT-116 WT S2
chr1	16200000	16400000	0.9756338491932828	HCT-116 WT S1
chr1	16200000	16400000	0.9835676913015042	HCT-116 WT S2
chr1	16400000	16600000	0.9756338491932828	HCT-116 WT S1
chr1	16400000	16600000	0.9770928711576193	HCT-116 WT S2
chr1	16600000	16800000	0.9756338491932828	HCT-116 WT S1
chr1	16600000	16800000	0.973855461085677	HCT-116 WT S2
chr1	16800000	17000000	0.9700362199539019	HCT-116 WT S1
chr1	16800000	17000000	0.9544310006540222	HCT-116 WT S2
chr1	17000000	17200000	0.9465261771485018	HCT-116 WT S1
chr1	17000000	17200000	0.8500245258338783	HCT-116 WT S2
chr1	17200000	17400000	0.8854320523072582	HCT-116 WT S1
chr1	17200000	17400000	0.8205281229561805	HCT-116 WT S2
chr1	17400000	17600000	0.8204850138337132	HCT-116 WT S1
chr1	17400000	17600000	0.7721468279921517	HCT-116 WT S2
chr1	17600000	17800000	0.7025313343225758	HCT-116 WT S1
chr1	17600000	17800000	0.6780423712977669	HCT-116 WT S2
chr1	17800000	18000000	0.5108377628298604	HCT-116 WT S1
chr1	17800000	18000000	0.4560158366813043	HCT-116 WT S2
chr1	18000000	18200000	0.4332138473972521	HCT-116 WT S1
chr1	18000000	18200000	0.38469354386620574	HCT-116 WT S2
chr1	18200000	18400000	0.4217222438411111	HCT-116 WT S1
chr1	18200000	18400000	0.3660889470241988	HCT-116 WT S2
chr1	18400000	18600000	0.4806248904207416	HCT-116 WT S1
chr1	18400000	18600000	0.424743062692703	HCT-116 WT S2
chr1	18600000	18800000	0.6077748889240493	HCT-116 WT S1
chr1	18600000	18800000	0.5986615902083527	HCT-116 WT S2
chr1	18800000	19000000	0.8234672801679717	HCT-116 WT S1
chr1	18800000	19000000	0.7794310006540223	HCT-116 WT S2
chr1	19000000	19200000	0.9314125782021732	HCT-116 WT S1
chr1	19000000	19200000	0.8896827992151733	HCT-116 WT S2
chr1	19200000	19400000	0.9118208758643398	HCT-116 WT S1
chr1	19200000	19400000	0.8842871157619359	HCT-116 WT S2
chr1	19400000	19600000	0.9006256173855779	HCT-116 WT S1
chr1	19400000	19600000	0.8745748855461085	HCT-116 WT S2
chr1	19600000	19800000	0.9006256173855779	HCT-116 WT S1
chr1	19600000	19800000	0.8459777632439504	HCT-116 WT S2
chr1	19800000	20000000	0.7115675072375764	HCT-116 WT S1
chr1	19800000	20000000	0.7106605624591237	HCT-116 WT S2
chr1	20000000	20200000	0.6559619669102712	HCT-116 WT S1
chr1	20000000	20200000	0.5825130804447352	HCT-116 WT S2
chr1	20200000	20400000	0.6688110703915775	HCT-116 WT S1
chr1	20200000	20400000	0.5853907782864618	HCT-116 WT S2
chr1	20400000	20600000	0.7463018871151897	HCT-116 WT S1
chr1	20400000	20600000	0.7482504905166776	HCT-116 WT S2
chr1	20600000	20800000	0.8201397055364786	HCT-116 WT S1
chr1	20600000	20800000	0.8766677567037279	HCT-116 WT S2
chr1	20800000	21000000	0.8832729667434969	HCT-116 WT S1
chr1	20800000	21000000	0.9119849574885546	HCT-116 WT S2
chr1	21000000	21200000	0.9448468883766875	HCT-116 WT S1
chr1	21000000	21200000	0.8832079790712885	HCT-116 WT S2
chr1	21200000	21400000	0.9448468883766875	HCT-116 WT S1
chr1	21200000	21400000	0.873495748855461	HCT-116 WT S2
chr1	21400000	21600000	0.9000658544616398	HCT-116 WT S1
chr1	21400000	21600000	0.8654022236756049	HCT-116 WT S2
chr1	21600000	21800000	0.8888705959828778	HCT-116 WT S1
chr1	21600000	21800000	0.8436396337475474	HCT-116 WT S2
chr1	21800000	22000000	0.8905498847546921	HCT-116 WT S1
chr1	21800000	22000000	0.8128842380640942	HCT-116 WT S2
chr1	22000000	22200000	0.8325744390611035	HCT-116 WT S1
chr1	22000000	22200000	0.7619849574885547	HCT-116 WT S2
chr1	22200000	22400000	0.7482755966456986	HCT-116 WT S1
chr1	22200000	22400000	0.7269130150425115	HCT-116 WT S2
chr1	22400000	22600000	0.7569264781974693	HCT-116 WT S1
chr1	22400000	22600000	0.707128842380641	HCT-116 WT S2
chr1	22600000	22800000	0.7785173338350816	HCT-116 WT S1
chr1	22600000	22800000	0.7675604970568999	HCT-116 WT S2
chr1	22800000	23000000	0.8278164542076297	HCT-116 WT S1
chr1	22800000	23000000	0.7841072596468279	HCT-116 WT S2
chr1	23000000	23200000	0.8866315442871255	HCT-116 WT S1
chr1	23000000	23200000	0.8330281229561805	HCT-116 WT S2
chr1	23200000	23400000	0.9000658544616398	HCT-116 WT S1
chr1	23200000	23400000	0.8346468279921517	HCT-116 WT S2
chr1	23400000	23600000	0.9000658544616398	HCT-116 WT S1
chr1	23400000	23600000	0.8233158927403532	HCT-116 WT S2
chr1	23600000	23800000	0.8519262430029635	HCT-116 WT S1
chr1	23600000	23800000	0.8035317200784826	HCT-116 WT S2
chr1	23800000	24000000	0.8295357260454396	HCT-116 WT S1
chr1	23800000	24000000	0.8035317200784826	HCT-116 WT S2
chr1	24000000	24200000	0.8247377581259702	HCT-116 WT S1
chr1	24000000	24200000	0.7954381948986265	HCT-116 WT S2
chr1	24200000	24400000	0.8560844818665035	HCT-116 WT S1
chr1	24200000	24400000	0.8055101373446697	HCT-116 WT S2
chr1	24400000	24600000	0.8306552518933158	HCT-116 WT S1
chr1	24400000	24600000	0.7882439502943099	HCT-116 WT S2
chr1	24600000	24800000	0.8059457171080484	HCT-116 WT S1
chr1	24600000	24800000	0.7560497056899934	HCT-116 WT S2
chr1	24800000	25000000	0.7555125315908984	HCT-116 WT S1
chr1	24800000	25000000	0.7114453891432309	HCT-116 WT S2
chr1	25000000	25200000	0.742078221416384	HCT-116 WT S1
chr1	25000000	25200000	0.7141432308698495	HCT-116 WT S2
chr1	25200000	25400000	0.8113688747867214	HCT-116 WT S1
chr1	25200000	25400000	0.7774525833878352	HCT-116 WT S2
chr1	25400000	25600000	0.8264824737330501	HCT-116 WT S1
chr1	25400000	25600000	0.7920209287115761	HCT-116 WT S2
chr1	25600000	25800000	0.8474481396114586	HCT-116 WT S1
chr1	25600000	25800000	0.8459777632439504	HCT-116 WT S2
chr1	25800000	26000000	0.8832729667434969	HCT-116 WT S1
chr1	25800000	26000000	0.8848266841072596	HCT-116 WT S2
chr1	26000000	26200000	0.9028646690813302	HCT-116 WT S1
chr1	26000000	26200000	0.8929202092871158	HCT-116 WT S2
chr1	26200000	26400000	0.9308528152782352	HCT-116 WT S1
chr1	26200000	26400000	0.8573086984957489	HCT-116 WT S2
chr1	26400000	26600000	0.9308528152782352	HCT-116 WT S1
chr1	26400000	26600000	0.8702583387835187	HCT-116 WT S2
chr1	26600000	26800000	0.9868291076720448	HCT-116 WT S1
chr1	26600000	26800000	0.9166612164813603	HCT-116 WT S2
chr1	26800000	27000000	0.9868291076720448	HCT-116 WT S1
chr1	26800000	27000000	0.9555101373446697	HCT-116 WT S2
chr1	27000000	27200000	0.95884096147514	HCT-116 WT S1
chr1	27000000	27200000	0.9490353172007848	HCT-116 WT S2
chr1	27200000	27400000	0.95884096147514	HCT-116 WT S1
chr1	27200000	27400000	0.9425604970568999	HCT-116 WT S2
chr1	27400000	27600000	0.9700362199539019	HCT-116 WT S1
chr1	27400000	27600000	0.9490353172007848	HCT-116 WT S2
chr1	27600000	27800000	0.9700362199539019	HCT-116 WT S1
chr1	27600000	27800000	0.9037115761935905	HCT-116 WT S2
chr1	27800000	28000000	0.9672374053342114	HCT-116 WT S1
chr1	27800000	28000000	0.8972367560497057	HCT-116 WT S2
chr1	28000000	28200000	0.95884096147514	HCT-116 WT S1
chr1	28000000	28200000	0.9037115761935905	HCT-116 WT S2
chr1	28200000	28400000	0.9672374053342114	HCT-116 WT S1
chr1	28200000	28400000	0.9425604970568999	HCT-116 WT S2
chr1	28400000	28600000	0.9605202502469542	HCT-116 WT S1
chr1	28400000	28600000	0.9247547416612165	HCT-116 WT S2
chr1	28600000	28800000	0.9689166941060258	HCT-116 WT S1
chr1	28600000	28800000	0.9247547416612165	HCT-116 WT S2
chr1	28800000	29000000	0.9605202502469542	HCT-116 WT S1
chr1	28800000	29000000	0.9198986265533028	HCT-116 WT S2
chr1	29000000	29200000	0.9031389914004336	HCT-116 WT S1
chr1	29000000	29200000	0.865132439502943	HCT-116 WT S2
chr1	29200000	29400000	0.7569917981261413	HCT-116 WT S1
chr1	29200000	29400000	0.7123960571802298	HCT-116 WT S2
chr1	29400000	29600000	0.5506820997025146	HCT-116 WT S1
chr1	29400000	29600000	0.4995059796318789	HCT-116 WT S2
chr1	29600000	29800000	0.3740763626670772	HCT-116 WT S1
chr1	29600000	29800000	0.33868074371671497	HCT-116 WT S2
chr1	29800000	30000000	0.310308290107434	HCT-116 WT S1
chr1	29800000	30000000	0.29663996075866583	HCT-116 WT S2
chr1	30000000	30200000	0.30515592683027654	HCT-116 WT S1
chr1	30000000	30200000	0.30126483229001216	HCT-116 WT S2
chr1	30200000	30400000	0.3668942351688483	HCT-116 WT S1
chr1	30200000	30400000	0.36200597963187897	HCT-116 WT S2
chr1	30400000	30600000	0.48111356045995496	HCT-116 WT S1
chr1	30400000	30600000	0.4931701392133047	HCT-116 WT S2
chr1	30600000	30800000	0.704695872122609	HCT-116 WT S1
chr1	30600000	30800000	0.6667114360459684	HCT-116 WT S2
chr1	30800000	31000000	0.8367981047599091	HCT-116 WT S1
chr1	30800000	31000000	0.8190892740353173	HCT-116 WT S2
chr1	31000000	31200000	0.8972670398419493	HCT-116 WT S1
chr1	31000000	31200000	0.8645029431000655	HCT-116 WT S2
chr1	31200000	31400000	0.9700362199539019	HCT-116 WT S1
chr1	31200000	31400000	0.8645029431000655	HCT-116 WT S2
chr1	31400000	31600000	0.9700362199539019	HCT-116 WT S1
chr1	31400000	31600000	0.906948986265533	HCT-116 WT S2
chr1	31600000	31800000	0.9700362199539019	HCT-116 WT S1
chr1	31600000	31800000	0.9749345977763243	HCT-116 WT S2
chr1	31800000	32000000	0.9784326638129733	HCT-116 WT S1
chr1	31800000	32000000	0.9490353172007848	HCT-116 WT S2
chr1	32000000	32200000	0.9784326638129733	HCT-116 WT S1
chr1	32000000	32200000	0.9166612164813603	HCT-116 WT S2
chr1	32200000	32400000	0.9672374053342114	HCT-116 WT S1
chr1	32200000	32400000	0.9166612164813603	HCT-116 WT S2
chr1	32400000	32600000	0.9868291076720448	HCT-116 WT S1
chr1	32400000	32600000	0.9555101373446697	HCT-116 WT S2
chr1	32600000	32800000	0.9868291076720448	HCT-116 WT S1
chr1	32600000	32800000	0.9490353172007848	HCT-116 WT S2
chr1	32800000	33000000	0.9784326638129733	HCT-116 WT S1
chr1	32800000	33000000	0.9425604970568999	HCT-116 WT S2
chr1	33000000	33200000	0.95884096147514	HCT-116 WT S1
chr1	33000000	33200000	0.9425604970568999	HCT-116 WT S2
chr1	33200000	33400000	0.9454066513006255	HCT-116 WT S1
chr1	33200000	33400000	0.9389633747547416	HCT-116 WT S2
chr1	33400000	33600000	0.8771155745801779	HCT-116 WT S1
chr1	33400000	33600000	0.8511935905820798	HCT-116 WT S2
chr1	33600000	33800000	0.7130813046025426	HCT-116 WT S1
chr1	33600000	33800000	0.6744207231617303	HCT-116 WT S2
chr1	33800000	34000000	0.47825990275776253	HCT-116 WT S1
chr1	33800000	34000000	0.4277001775203214	HCT-116 WT S2
chr1	34000000	34200000	0.35378844895637784	HCT-116 WT S1
chr1	34000000	34200000	0.3317901522937495	HCT-116 WT S2
chr1	34200000	34400000	0.3510405218752272	HCT-116 WT S1
chr1	34200000	34400000	0.3450481173502757	HCT-116 WT S2
chr1	34400000	34600000	0.4049122867035281	HCT-116 WT S1
chr1	34400000	34600000	0.38347776324395033	HCT-116 WT S2
chr1	34600000	34800000	0.652430842124619	HCT-116 WT S1
chr1	34600000	34800000	0.6482773521442586	HCT-116 WT S2
chr1	34800000	35000000	0.7538860546763082	HCT-116 WT S1
chr1	34800000	35000000	0.7448086984957488	HCT-116 WT S2
chr1	35000000	35200000	0.8714944258902112	HCT-116 WT S1
chr1	35000000	35200000	0.8438194898626553	HCT-116 WT S2
chr1	35200000	35400000	0.8762124276776895	HCT-116 WT S1
chr1	35200000	35400000	0.9134238064094179	HCT-116 WT S2
chr1	35400000	35600000	0.9117973564137541	HCT-116 WT S1
chr1	35400000	35600000	0.9296108567691301	HCT-116 WT S2
chr1	35600000	35800000	0.9596970694764569	HCT-116 WT S1
chr1	35600000	35800000	0.9555101373446697	HCT-116 WT S2
chr1	35800000	36000000	0.9888047415212381	HCT-116 WT S1
chr1	35800000	36000000	0.9619849574885546	HCT-116 WT S2
chr1	36000000	36200000	0.9888047415212381	HCT-116 WT S1
chr1	36000000	36200000	0.9490353172007848	HCT-116 WT S2
chr1	36200000	36400000	0.9888047415212381	HCT-116 WT S1
chr1	36200000	36400000	0.9308698495748855	HCT-116 WT S2
chr1	36400000	36600000	0.9157156968813208	HCT-116 WT S1
chr1	36400000	36600000	0.8600322339530972	HCT-116 WT S2
chr1	36600000	36800000	0.6941967893811818	HCT-116 WT S1
chr1	36600000	36800000	0.6822958516303841	HCT-116 WT S2
chr1	36800000	37000000	0.5622999243101318	HCT-116 WT S1
chr1	36800000	37000000	0.5235985237783799	HCT-116 WT S2
chr1	37000000	37200000	0.5643990352748997	HCT-116 WT S1
chr1	37000000	37200000	0.5159546388862936	HCT-116 WT S2
chr1	37200000	37400000	0.6679224627858148	HCT-116 WT S1
chr1	37200000	37400000	0.6429459030178455	HCT-116 WT S2
chr1	37400000	37600000	0.8445313001124658	HCT-116 WT S1
chr1	37400000	37600000	0.8414813603662524	HCT-116 WT S2
chr1	37600000	37800000	0.8966837574674256	HCT-116 WT S1
chr1	37600000	37800000	0.9373446697187704	HCT-116 WT S2
chr1	37800000	38000000	0.8790512253633755	HCT-116 WT S1
chr1	37800000	38000000	0.871517331589274	HCT-116 WT S2
chr1	38000000	38200000	0.7913683616350722	HCT-116 WT S1
chr1	38000000	38200000	0.7261935905820798	HCT-116 WT S2
chr1	38200000	38400000	0.653557637620858	HCT-116 WT S1
chr1	38200000	38400000	0.6155820797907129	HCT-116 WT S2
chr1	38400000	38600000	0.646825943236875	HCT-116 WT S1
chr1	38400000	38600000	0.560481874240867	HCT-116 WT S2
chr1	38600000	38800000	0.7050412873264371	HCT-116 WT S1
chr1	38600000	38800000	0.6808056152480613	HCT-116 WT S2
chr1	38800000	39000000	0.9109976950938425	HCT-116 WT S1
chr1	38800000	39000000	0.8549705689993459	HCT-116 WT S2
chr1	39000000	39200000	0.9680935133355285	HCT-116 WT S1
chr1	39000000	39200000	0.9454381948986266	HCT-116 WT S2
chr1	39200000	39400000	0.9804082976621665	HCT-116 WT S1
chr1	39200000	39400000	0.9555101373446697	HCT-116 WT S2
chr1	39400000	39600000	0.9513006256173856	HCT-116 WT S1
chr1	39400000	39600000	0.9263734466971877	HCT-116 WT S2
chr1	39600000	39800000	0.9513006256173856	HCT-116 WT S1
chr1	39600000	39800000	0.8745748855461085	HCT-116 WT S2
chr1	39800000	40000000	0.9213133261207018	HCT-116 WT S1
chr1	39800000	40000000	0.8871648136036626	HCT-116 WT S2
chr1	40000000	40200000	0.9093184063220283	HCT-116 WT S1
chr1	40000000	40200000	0.8706180510137345	HCT-116 WT S2
chr1	40200000	40400000	0.8606190319394139	HCT-116 WT S1
chr1	40200000	40400000	0.8479561805101373	HCT-116 WT S2
chr1	40400000	40600000	0.8650971353309187	HCT-116 WT S1
chr1	40400000	40600000	0.8875245258338783	HCT-116 WT S2
chr1	40600000	40800000	0.9289101086598617	HCT-116 WT S1
chr1	40600000	40800000	0.8742151733158927	HCT-116 WT S2
chr1	40800000	41000000	0.9485018109976951	HCT-116 WT S1
chr1	40800000	41000000	0.8683056152480614	HCT-116 WT S2
chr1	41000000	41200000	0.8925255186038854	HCT-116 WT S1
chr1	41000000	41200000	0.806435111650939	HCT-116 WT S2
chr1	41200000	41400000	0.827513053295075	HCT-116 WT S1
chr1	41200000	41400000	0.7868307951041764	HCT-116 WT S2
chr1	41400000	41600000	0.7611266244456892	HCT-116 WT S1
chr1	41400000	41600000	0.7061010931514529	HCT-116 WT S2
chr1	41600000	41800000	0.7036564193133176	HCT-116 WT S1
chr1	41600000	41800000	0.648842614220312	HCT-116 WT S2
chr1	41800000	42000000	0.666657543970682	HCT-116 WT S1
chr1	41800000	42000000	0.6047778660188732	HCT-116 WT S2
chr1	42000000	42200000	0.6798265119799528	HCT-116 WT S1
chr1	42000000	42200000	0.6394387087732412	HCT-116 WT S2
chr1	42200000	42400000	0.7216633383080534	HCT-116 WT S1
chr1	42200000	42400000	0.7306000654022237	HCT-116 WT S2
chr1	42400000	42600000	0.873973375981937	HCT-116 WT S1
chr1	42400000	42600000	0.8431000654022237	HCT-116 WT S2
chr1	42600000	42800000	0.9325085845994637	HCT-116 WT S1
chr1	42600000	42800000	0.9134238064094179	HCT-116 WT S2
chr1	42800000	43000000	0.9524201514652617	HCT-116 WT S1
chr1	42800000	43000000	0.9619849574885546	HCT-116 WT S2
chr1	43000000	43200000	0.9624958840961475	HCT-116 WT S1
chr1	43000000	43200000	0.9457979071288424	HCT-116 WT S2
chr1	43200000	43400000	0.9692130391834046	HCT-116 WT S1
chr1	43200000	43400000	0.9198986265533028	HCT-116 WT S2
chr1	43400000	43600000	0.9692130391834046	HCT-116 WT S1
chr1	43400000	43600000	0.9263734466971877	HCT-116 WT S2
chr1	43600000	43800000	0.970892327955219	HCT-116 WT S1
chr1	43600000	43800000	0.9328482668410726	HCT-116 WT S2
chr1	43800000	44000000	0.9576979161766781	HCT-116 WT S1
chr1	43800000	44000000	0.9814094179202093	HCT-116 WT S2
chr1	44000000	44200000	0.922432851968578	HCT-116 WT S1
chr1	44000000	44200000	0.9263734466971877	HCT-116 WT S2
chr1	44200000	44400000	0.8972435203913637	HCT-116 WT S1
chr1	44200000	44400000	0.8875245258338783	HCT-116 WT S2
chr1	44400000	44600000	0.9104379321699045	HCT-116 WT S1
chr1	44400000	44600000	0.9134238064094179	HCT-116 WT S2
