Cell	Subpopulation
SA1056-A95635A-R09-C59	2
SA1056-A95635A-R09-C60	2
SA1056-A95635A-R09-C61	1
SA1056-A95635A-R09-C63	1
SA1056-A95635A-R09-C64	1
SA1056-A95635A-R09-C65	2
SA1056-A95635A-R09-C67	1
SA1056-A95635A-R09-C68	2
SA1056-A95635A-R09-C70	2
SA1056-A95635A-R10-C08	2
SA1056-A95635A-R10-C12	1
SA1056-A95635A-R10-C13	2
SA1056-A95635A-R10-C15	1
SA1056-A95635A-R10-C20	2
SA1056-A95635A-R10-C22	1
SA1056-A95635A-R10-C23	1
SA1056-A95635A-R10-C24	1
SA1056-A95635A-R10-C25	1
SA1056-A95635A-R10-C26	2
SA1056-A95635A-R10-C32	2
SA1056-A95635A-R10-C35	2
SA1056-A95635A-R10-C36	1
SA1056-A95635A-R10-C37	2
SA1056-A95635A-R10-C38	1
SA1056-A95635A-R10-C40	2
SA1056-A95635A-R10-C43	2
SA1056-A95635A-R10-C44	2
SA1056-A95635A-R10-C45	1
SA1056-A95635A-R10-C46	1
SA1056-A95635A-R10-C47	2
SA1056-A95635A-R10-C48	2
SA1056-A95635A-R10-C49	1
SA1056-A95635A-R10-C50	2
SA1056-A95635A-R10-C52	2
SA1056-A95635A-R10-C53	1
SA1056-A95635A-R10-C54	1
SA1056-A95635A-R10-C55	2
SA1056-A95635A-R10-C56	1
SA1056-A95635A-R10-C57	1
SA1056-A95635A-R10-C58	2
SA1056-A95635A-R10-C59	1
SA1056-A95635A-R10-C61	1
SA1056-A95635A-R10-C62	1
SA1056-A95635A-R10-C65	2
SA1056-A95635A-R10-C66	1
SA1056-A95635A-R10-C67	2
SA1056-A95635A-R10-C69	2
SA1056-A95635A-R10-C70	1
SA1056-A95635A-R11-C09	2
SA1056-A95635A-R11-C10	2
SA1056-A95635A-R11-C11	2
SA1056-A95635A-R11-C12	1
SA1056-A95635A-R11-C14	1
SA1056-A95635A-R11-C16	1
SA1056-A95635A-R11-C17	2
SA1056-A95635A-R11-C18	1
SA1056-A95635A-R11-C19	1
SA1056-A95635A-R11-C23	1
SA1056-A95635A-R11-C24	2
SA1056-A95635A-R11-C25	1
SA1056-A95635A-R11-C26	2
SA1056-A95635A-R11-C28	2
SA1056-A95635A-R11-C29	2
SA1056-A95635A-R11-C30	1
SA1056-A95635A-R11-C31	2
SA1056-A95635A-R11-C32	2
SA1056-A95635A-R11-C34	1
SA1056-A95635A-R11-C35	1
SA1056-A95635A-R11-C37	1
SA1056-A95635A-R11-C39	2
SA1056-A95635A-R11-C40	1
SA1056-A95635A-R11-C42	1
SA1056-A95635A-R11-C43	2
SA1056-A95635A-R11-C45	1
SA1056-A95635A-R11-C46	1
SA1056-A95635A-R11-C47	1
SA1056-A95635A-R11-C49	1
SA1056-A95635A-R11-C50	2
SA1056-A95635A-R11-C51	1
SA1056-A95635A-R11-C52	2
SA1056-A95635A-R11-C53	2
SA1056-A95635A-R11-C54	2
SA1056-A95635A-R11-C55	2
SA1056-A95635A-R11-C56	1
SA1056-A95635A-R11-C57	2
SA1056-A95635A-R11-C58	1
SA1056-A95635A-R11-C59	1
SA1056-A95635A-R11-C60	2
SA1056-A95635A-R11-C61	2
SA1056-A95635A-R11-C62	1
SA1056-A95635A-R11-C64	1
SA1056-A95635A-R11-C65	2
SA1056-A95635A-R11-C66	1
SA1056-A95635A-R11-C67	2
SA1056-A95635A-R11-C70	1
SA1056-A95635A-R12-C08	2
SA1056-A95635A-R12-C09	1
SA1056-A95635A-R12-C11	1
SA1056-A95635A-R12-C12	1
SA1056-A95635A-R12-C14	1
SA1056-A95635A-R12-C15	2
SA1056-A95635A-R12-C16	2
SA1056-A95635A-R12-C17	1
SA1056-A95635A-R12-C18	1
SA1056-A95635A-R12-C19	2
SA1056-A95635A-R12-C21	1
SA1056-A95635A-R12-C22	1
SA1056-A95635A-R12-C23	2
SA1056-A95635A-R12-C24	2
SA1056-A95635A-R12-C25	2
SA1056-A95635A-R12-C26	1
SA1056-A95635A-R12-C28	1
SA1056-A95635A-R12-C29	2
SA1056-A95635A-R12-C30	1
SA1056-A95635A-R12-C31	2
SA1056-A95635A-R12-C33	2
SA1056-A95635A-R12-C34	1
SA1056-A95635A-R12-C36	1
SA1056-A95635A-R12-C37	1
SA1056-A95635A-R12-C38	1
SA1056-A95635A-R12-C39	2
SA1056-A95635A-R12-C40	2
SA1056-A95635A-R12-C41	1
SA1056-A95635A-R12-C42	2
SA1056-A95635A-R12-C45	1
SA1056-A95635A-R12-C47	1
SA1056-A95635A-R12-C48	2
SA1056-A95635A-R12-C50	2
SA1056-A95635A-R12-C52	1
SA1056-A95635A-R12-C54	1
SA1056-A95635A-R12-C55	1
SA1056-A95635A-R12-C56	1
SA1056-A95635A-R12-C57	2
SA1056-A95635A-R12-C58	2
SA1056-A95635A-R12-C60	1
SA1056-A95635A-R12-C63	1
SA1056-A95635A-R12-C64	2
SA1056-A95635A-R12-C65	2
SA1056-A95635A-R12-C68	1
SA1056-A95635A-R12-C69	1
SA1056-A95635A-R12-C70	2
SA1056-A95635A-R13-C08	2
SA1056-A95635A-R13-C09	1
SA1056-A95635A-R13-C10	2
SA1056-A95635A-R13-C11	1
SA1056-A95635A-R13-C12	1
SA1056-A95635A-R13-C13	1
SA1056-A95635A-R13-C17	2
SA1056-A95635A-R13-C20	2
SA1056-A95635A-R13-C21	1
SA1056-A95635A-R13-C22	2
SA1056-A95635A-R13-C26	2
SA1056-A95635A-R13-C27	1
SA1056-A95635A-R13-C28	2
SA1056-A95635A-R13-C29	2
SA1056-A95635A-R13-C30	2
SA1056-A95635A-R13-C32	2
SA1056-A95635A-R13-C33	2
SA1056-A95635A-R13-C34	2
SA1056-A95635A-R13-C35	1
SA1056-A95635A-R13-C37	2
SA1056-A95635A-R13-C38	1
SA1056-A95635A-R13-C39	1
SA1056-A95635A-R13-C40	1
SA1056-A95635A-R13-C41	2
SA1056-A95635A-R13-C42	1
SA1056-A95635A-R13-C44	1
SA1056-A95635A-R13-C45	2
SA1056-A95635A-R13-C46	1
SA1056-A95635A-R13-C47	1
SA1056-A95635A-R13-C49	1
SA1056-A95635A-R13-C50	1
SA1056-A95635A-R13-C51	2
SA1056-A95635A-R13-C52	2
SA1056-A95635A-R13-C53	1
SA1056-A95635A-R13-C56	2
SA1056-A95635A-R13-C58	1
SA1056-A95635A-R13-C59	2
SA1056-A95635A-R13-C64	1
SA1056-A95635A-R13-C66	1
SA1056-A95635A-R13-C67	2
SA1056-A95635A-R13-C68	1
SA1056-A95635A-R13-C70	2
SA1056-A95635A-R14-C08	1
SA1056-A95635A-R14-C10	1
SA1056-A95635A-R14-C14	1
SA1056-A95635A-R14-C15	2
SA1056-A95635A-R14-C16	2
SA1056-A95635A-R14-C17	2
SA1056-A95635A-R14-C18	1
SA1056-A95635A-R14-C21	1
SA1056-A95635A-R14-C22	1
SA1056-A95635A-R14-C23	1
SA1056-A95635A-R14-C24	2
SA1056-A95635A-R14-C25	1
SA1056-A95635A-R14-C28	1
SA1056-A95635A-R14-C29	2
SA1056-A95635A-R14-C30	1
SA1056-A95635A-R14-C31	2
SA1056-A95635A-R14-C32	1
SA1056-A95635A-R14-C33	2
SA1056-A95635A-R14-C34	1
SA1056-A95635A-R14-C37	1
SA1056-A95635A-R14-C38	2
SA1056-A95635A-R14-C39	1
SA1056-A95635A-R14-C41	2
SA1056-A95635A-R14-C42	1
SA1056-A95635A-R14-C43	1
SA1056-A95635A-R14-C45	1
SA1056-A95635A-R14-C49	2
SA1056-A95635A-R14-C50	1
SA1056-A95635A-R14-C51	1
SA1056-A95635A-R14-C53	1
SA1056-A95635A-R14-C57	2
SA1056-A95635A-R14-C58	1
SA1056-A95635A-R14-C59	1
SA1056-A95635A-R14-C60	2
SA1056-A95635A-R14-C62	1
SA1056-A95635A-R14-C63	1
SA1056-A95635A-R14-C64	2
SA1056-A95635A-R14-C65	1
SA1056-A95635A-R14-C66	1
SA1056-A95635A-R14-C67	1
SA1056-A95635A-R14-C68	1
SA1056-A95635A-R14-C69	2
SA1056-A95635A-R15-C08	1
SA1056-A95635A-R15-C09	1
SA1056-A95635A-R15-C10	1
SA1056-A95635A-R15-C13	2
SA1056-A95635A-R15-C14	2
SA1056-A95635A-R15-C16	2
SA1056-A95635A-R15-C17	2
SA1056-A95635A-R15-C18	1
SA1056-A95635A-R15-C20	2
SA1056-A95635A-R15-C21	2
SA1056-A95635A-R15-C22	2
SA1056-A95635A-R15-C25	2
SA1056-A95635A-R15-C26	1
SA1056-A95635A-R15-C27	2
SA1056-A95635A-R15-C28	2
SA1056-A95635A-R15-C29	2
SA1056-A95635A-R15-C31	2
SA1056-A95635A-R15-C32	1
SA1056-A95635A-R15-C33	2
SA1056-A95635A-R15-C34	2
SA1056-A95635A-R15-C35	2
SA1056-A95635A-R15-C37	2
SA1056-A95635A-R15-C39	1
SA1056-A95635A-R15-C40	1
SA1056-A95635A-R15-C42	1
SA1056-A95635A-R15-C43	1
SA1056-A95635A-R15-C44	1
SA1056-A95635A-R15-C45	1
SA1056-A95635A-R15-C46	1
SA1056-A95635A-R15-C47	2
SA1056-A95635A-R15-C48	1
SA1056-A95635A-R15-C49	2
SA1056-A95635A-R15-C51	1
SA1056-A95635A-R15-C52	2
SA1056-A95635A-R15-C53	1
SA1056-A95635A-R15-C54	1
SA1056-A95635A-R15-C55	1
SA1056-A95635A-R15-C57	1
SA1056-A95635A-R15-C58	1
SA1056-A95635A-R15-C59	1
SA1056-A95635A-R15-C60	1
SA1056-A95635A-R15-C61	1
SA1056-A95635A-R15-C62	1
SA1056-A95635A-R15-C63	2
SA1056-A95635A-R15-C66	1
SA1056-A95635A-R15-C67	1
SA1056-A95635A-R15-C68	2
SA1056-A95635A-R15-C69	2
