Cell	Subpopulation
SA1047B-A96210B-R39-C37	1
SA1047B-A96210B-R39-C38	1
SA1047B-A96210B-R39-C44	1
SA1047B-A96210B-R39-C48	1
SA1047B-A96210B-R39-C56	1
SA1047B-A96210B-R39-C62	1
SA1047B-A96210B-R39-C63	1
SA1047B-A96210B-R39-C67	1
SA1047B-A96210B-R40-C07	1
SA1047B-A96210B-R40-C10	1
SA1047B-A96210B-R40-C21	1
SA1047B-A96210B-R40-C22	1
SA1047B-A96210B-R40-C23	1
SA1047B-A96210B-R40-C27	1
SA1047B-A96210B-R40-C29	1
SA1047B-A96210B-R40-C31	1
SA1047B-A96210B-R40-C32	1
SA1047B-A96210B-R40-C33	1
SA1047B-A96210B-R40-C35	1
SA1047B-A96210B-R40-C41	1
SA1047B-A96210B-R40-C42	1
SA1047B-A96210B-R40-C47	1
SA1047B-A96210B-R40-C50	1
SA1047B-A96210B-R40-C55	1
SA1047B-A96210B-R40-C60	1
SA1047B-A96210B-R41-C10	1
SA1047B-A96210B-R41-C11	1
SA1047B-A96210B-R41-C14	1
SA1047B-A96210B-R41-C15	1
SA1047B-A96210B-R41-C19	1
SA1047B-A96210B-R41-C22	1
SA1047B-A96210B-R41-C28	1
SA1047B-A96210B-R41-C29	1
SA1047B-A96210B-R41-C34	1
SA1047B-A96210B-R41-C41	1
SA1047B-A96210B-R41-C46	1
SA1047B-A96210B-R41-C47	1
SA1047B-A96210B-R41-C49	1
SA1047B-A96210B-R41-C50	1
SA1047B-A96210B-R41-C53	1
SA1047B-A96210B-R41-C54	1
SA1047B-A96210B-R41-C55	1
SA1047B-A96210B-R41-C56	1
SA1047B-A96210B-R41-C57	1
SA1047B-A96210B-R41-C59	1
SA1047B-A96210B-R41-C60	1
SA1047B-A96210B-R41-C62	1
SA1047B-A96210B-R41-C64	1
SA1047B-A96210B-R41-C69	1
