Cell	Phase	Subpopulation
SRR13904260.bam	G1	1
SRR13904261.bam	G1	5
SRR13904262.bam	G1	3
SRR13904263.bam	G1	3
SRR13904264.bam	G1	5
SRR13904265.bam	G1	1
SRR13904267.bam	G1	5
SRR13904268.bam	G1	2
SRR13904269.bam	G1	2
SRR13904270.bam	G1	4
SRR13904271.bam	G1	4
SRR13904272.bam	G1	1
SRR13904273.bam	G1	3
SRR13904274.bam	G1	1
SRR13904275.bam	G1	5
SRR13904276.bam	S	2
SRR13904277.bam	G1	5
SRR13904278.bam	G1	3
SRR13904280.bam	G1	3
SRR13904281.bam	S	5
SRR13904282.bam	G1	5
SRR13904285.bam	S	5
SRR13904286.bam	S	5
SRR13904290.bam	G1	2
SRR13904291.bam	G1	4
SRR13904292.bam	G1	4
SRR13904293.bam	S	4
SRR13904294.bam	G1	5
SRR13904295.bam	S	5
SRR13904299.bam	S	5
SRR13904300.bam	G1	3
SRR13904302.bam	S	5
SRR13904303.bam	G1	2
SRR13904304.bam	S	2
SRR13904306.bam	G1	4
SRR13904307.bam	G1	5
SRR13904308.bam	G1	2
SRR13904309.bam	G1	5
SRR13904310.bam	S	5
SRR13904313.bam	G1	5
SRR13904317.bam	G1	5
SRR13904318.bam	S	5
SRR13904320.bam	S	5
SRR13904321.bam	G1	4
SRR13904324.bam	S	3
SRR13904325.bam	G1	2
SRR13904326.bam	G1	5
SRR13904328.bam	G1	3
SRR13904329.bam	G1	5
SRR13904332.bam	S	5
SRR13904333.bam	G1	5
SRR13904334.bam	G1	5
SRR13904335.bam	G1	3
SRR13904336.bam	G1	3
SRR13904338.bam	S	5
SRR13904339.bam	G1	2
SRR13904340.bam	G1	2
SRR13904341.bam	G1	3
SRR13904342.bam	G1	2
SRR13904343.bam	G1	5
SRR13904344.bam	G1	2
SRR13904346.bam	G1	5
SRR13904347.bam	S	5
SRR13904348.bam	G1	2
SRR13904349.bam	S	5
SRR13904350.bam	G1	5
SRR13904351.bam	G1	5
SRR13904352.bam	G1	2
SRR13904354.bam	S	5
SRR13904356.bam	G1	3
SRR13904357.bam	S	5
SRR13904358.bam	G1	2
SRR13904359.bam	G1	2
SRR13904361.bam	G1	5
SRR13904362.bam	S	5
SRR13904363.bam	G1	2
SRR13904364.bam	G1	2
SRR13904365.bam	S	3
SRR13904366.bam	S	5
SRR13904368.bam	G1	4
SRR13904369.bam	G1	3
SRR13904370.bam	S	3
SRR13904371.bam	S	5
SRR13904373.bam	S	3
SRR13904375.bam	G1	3
SRR13904379.bam	G1	5
SRR13904380.bam	G1	5
SRR13904381.bam	G1	1
SRR13904382.bam	G1	2
SRR13904383.bam	G1	2
SRR13904384.bam	S	5
SRR13904385.bam	G1	4
SRR13904386.bam	G1	5
SRR13904387.bam	G1	4
SRR13904388.bam	G1	3
SRR13904389.bam	G1	3
SRR13904392.bam	S	5
SRR13904396.bam	G1	2
SRR13904397.bam	S	5
SRR13904398.bam	G1	3
SRR13904399.bam	G1	3
SRR13904402.bam	G1	4
SRR13904403.bam	S	4
SRR13904404.bam	S	5
SRR13904406.bam	G1	1
SRR13904407.bam	G1	4
SRR13904408.bam	G1	4
SRR13904409.bam	G1	2
SRR13904411.bam	G1	2
SRR13904412.bam	G1	2
SRR13904414.bam	G1	1
SRR13904416.bam	S	2
SRR13904417.bam	G1	1
SRR13904419.bam	G1	1
SRR13904420.bam	G1	1
SRR13904421.bam	G1	3
SRR13904424.bam	S	5
SRR13904425.bam	G1	1
SRR13904426.bam	G1	2
SRR13904428.bam	G1	3
SRR13904429.bam	G1	1
SRR13904430.bam	G1	3
SRR13904431.bam	G1	3
SRR13904432.bam	G1	5
SRR13904433.bam	G1	1
SRR13904435.bam	G1	2
SRR13904436.bam	G1	3
SRR13904437.bam	S	1
SRR13904439.bam	G1	4
SRR13904440.bam	G1	5
SRR13904442.bam	G1	2
SRR13904444.bam	G1	4
SRR13904445.bam	G1	4
SRR13904446.bam	S	5
SRR13904447.bam	G1	3
SRR13904452.bam	G1	1
SRR13904453.bam	G1	2
SRR13904456.bam	G1	2
SRR13904457.bam	G1	1
SRR13904459.bam	S	2
SRR13904461.bam	S	3
SRR13904462.bam	G1	5
SRR13904464.bam	G1	2
SRR13904466.bam	G1	1
SRR13904467.bam	G1	2
SRR13904468.bam	G1	3
SRR13904469.bam	G1	4
SRR13904470.bam	G1	1
SRR13904471.bam	G1	5
SRR13904472.bam	S	5
SRR13904473.bam	G1	3
SRR13904477.bam	S	5
SRR13904478.bam	G1	3
SRR13904480.bam	G1	3
SRR13904482.bam	G1	2
SRR13904483.bam	S	5
SRR13904484.bam	G1	2
SRR13904485.bam	G1	1
SRR13904486.bam	S	4
SRR13904487.bam	G1	4
SRR13904488.bam	G1	2
SRR13904489.bam	S	5
SRR13904491.bam	G1	4
SRR13904493.bam	S	5
SRR13904494.bam	G1	3
SRR13904495.bam	S	5
SRR13904499.bam	G1	3
SRR13904503.bam	G1	1
SRR13904504.bam	G1	4
SRR13904509.bam	G1	4
SRR13904510.bam	G1	5
SRR13904511.bam	G1	4
SRR13904512.bam	S	4
SRR13904513.bam	G1	3
SRR13904514.bam	G1	3
SRR13904515.bam	G1	1
SRR13904516.bam	G1	2
SRR13904517.bam	S	4
SRR13904519.bam	G1	5
SRR13904520.bam	G1	2
SRR13904521.bam	G1	4
SRR13904527.bam	G1	4
SRR13904530.bam	S	5
SRR13904531.bam	G1	4
SRR13904532.bam	G1	1
SRR13904533.bam	G1	2
SRR13904534.bam	G1	2
SRR13904535.bam	G1	2
SRR13904537.bam	G1	2
SRR13904539.bam	G1	5
SRR13904541.bam	G1	3
SRR13904542.bam	G1	4
SRR13904543.bam	G1	4
SRR13904544.bam	G1	1
SRR13904547.bam	G1	3
SRR13904548.bam	G1	4
SRR13904550.bam	G1	2
SRR13904552.bam	S	5
SRR13904554.bam	G1	3
SRR13904555.bam	G1	3
SRR13904556.bam	G1	3
SRR13904557.bam	G1	3
SRR13904558.bam	G1	1
SRR13904559.bam	G1	4
SRR13904560.bam	G1	2
SRR13904562.bam	G1	2
SRR13904563.bam	S	3
SRR13904564.bam	G1	4
SRR13904565.bam	G1	1
SRR13904568.bam	G1	4
SRR13904571.bam	G1	1
SRR13904573.bam	G1	1
SRR13904578.bam	S	4
SRR13904580.bam	G1	4
SRR13904581.bam	G1	4
SRR13904582.bam	G1	1
SRR13904583.bam	G1	1
SRR13904585.bam	G1	4
SRR13904586.bam	G1	1
SRR13904588.bam	G1	3
SRR13904589.bam	G1	3
SRR13904590.bam	G1	4
SRR13904591.bam	G1	4
SRR13904593.bam	G1	3
SRR13904594.bam	G1	1
SRR13904595.bam	G1	2
SRR13904596.bam	G1	3
SRR13904597.bam	G1	3
SRR13904599.bam	G1	1
SRR13904600.bam	G1	2
SRR13904601.bam	G1	4
SRR13904603.bam	G1	1
SRR13904604.bam	G1	3
SRR13904605.bam	G1	2
SRR13904606.bam	S	5
SRR13904608.bam	S	3
SRR13904609.bam	G1	4
SRR13904610.bam	G1	2
SRR13904611.bam	G1	5
SRR13904613.bam	G1	4
SRR13904615.bam	G1	4
SRR13904617.bam	G1	1
SRR13904618.bam	G1	4
SRR13904619.bam	S	1
SRR13904620.bam	G1	1
SRR13904623.bam	G1	3
SRR13904624.bam	S	3
SRR13904625.bam	G1	2
SRR13904626.bam	G1	1
SRR13904627.bam	S	5
SRR13904629.bam	S	3
SRR13904630.bam	G1	2
SRR13904632.bam	G1	2
SRR13904634.bam	G1	1
SRR13904635.bam	G1	4
SRR13904637.bam	G1	3
SRR13904638.bam	G1	4
SRR13904639.bam	G1	2
SRR13904640.bam	G1	3
SRR13904643.bam	G1	5
SRR13904644.bam	S	3
SRR13904645.bam	G1	3
SRR13904646.bam	G1	2
SRR13904647.bam	S	3
SRR13904651.bam	G1	2
SRR13904652.bam	G1	1
SRR13904654.bam	S	2
SRR13904655.bam	S	5
SRR13904656.bam	G1	5
SRR13904658.bam	G1	3
SRR13904659.bam	G1	2
SRR13904660.bam	G1	5
SRR13904661.bam	G1	1
SRR13904663.bam	G1	3
SRR13904664.bam	G1	2
SRR13904666.bam	G1	4
SRR13904669.bam	G1	3
SRR13904670.bam	G1	4
SRR13904674.bam	S	3
SRR13904675.bam	G1	4
SRR13904677.bam	G1	4
SRR13904680.bam	G1	3
SRR13904681.bam	G1	4
SRR13904682.bam	G1	4
SRR13904683.bam	G1	2
SRR13904684.bam	G1	1
SRR13904686.bam	G1	1
SRR13904687.bam	G1	1
SRR13904688.bam	G1	4
SRR13904689.bam	G1	1
SRR13904691.bam	G1	4
SRR13904692.bam	G1	3
SRR13904693.bam	S	5
SRR13904694.bam	G1	4
SRR13904695.bam	G1	1
SRR13904698.bam	G1	1
SRR13904699.bam	G1	1
SRR13904700.bam	G1	3
SRR13904701.bam	G1	1
SRR13904702.bam	S	5
SRR13904705.bam	G1	2
SRR13904706.bam	S	5
SRR13904707.bam	G1	3
SRR13904709.bam	G1	3
SRR13904711.bam	G1	4
SRR13904713.bam	G1	3
SRR13904715.bam	S	5
SRR13904716.bam	S	5
SRR13904717.bam	G1	2
SRR13904719.bam	G1	5
SRR13904720.bam	G1	1
SRR13904721.bam	G1	3
SRR13904722.bam	G1	1
SRR13904723.bam	G1	2
SRR13904724.bam	S	5
SRR13904725.bam	G1	1
SRR13904728.bam	G1	3
SRR13904730.bam	S	5
SRR13904731.bam	G1	1
SRR13904733.bam	G1	3
SRR13904734.bam	S	5
SRR13913079.bam	G1	3
SRR13913080.bam	S	3
SRR13913081.bam	G1	5
SRR13913083.bam	G1	5
SRR13913084.bam	G1	3
SRR13913085.bam	G1	1
SRR13913086.bam	G1	1
SRR13913087.bam	G1	1
SRR13913088.bam	G1	3
SRR13913090.bam	S	5
SRR13913091.bam	G1	3
SRR13913095.bam	G1	2
SRR13913096.bam	G1	1
SRR13913100.bam	G1	4
SRR13913101.bam	G1	5
SRR13913102.bam	G1	4
SRR13913103.bam	G1	3
SRR13913105.bam	G1	4
SRR13913106.bam	G1	2
SRR13913107.bam	G1	2
SRR13913108.bam	G1	2
SRR13913110.bam	G1	4
SRR13913112.bam	G1	2
SRR13913115.bam	S	3
SRR13913116.bam	G1	5
SRR13913118.bam	G1	1
SRR13913119.bam	S	5
SRR13913121.bam	G1	1
SRR13913122.bam	G1	3
SRR13913123.bam	G1	4
SRR13913125.bam	G1	5
SRR13913126.bam	S	5
SRR13913129.bam	G1	2
SRR13913130.bam	G1	1
SRR13913131.bam	G1	3
SRR13913132.bam	G1	3
SRR13913133.bam	S	5
SRR13913134.bam	G1	2
SRR13913136.bam	G1	1
SRR13913140.bam	G1	4
SRR13913141.bam	G1	4
SRR13913142.bam	G1	5
SRR13913144.bam	G1	5
SRR13913145.bam	G1	5
SRR13913146.bam	G1	5
SRR13913147.bam	G1	3
SRR13913148.bam	G1	1
SRR13913151.bam	G1	1
SRR13913152.bam	G1	3
SRR13913154.bam	S	5
SRR13913157.bam	G1	5
SRR13913160.bam	G1	2
SRR13913162.bam	G1	1
SRR13913164.bam	S	4
SRR13913167.bam	G1	2
SRR13913168.bam	S	3
SRR13913169.bam	S	2
SRR13913171.bam	G1	3
SRR13913175.bam	G1	5
SRR13913177.bam	S	5
SRR13913178.bam	G1	2
SRR13913179.bam	G1	1
SRR13913180.bam	G1	2
SRR13913181.bam	S	3
SRR13913182.bam	G1	2
SRR13913184.bam	G1	4
SRR13913185.bam	G1	4
SRR13913187.bam	S	5
SRR13913188.bam	G1	1
SRR13913189.bam	G1	5
SRR13913191.bam	G1	4
SRR13913193.bam	G1	2
SRR13913195.bam	G1	1
SRR13913196.bam	G1	2
SRR13913197.bam	G1	2
SRR13913198.bam	G1	4
SRR13913199.bam	G1	2
SRR13913200.bam	G1	4
SRR13913201.bam	G1	2
SRR13913203.bam	G1	2
SRR13913204.bam	G1	5
SRR13913205.bam	G1	5
SRR13913206.bam	S	4
SRR13913211.bam	G1	2
SRR13913216.bam	G1	2
SRR13913218.bam	S	3
SRR13913219.bam	G1	3
SRR13913220.bam	G1	2
SRR13913222.bam	G1	1
SRR13913223.bam	G1	3
SRR13913229.bam	G1	3
SRR13913230.bam	G1	2
SRR13913235.bam	S	5
SRR13913236.bam	G1	4
SRR13913237.bam	S	5
SRR13913238.bam	G1	4
SRR13913241.bam	G1	5
SRR13913242.bam	G1	4
SRR13913245.bam	G1	1
SRR13913246.bam	G1	2
SRR13913247.bam	G1	5
SRR13913249.bam	S	3
SRR13913251.bam	S	5
SRR13913252.bam	S	3
SRR13913253.bam	G1	4
SRR13913255.bam	G1	3
SRR13913256.bam	G1	3
SRR13913257.bam	G1	2
SRR13913258.bam	G1	5
SRR13913259.bam	G1	5
SRR13913261.bam	G1	4
SRR13913263.bam	G1	3
SRR13913264.bam	G1	5
SRR13913266.bam	G1	1
SRR13913270.bam	G1	5
SRR13913271.bam	G1	2
SRR13913272.bam	G1	3
SRR13913273.bam	G1	3
SRR13913274.bam	G1	3
SRR13913275.bam	G1	5
SRR13913276.bam	G1	2
SRR13913277.bam	S	5
SRR13913278.bam	G1	1
SRR13913280.bam	G1	1
SRR13913281.bam	G1	5
SRR13913283.bam	S	3
SRR13913284.bam	G1	3
SRR13913286.bam	G1	3
SRR13913287.bam	G1	5
SRR13913291.bam	S	5
SRR13913292.bam	G1	5
SRR13913293.bam	S	5
SRR13913294.bam	G1	5
SRR13913295.bam	S	5
SRR13913296.bam	S	5
SRR13913297.bam	S	5
SRR13913299.bam	G1	1
SRR13913300.bam	G1	3
SRR13913302.bam	G1	3
SRR13913304.bam	G1	2
SRR13913306.bam	G1	3
SRR13913309.bam	G1	4
SRR13913310.bam	G1	3
SRR13913311.bam	G1	1
SRR13913312.bam	G1	3
SRR13913314.bam	G1	1
SRR13913315.bam	G1	3
SRR13913316.bam	G1	2
SRR13913317.bam	G1	1
SRR13913318.bam	G1	4
SRR13913319.bam	G1	2
SRR13913321.bam	G1	3
SRR13913322.bam	G1	4
SRR13913323.bam	S	5
SRR13913327.bam	G1	4
SRR13913329.bam	S	3
SRR13913330.bam	G1	3
SRR13913332.bam	S	5
SRR13913333.bam	S	4
SRR13913334.bam	G1	2
SRR13913335.bam	G1	3
SRR13913336.bam	G1	2
SRR13913337.bam	G1	2
