Cell	Phase	Subpopulation
SRR13881760.bam	G1	1
SRR13881761.bam	G1	1
SRR13881762.bam	G1	1
SRR13881765.bam	G1	1
SRR13881766.bam	G1	2
SRR13881770.bam	G1	2
SRR13881772.bam	G1	1
SRR13881773.bam	G1	2
SRR13881779.bam	G1	1
SRR13881780.bam	G1	1
SRR13881781.bam	G1	2
SRR13881782.bam	G1	2
SRR13881783.bam	G1	2
SRR13881784.bam	G1	2
SRR13881788.bam	G1	1
SRR13881790.bam	G1	2
SRR13881791.bam	G1	2
SRR13881793.bam	G1	2
SRR13881794.bam	G1	2
SRR13881795.bam	G1	2
SRR13881796.bam	G1	2
SRR13881797.bam	G1	2
SRR13881798.bam	G1	2
SRR13881799.bam	G1	2
SRR13881802.bam	G1	2
SRR13881803.bam	G1	2
SRR13881804.bam	G1	2
SRR13881806.bam	G1	2
SRR13881807.bam	G1	2
SRR13881808.bam	G1	2
SRR13881809.bam	G1	2
SRR13881810.bam	G1	2
SRR13881811.bam	G1	2
SRR13881812.bam	G1	2
SRR13881815.bam	S	2
SRR13881816.bam	G1	2
SRR13881817.bam	G1	2
SRR13881819.bam	G1	2
SRR13881820.bam	G1	2
SRR13881821.bam	G1	2
SRR13881822.bam	G1	2
SRR13881823.bam	G1	2
SRR13881824.bam	G1	2
SRR13881825.bam	G1	2
SRR13881826.bam	G1	2
SRR13881830.bam	G1	2
SRR13881831.bam	G1	2
SRR13881832.bam	G1	2
SRR13881833.bam	G1	2
SRR13881834.bam	G1	2
SRR13881835.bam	G1	2
SRR13881836.bam	G1	2
SRR13881837.bam	G1	2
SRR13881839.bam	G1	2
SRR13881842.bam	G1	2
SRR13881843.bam	G1	2
SRR13881845.bam	G1	2
SRR13881846.bam	G1	2
SRR13881848.bam	G1	2
SRR13881849.bam	G1	1
SRR13881850.bam	G1	1
SRR13881852.bam	G1	2
SRR13881853.bam	G1	2
SRR13881854.bam	G1	2
SRR13881855.bam	G1	2
SRR13881856.bam	G1	2
SRR13881858.bam	G1	2
SRR13881859.bam	G1	2
SRR13881861.bam	G1	2
SRR13881862.bam	G1	2
SRR13881863.bam	G1	2
SRR13881865.bam	G1	2
SRR13881867.bam	G1	2
SRR13881868.bam	G1	2
SRR13881869.bam	G1	2
SRR13881870.bam	G1	1
SRR13881872.bam	G1	2
SRR13881874.bam	G1	2
SRR13881875.bam	G1	2
SRR13881884.bam	G1	2
SRR13881886.bam	G1	2
SRR13881887.bam	G1	2
SRR13881888.bam	G1	2
SRR13881889.bam	G1	2
SRR13881890.bam	G1	2
SRR13881891.bam	G1	2
SRR13881892.bam	G1	2
SRR13881894.bam	G1	1
SRR13881895.bam	G1	2
SRR13881896.bam	G1	2
SRR13881897.bam	G1	2
SRR13881901.bam	G1	2
SRR13881902.bam	G1	2
SRR13881903.bam	G1	2
SRR13881904.bam	G1	2
SRR13881905.bam	G1	2
SRR13881906.bam	G1	2
SRR13881908.bam	G1	2
SRR13881909.bam	G1	2
SRR13881910.bam	G1	2
SRR13881911.bam	G1	2
SRR13881912.bam	G1	2
SRR13881914.bam	G1	2
SRR13881916.bam	G1	2
SRR13881917.bam	G1	2
SRR13881918.bam	G1	2
SRR13881919.bam	G1	1
SRR13881920.bam	G1	2
SRR13881921.bam	G1	2
SRR13881922.bam	G1	2
SRR13881924.bam	G1	2
SRR13881925.bam	G1	2
SRR13881926.bam	S	2
SRR13881927.bam	G1	2
SRR13881929.bam	G1	1
SRR13881930.bam	G1	2
SRR13881931.bam	G1	2
SRR13881932.bam	G1	2
SRR13881933.bam	G1	2
SRR13881934.bam	G1	2
SRR13881936.bam	G1	1
SRR13881937.bam	G1	2
SRR13881939.bam	G1	1
SRR13881940.bam	G1	1
SRR13881942.bam	G1	2
SRR13881943.bam	G1	2
SRR13881945.bam	G1	2
SRR13881947.bam	G1	2
SRR13881949.bam	G1	2
SRR13881957.bam	G1	2
SRR13881958.bam	G1	2
SRR13881959.bam	G1	2
SRR13881962.bam	G1	2
SRR13881967.bam	G1	1
SRR13881968.bam	G1	1
SRR13881970.bam	G1	1
SRR13881971.bam	G1	2
SRR13881972.bam	G1	2
SRR13881973.bam	G1	2
SRR13881974.bam	G1	2
SRR13881976.bam	G1	2
SRR13881977.bam	G1	2
SRR13881978.bam	G1	2
SRR13881981.bam	G1	2
SRR13881982.bam	G1	2
SRR13881986.bam	G1	2
SRR13881987.bam	G1	2
SRR13881988.bam	G1	2
SRR13881990.bam	G1	2
SRR13881991.bam	G1	2
SRR13881992.bam	G1	2
SRR13881993.bam	G1	2
SRR13881994.bam	G1	2
SRR13881998.bam	G1	2
SRR13882002.bam	G1	2
SRR13882004.bam	S	2
SRR13882006.bam	G1	2
SRR13882008.bam	G1	2
SRR13882009.bam	G1	1
SRR13882010.bam	G1	2
SRR13882014.bam	G1	2
SRR13882015.bam	G1	2
SRR13882016.bam	G1	2
SRR13882017.bam	G1	2
SRR13882019.bam	G1	2
SRR13882020.bam	G1	2
SRR13882023.bam	G1	2
SRR13882025.bam	G1	2
SRR13882027.bam	G1	2
SRR13882028.bam	G1	2
SRR13882030.bam	G1	2
SRR13882032.bam	G1	2
SRR13882033.bam	G1	2
SRR13882035.bam	G1	2
SRR13882036.bam	G1	2
SRR13882037.bam	G1	2
SRR13882038.bam	G1	2
SRR13882039.bam	G1	2
SRR13882041.bam	G1	2
SRR13882043.bam	G1	2
SRR13882044.bam	G1	2
SRR13882046.bam	G1	2
SRR13882047.bam	G1	2
SRR13882048.bam	G1	2
SRR13882049.bam	G1	2
SRR13882050.bam	G1	2
SRR13882055.bam	G1	1
SRR13882056.bam	G1	2
SRR13882058.bam	G1	2
SRR13882060.bam	G1	1
SRR13882061.bam	G1	2
SRR13882062.bam	G1	1
SRR13882066.bam	G1	2
SRR13882070.bam	G1	2
SRR13882072.bam	G1	2
SRR13882074.bam	G1	2
SRR13882075.bam	G1	2
SRR13882076.bam	G1	2
SRR13882078.bam	G1	2
SRR13882079.bam	G1	2
SRR13882080.bam	G1	2
SRR13882081.bam	G1	2
SRR13882082.bam	G1	2
SRR13882084.bam	G1	2
SRR13882086.bam	G1	2
SRR13882087.bam	G1	1
SRR13882088.bam	G1	2
SRR13882090.bam	G1	2
SRR13882093.bam	G1	2
SRR13882094.bam	G1	2
SRR13882095.bam	G1	2
SRR13882097.bam	G1	2
SRR13882099.bam	G1	2
SRR13882105.bam	G1	1
SRR13882106.bam	G1	2
SRR13882108.bam	G1	2
SRR13882110.bam	G1	2
SRR13882112.bam	G1	2
SRR13882114.bam	G1	2
SRR13882115.bam	G1	2
SRR13882116.bam	G1	2
SRR13882117.bam	G1	2
SRR13882118.bam	G1	2
SRR13882120.bam	G1	2
SRR13882121.bam	G1	2
SRR13882122.bam	G1	2
SRR13882124.bam	G1	2
SRR13882125.bam	G1	2
SRR13882129.bam	G1	1
SRR13882135.bam	G1	1
SRR13882138.bam	G1	2
SRR13882139.bam	G1	2
SRR13882142.bam	G1	2
SRR13882143.bam	G1	1
SRR13882145.bam	G1	1
SRR13882146.bam	G1	1
SRR13882157.bam	G1	1
SRR13882158.bam	G1	1
SRR13882160.bam	G1	2
SRR13882164.bam	G1	2
SRR13882165.bam	S	2
SRR13882167.bam	G1	1
SRR13882168.bam	G1	2
SRR13882170.bam	G1	2
SRR13882171.bam	G1	2
SRR13882172.bam	G1	1
SRR13882174.bam	G1	1
SRR13882175.bam	G1	1
SRR13882177.bam	G1	1
SRR13882179.bam	G1	2
SRR13882184.bam	G1	2
SRR13882185.bam	G1	2
SRR13882190.bam	G1	2
SRR13882191.bam	G1	2
SRR13882199.bam	G1	2
SRR13882201.bam	G1	2
SRR13882202.bam	G1	1
SRR13882211.bam	G1	1
SRR13882212.bam	G1	2
SRR13882214.bam	G1	1
SRR13882217.bam	G1	1
SRR13882220.bam	G1	1
SRR13882224.bam	G1	2
SRR13882225.bam	G1	1
SRR13882226.bam	G1	1
SRR13882227.bam	G1	2
SRR13882228.bam	G1	2
SRR13882229.bam	G1	2
SRR13882234.bam	G1	2
SRR13882236.bam	G1	2
SRR13882237.bam	G1	2
SRR13882238.bam	G1	2
SRR13882239.bam	G1	1
SRR13882240.bam	G1	1
SRR13882242.bam	G1	1
SRR13882244.bam	G1	2
SRR13882246.bam	G1	1
SRR13882247.bam	G1	2
SRR13882251.bam	G1	1
SRR13882252.bam	G1	2
SRR13882254.bam	G1	1
SRR13882256.bam	G1	1
SRR13882257.bam	G1	1
SRR13882262.bam	G1	1
SRR13882263.bam	G1	2
SRR13882265.bam	G1	2
SRR13882266.bam	G1	1
SRR13882267.bam	G1	1
SRR13882268.bam	G1	1
SRR13882270.bam	G1	1
SRR13882272.bam	G1	2
SRR13882275.bam	G1	1
SRR13882276.bam	G1	1
SRR13882277.bam	G1	1
SRR13882278.bam	G1	1
SRR13882279.bam	G1	1
SRR13882281.bam	G1	1
SRR13882282.bam	G1	1
SRR13882283.bam	G1	1
SRR13882284.bam	G1	1
SRR13882286.bam	G1	1
SRR13882289.bam	G1	1
SRR13882291.bam	G1	1
SRR13882292.bam	G1	1
SRR13882293.bam	G1	1
SRR13882295.bam	G1	1
SRR13882296.bam	G1	2
SRR13882303.bam	G1	1
SRR13882306.bam	G1	1
SRR13882307.bam	G1	2
SRR13882314.bam	G1	2
SRR13882318.bam	G1	1
SRR13882319.bam	G1	2
SRR13882323.bam	G1	1
SRR13882324.bam	G1	1
SRR13882325.bam	G1	2
SRR13882328.bam	G1	2
SRR13882333.bam	G1	2
SRR13882334.bam	G1	2
SRR13882335.bam	G1	2
SRR13882336.bam	G1	2
SRR13882337.bam	G1	2
SRR13882338.bam	G1	2
SRR13882341.bam	G1	2
SRR13882342.bam	G1	2
SRR13882343.bam	G1	2
SRR13882344.bam	G1	2
SRR13882345.bam	G1	2
SRR13882346.bam	G1	2
SRR13882354.bam	G1	2
SRR13882357.bam	G1	1
SRR13882359.bam	G1	2
SRR13882360.bam	G1	2
SRR13882363.bam	G1	1
SRR13882365.bam	G1	2
SRR13882368.bam	G1	2
SRR13882370.bam	G1	1
SRR13882371.bam	G1	1
SRR13882372.bam	G1	1
SRR13882374.bam	G1	1
SRR13882375.bam	G1	2
SRR13882376.bam	G1	2
SRR13882378.bam	G1	2
SRR13882380.bam	G1	1
SRR13882381.bam	G1	1
SRR13882383.bam	G1	2
SRR13882384.bam	G1	2
SRR13882388.bam	G1	2
SRR13882389.bam	G1	2
SRR13882393.bam	G1	2
SRR13882394.bam	G1	2
SRR13882395.bam	G1	2
SRR13882396.bam	G1	2
SRR13882398.bam	G1	2
SRR13882400.bam	G1	2
SRR13882401.bam	G1	2
SRR13882403.bam	G1	2
SRR13882404.bam	G1	2
SRR13882405.bam	G1	2
SRR13882407.bam	G1	2
SRR13882409.bam	G1	2
SRR13882410.bam	G1	2
SRR13882411.bam	G1	2
SRR13882412.bam	G1	2
SRR13882413.bam	G1	2
SRR13882414.bam	G1	2
SRR13882415.bam	G1	2
SRR13882421.bam	G1	2
SRR13882423.bam	G1	2
SRR13882434.bam	G1	2
SRR13882435.bam	G1	2
SRR13882441.bam	G1	1
SRR13882448.bam	G1	1
SRR13882450.bam	G1	2
SRR13882451.bam	G1	2
SRR13882454.bam	G1	2
SRR13882456.bam	G1	2
SRR13882458.bam	G1	2
SRR13882459.bam	G1	2
SRR13882460.bam	G1	2
SRR13882461.bam	G1	1
SRR13882462.bam	G1	2
SRR13882466.bam	G1	2
SRR13882468.bam	G1	2
SRR13882471.bam	G1	1
SRR13882473.bam	G1	2
SRR13882474.bam	G1	2
SRR13882476.bam	G1	2
SRR13882477.bam	G1	2
SRR13882479.bam	G1	2
SRR13882480.bam	G1	2
SRR13882482.bam	G1	2
SRR13882483.bam	G1	2
SRR13882484.bam	G1	2
SRR13882486.bam	G1	2
SRR13882491.bam	G1	1
SRR13882492.bam	G1	1
SRR13882495.bam	G1	2
SRR13882496.bam	G1	1
SRR13882497.bam	G1	1
SRR13882498.bam	G1	2
SRR13882499.bam	G1	1
SRR13882503.bam	G1	2
SRR13882505.bam	G1	1
SRR13882507.bam	G1	1
SRR13882508.bam	G1	1
SRR13882510.bam	G1	2
SRR13882511.bam	G1	1
SRR13882513.bam	G1	1
SRR13882514.bam	G1	1
SRR13882516.bam	G1	1
SRR13882518.bam	G1	1
SRR13882519.bam	G1	1
SRR13882520.bam	G1	2
SRR13882522.bam	G1	1
SRR13882523.bam	G1	2
SRR13882524.bam	G1	1
SRR13882526.bam	G1	1
SRR13882527.bam	G1	1
SRR13882529.bam	G1	1
SRR13882530.bam	G1	1
SRR13882533.bam	G1	1
SRR13882537.bam	G1	2
SRR13882538.bam	G1	2
SRR13882541.bam	G1	2
SRR13882543.bam	S	2
SRR13882544.bam	G1	2
SRR13882545.bam	G1	2
SRR13882546.bam	G1	2
SRR13882547.bam	G1	2
SRR13882548.bam	G1	2
SRR13882549.bam	G1	2
SRR13882551.bam	G1	1
SRR13882553.bam	G1	2
SRR13882554.bam	G1	2
SRR13882555.bam	G1	1
SRR13882556.bam	G1	2
SRR13882558.bam	G1	2
SRR13882559.bam	G1	2
SRR13882561.bam	G1	2
SRR13882563.bam	G1	2
SRR13882564.bam	G1	2
SRR13882565.bam	G1	2
SRR13882567.bam	G1	2
SRR13882571.bam	G1	2
SRR13882575.bam	G1	2
SRR13882576.bam	G1	2
SRR13882581.bam	G1	2
SRR13882582.bam	G1	2
SRR13882586.bam	G1	2
SRR13882587.bam	G1	1
SRR13882588.bam	G1	1
SRR13882589.bam	G1	2
SRR13882590.bam	G1	1
SRR13882592.bam	G1	2
SRR13882593.bam	G1	1
SRR13882594.bam	G1	2
SRR13882595.bam	G1	1
SRR13882596.bam	G1	1
SRR13882599.bam	G1	2
SRR13882600.bam	G1	1
SRR13882601.bam	G1	1
SRR13882602.bam	G1	1
SRR13882604.bam	G1	2
SRR13882607.bam	G1	1
SRR13882608.bam	G1	1
SRR13882609.bam	G1	2
SRR13882612.bam	G1	1
SRR13882613.bam	G1	1
SRR13882614.bam	G1	2
SRR13882617.bam	G1	2
SRR13882619.bam	G1	1
SRR13882620.bam	G1	2
SRR13882621.bam	G1	1
SRR13882622.bam	G1	1
SRR13882623.bam	G1	1
SRR13882624.bam	G1	1
SRR13882625.bam	G1	2
SRR13882626.bam	G1	2
SRR13882627.bam	G1	1
SRR13882629.bam	G1	1
SRR13882630.bam	G1	1
SRR13882631.bam	G1	2
SRR13882632.bam	G1	1
SRR13882633.bam	G1	2
SRR13882634.bam	G1	2
SRR13882636.bam	G1	1
SRR13882641.bam	G1	1
SRR13882642.bam	G1	2
SRR13882644.bam	G1	2
SRR13882646.bam	G1	1
SRR13882647.bam	G1	2
SRR13882648.bam	G1	1
SRR13882649.bam	G1	1
SRR13882650.bam	G1	1
SRR13882651.bam	G1	1
SRR13882652.bam	G1	2
SRR13882653.bam	G1	2
SRR13882655.bam	G1	1
SRR13882658.bam	G1	1
SRR13882659.bam	G1	1
SRR13882663.bam	G1	1
SRR13882664.bam	G1	2
SRR13882665.bam	G1	2
SRR13882666.bam	G1	1
SRR13882667.bam	G1	1
SRR13882669.bam	G1	2
SRR13882672.bam	G1	2
SRR13882673.bam	G1	2
SRR13882676.bam	G1	2
SRR13882680.bam	G1	2
SRR13882684.bam	G1	2
SRR13882685.bam	G1	2
SRR13882689.bam	G1	2
SRR13882690.bam	G1	2
SRR13882691.bam	G1	2
SRR13882695.bam	G1	2
SRR13882696.bam	G1	2
SRR13882699.bam	G1	2
SRR13882700.bam	G1	2
SRR13882701.bam	G1	2
SRR13882702.bam	G1	2
SRR13882704.bam	G1	2
SRR13882705.bam	G1	2
SRR13882706.bam	G1	2
SRR13882708.bam	G1	2
SRR13882709.bam	G1	1
SRR13882711.bam	G1	1
SRR13882712.bam	G1	1
SRR13882713.bam	G1	2
SRR13882714.bam	G1	1
SRR13882717.bam	G1	1
SRR13882719.bam	G1	2
SRR13882720.bam	G1	1
SRR13882724.bam	G1	2
SRR13882725.bam	G1	1
SRR13882726.bam	G1	1
SRR13882732.bam	S	1
SRR13882733.bam	G1	1
SRR13882734.bam	G1	1
SRR13882737.bam	G1	1
SRR13882738.bam	G1	1
SRR13882739.bam	G1	2
SRR13882741.bam	G1	1
SRR13882742.bam	G1	1
SRR13882744.bam	G1	2
SRR13882746.bam	G1	2
SRR13882747.bam	G1	2
SRR13882748.bam	G1	2
SRR13882749.bam	G1	2
SRR13882751.bam	G1	2
SRR13882753.bam	G1	1
SRR13882755.bam	G1	1
SRR13882756.bam	G1	1
SRR13882757.bam	G1	2
SRR13882759.bam	G1	2
SRR13882760.bam	G1	2
SRR13882761.bam	G1	1
SRR13882763.bam	G1	1
SRR13882764.bam	G1	1
SRR13882766.bam	G1	2
SRR13882769.bam	G1	1
SRR13882770.bam	G1	2
SRR13882771.bam	G1	2
SRR13882773.bam	G1	1
SRR13882775.bam	G1	1
SRR13882777.bam	G1	1
SRR13882778.bam	G1	2
SRR13882781.bam	G1	1
SRR13882785.bam	G1	1
SRR13882786.bam	G1	1
SRR13882787.bam	G1	1
SRR13882788.bam	G1	2
SRR13882789.bam	G1	2
SRR13882791.bam	G1	1
SRR13882793.bam	G1	1
SRR13882794.bam	G1	2
SRR13882795.bam	G1	1
SRR13882798.bam	G1	1
SRR13882800.bam	G1	2
SRR13882804.bam	G1	1
SRR13882811.bam	G1	2
SRR13882812.bam	G1	1
SRR13882816.bam	G1	1
SRR13882819.bam	G1	1
SRR13882820.bam	G1	2
SRR13882821.bam	G1	2
SRR13882823.bam	G1	2
SRR13882824.bam	G1	1
SRR13882825.bam	G1	1
SRR13882826.bam	G1	2
SRR13882827.bam	G1	2
SRR13882828.bam	G1	2
SRR13882829.bam	G1	1
SRR13882830.bam	G1	1
SRR13882831.bam	G1	2
SRR13882833.bam	G1	1
SRR13882836.bam	G1	1
SRR13882838.bam	G1	2
SRR13882839.bam	G1	2
SRR13882843.bam	G1	1
