Cell	Subpopulation
SA530X3XB03295-A98240A-R07-C41	2
SA530X3XB03295-A98240A-R07-C44	1
SA530X3XB03295-A98240A-R07-C45	2
SA530X3XB03295-A98240A-R07-C50	2
SA530X3XB03295-A98240A-R07-C51	2
SA530X3XB03295-A98240A-R07-C52	2
SA530X3XB03295-A98240A-R07-C53	2
SA530X3XB03295-A98240A-R07-C54	2
SA530X3XB03295-A98240A-R07-C57	2
SA530X3XB03295-A98240A-R07-C58	2
SA530X3XB03295-A98240A-R07-C60	2
SA530X3XB03295-A98240A-R07-C63	2
SA530X3XB03295-A98240A-R07-C64	1
SA530X3XB03295-A98240A-R08-C11	2
SA530X3XB03295-A98240A-R08-C15	2
SA530X3XB03295-A98240A-R08-C16	2
SA530X3XB03295-A98240A-R08-C17	1
SA530X3XB03295-A98240A-R08-C19	2
SA530X3XB03295-A98240A-R08-C20	2
SA530X3XB03295-A98240A-R08-C21	1
SA530X3XB03295-A98240A-R08-C22	1
SA530X3XB03295-A98240A-R08-C23	1
SA530X3XB03295-A98240A-R08-C24	2
SA530X3XB03295-A98240A-R08-C26	2
SA530X3XB03295-A98240A-R08-C30	2
SA530X3XB03295-A98240A-R08-C32	1
SA530X3XB03295-A98240A-R08-C35	2
SA530X3XB03295-A98240A-R08-C37	1
SA530X3XB03295-A98240A-R08-C39	2
SA530X3XB03295-A98240A-R08-C40	1
SA530X3XB03295-A98240A-R08-C46	2
SA530X3XB03295-A98240A-R08-C51	2
SA530X3XB03295-A98240A-R09-C09	1
SA530X3XB03295-A98240A-R09-C14	2
SA530X3XB03295-A98240A-R09-C15	2
SA530X3XB03295-A98240A-R09-C16	2
SA530X3XB03295-A98240A-R09-C19	1
SA530X3XB03295-A98240A-R09-C23	2
SA530X3XB03295-A98240A-R09-C26	2
SA530X3XB03295-A98240A-R09-C28	2
SA530X3XB03295-A98240A-R09-C30	1
SA530X3XB03295-A98240A-R09-C37	2
SA530X3XB03295-A98240A-R09-C40	2
SA530X3XB03295-A98240A-R09-C41	2
SA530X3XB03295-A98240A-R09-C42	1
SA530X3XB03295-A98240A-R09-C43	2
SA530X3XB03295-A98240A-R09-C44	1
SA530X3XB03295-A98240A-R09-C45	2
SA530X3XB03295-A98240A-R09-C48	2
SA530X3XB03295-A98240A-R09-C49	1
SA530X3XB03295-A98240A-R09-C50	1
SA530X3XB03295-A98240A-R09-C51	1
SA530X3XB03295-A98240A-R09-C52	2
SA530X3XB03295-A98240A-R09-C53	1
SA530X3XB03295-A98240A-R10-C38	1
SA530X3XB03295-A98240A-R10-C45	2
SA530X3XB03295-A98240A-R10-C49	2
SA530X3XB03295-A98240A-R10-C50	1
SA530X3XB03295-A98240A-R10-C51	1
SA530X3XB03295-A98240A-R10-C53	2
SA530X3XB03295-A98240A-R10-C54	2
SA530X3XB03295-A98240A-R10-C55	2
SA530X3XB03295-A98240A-R10-C58	1
SA530X3XB03295-A98240A-R10-C59	2
SA530X3XB03295-A98240A-R10-C60	2
SA530X3XB03295-A98240A-R10-C61	1
SA530X3XB03295-A98240A-R10-C62	2
SA530X3XB03295-A98240A-R10-C63	1
SA530X3XB03295-A98240A-R10-C64	2
SA530X3XB03295-A98240A-R10-C65	2
SA530X3XB03295-A98240A-R11-C07	2
SA530X3XB03295-A98240A-R11-C08	2
SA530X3XB03295-A98240A-R11-C09	2
SA530X3XB03295-A98240A-R11-C10	1
SA530X3XB03295-A98240A-R11-C11	1
SA530X3XB03295-A98240A-R11-C12	1
SA530X3XB03295-A98240A-R11-C15	1
SA530X3XB03295-A98240A-R11-C17	1
SA530X3XB03295-A98240A-R11-C18	2
SA530X3XB03295-A98240A-R11-C19	2
SA530X3XB03295-A98240A-R11-C20	2
SA530X3XB03295-A98240A-R11-C21	1
SA530X3XB03295-A98240A-R11-C22	1
SA530X3XB03295-A98240A-R11-C24	2
SA530X3XB03295-A98240A-R11-C25	1
SA530X3XB03295-A98240A-R11-C27	1
SA530X3XB03295-A98240A-R11-C28	2
SA530X3XB03295-A98240A-R11-C30	2
SA530X3XB03295-A98240A-R11-C31	2
SA530X3XB03295-A98240A-R11-C32	2
SA530X3XB03295-A98240A-R11-C33	2
SA530X3XB03295-A98240A-R11-C39	2
SA530X3XB03295-A98240A-R11-C40	2
SA530X3XB03295-A98240A-R11-C41	1
SA530X3XB03295-A98240A-R11-C43	1
SA530X3XB03295-A98240A-R12-C07	1
SA530X3XB03295-A98240A-R12-C08	2
SA530X3XB03295-A98240A-R12-C30	2
SA530X3XB03295-A98240A-R12-C32	1
SA530X3XB03295-A98240A-R12-C36	1
SA530X3XB03295-A98240A-R12-C59	1
SA530X3XB03295-A98240A-R13-C21	2
SA530X3XB03295-A98240A-R16-C58	2
SA530X3XB03295-A98240A-R17-C23	1
SA530X3XB03295-A98240A-R17-C25	1
SA530X3XB03295-A98247A-R03-C23	2
SA530X3XB03295-A98247A-R03-C25	2
SA530X3XB03295-A98247A-R03-C27	2
SA530X3XB03295-A98247A-R03-C39	2
SA530X3XB03295-A98247A-R03-C50	2
SA530X3XB03295-A98247A-R03-C53	2
SA530X3XB03295-A98247A-R04-C12	2
SA530X3XB03295-A98247A-R04-C14	1
SA530X3XB03295-A98247A-R04-C16	2
SA530X3XB03295-A98247A-R04-C23	1
SA530X3XB03295-A98247A-R04-C27	2
SA530X3XB03295-A98247A-R04-C34	2
SA530X3XB03295-A98247A-R04-C44	2
SA530X3XB03295-A98247A-R04-C45	1
SA530X3XB03295-A98247A-R04-C47	1
SA530X3XB03295-A98247A-R04-C51	2
SA530X3XB03295-A98247A-R04-C59	2
SA530X3XB03295-A98247A-R05-C08	2
SA530X3XB03295-A98247A-R05-C10	1
SA530X3XB03295-A98247A-R05-C14	1
SA530X3XB03295-A98247A-R05-C16	2
SA530X3XB03295-A98247A-R05-C19	2
SA530X3XB03295-A98247A-R05-C23	2
SA530X3XB03295-A98247A-R05-C50	2
SA530X3XB03295-A98247A-R05-C53	1
SA530X3XB03295-A98247A-R05-C58	2
SA530X3XB03295-A98247A-R05-C62	2
SA530X3XB03295-A98247A-R06-C17	2
SA530X3XB03295-A98247A-R06-C20	2
SA530X3XB03295-A98247A-R06-C38	2
SA530X3XB03295-A98247A-R06-C43	2
SA530X3XB03295-A98247A-R06-C58	2
SA530X3XB03295-A98247A-R06-C67	2
SA530X3XB03295-A98247A-R07-C24	2
SA530X3XB03295-A98247A-R07-C47	1
SA530X3XB03295-A98247A-R08-C26	1
SA530X3XB03295-A98247A-R08-C27	2
SA530X3XB03295-A98247A-R08-C41	2
SA530X3XB03295-A98247A-R08-C47	1
SA530X3XB03295-A98247A-R08-C48	2
SA530X3XB03295-A98247A-R08-C57	2
SA530X3XB03295-A98247A-R09-C51	2
SA530X3XB03295-A98247A-R09-C60	1
SA530X3XB03295-A98247A-R09-C61	2
SA530X3XB03295-A98247A-R09-C64	2
SA530X3XB03295-A98247A-R10-C31	1
SA530X3XB03295-A98247A-R10-C37	1
SA530X3XB03295-A98247A-R10-C40	2
SA530X3XB03295-A98247A-R14-C70	1
SA530X3XB03295-A98247A-R18-C66	2
SA530X3XB03295-A98247A-R18-C69	2
SA530X3XB03295-A98247A-R20-C32	2
SA530X3XB03295-A98247A-R20-C33	1
SA530X3XB03295-A98247A-R20-C49	2
SA530X3XB03295-A98247A-R20-C65	2
SA530X3XB03295-A98247A-R21-C52	1
SA530X3XB03295-A98247A-R22-C32	1
SA530X3XB03295-A98247A-R22-C46	1
SA530X3XB03295-A98247A-R22-C62	1
SA530X3XB03295-A98247A-R22-C67	2
SA530X3XB03295-A98247A-R23-C28	2
SA530X3XB03295-A98247A-R24-C34	2
SA530X3XB03295-A98247A-R25-C35	2
SA530X3XB03295-A98247A-R25-C41	2
SA530X3XB03295-A98247A-R26-C29	1
SA530X3XB03295-A98247A-R28-C21	2
SA530X3XB03295-A98247A-R28-C25	2
SA530X3XB03295-A98247A-R28-C37	2
SA530X3XB03295-A98247A-R28-C38	2
SA530X3XB03295-A98247A-R28-C43	2
SA530X3XB03295-A98247A-R28-C50	2
SA530X3XB03295-A98247A-R29-C15	2
SA530X3XB03295-A98247A-R29-C19	2
SA530X3XB03295-A98247A-R29-C29	2
SA530X3XB03295-A98247A-R29-C31	1
SA530X3XB03295-A98247A-R29-C37	1
SA530X3XB03295-A98247A-R29-C38	2
SA530X3XB03295-A98247A-R29-C40	2
SA530X3XB03295-A98247A-R30-C10	2
SA530X3XB03295-A98247A-R30-C42	1
SA530X3XB03295-A98247A-R30-C47	1
SA530X3XB03295-A98247A-R31-C09	2
SA530X3XB03295-A98247A-R31-C10	2
SA530X3XB03295-A98247A-R31-C24	2
SA530X3XB03295-A98247A-R31-C40	2
SA530X3XB03295-A98247A-R31-C41	1
SA530X3XB03295-A98247A-R31-C47	2
SA530X3XB03295-A98247A-R32-C11	2
SA530X3XB03295-A98247A-R32-C16	2
SA530X3XB03295-A98247A-R32-C29	1
SA530X3XB03295-A98247A-R32-C43	1
SA530X3XB03295-A98247A-R32-C47	2
SA530X3XB03295-A98247A-R32-C49	1
SA530X3XB03295-A98247A-R33-C10	1
SA530X3XB03295-A98247A-R33-C23	2
SA530X3XB03295-A98247A-R33-C30	2
SA530X3XB03295-A98247A-R33-C36	2
SA530X3XB03295-A98247A-R33-C41	1
SA530X3XB03295-A98247A-R33-C43	1
SA530X3XB03295-A98247A-R34-C29	2
SA530X3XB03295-A98247A-R34-C38	2
SA530X3XB03295-A98247A-R34-C45	2
SA530X3XB03295-A98247A-R34-C50	2
SA530X3XB03295-A98247A-R34-C51	2
SA530X3XB03295-A98247A-R34-C67	2
SA530X3XB03295-A98247A-R35-C45	2
