Cell	Phase	Subpopulation
SA609X5XB01844-A95724B-R25-C43.bam	S	1
SA609X5XB01844-A95724B-R25-C44.bam	S	1
SA609X5XB01844-A95724B-R25-C54.bam	S	1
SA609X5XB01844-A95724B-R25-C64.bam	G1	1
SA609X5XB01844-A95724B-R25-C67.bam	S	1
SA609X5XB01844-A95724B-R25-C68.bam	S	1
SA609X5XB01844-A95724B-R26-C09.bam	S	1
SA609X5XB01844-A95724B-R26-C13.bam	S	1
SA609X5XB01844-A95724B-R26-C14.bam	S	1
SA609X5XB01844-A95724B-R26-C16.bam	S	1
SA609X5XB01844-A95724B-R26-C17.bam	S	1
SA609X5XB01844-A95724B-R26-C18.bam	S	1
SA609X5XB01844-A95724B-R26-C19.bam	S	1
SA609X5XB01844-A95724B-R26-C21.bam	S	1
SA609X5XB01844-A95724B-R26-C24.bam	S	1
SA609X5XB01844-A95724B-R26-C26.bam	S	1
SA609X5XB01844-A95724B-R26-C27.bam	S	1
SA609X5XB01844-A95724B-R26-C28.bam	S	1
SA609X5XB01844-A95724B-R26-C29.bam	S	1
SA609X5XB01844-A95724B-R26-C30.bam	S	1
SA609X5XB01844-A95724B-R26-C32.bam	S	1
SA609X5XB01844-A95724B-R26-C34.bam	S	1
SA609X5XB01844-A95724B-R26-C35.bam	S	1
SA609X5XB01844-A95724B-R26-C36.bam	S	1
SA609X5XB01844-A95724B-R26-C40.bam	S	1
SA609X5XB01844-A95724B-R26-C44.bam	G1	1
SA609X5XB01844-A95724B-R26-C48.bam	S	1
SA609X5XB01844-A95724B-R26-C49.bam	S	1
SA609X5XB01844-A95724B-R26-C50.bam	S	1
SA609X5XB01844-A95724B-R26-C54.bam	S	1
SA609X5XB01844-A95724B-R26-C55.bam	S	1
SA609X5XB01844-A95724B-R26-C57.bam	G1	2
SA609X5XB01844-A95724B-R26-C59.bam	S	1
SA609X5XB01844-A95724B-R26-C60.bam	S	1
SA609X5XB01844-A95724B-R26-C61.bam	G1	2
SA609X5XB01844-A95724B-R27-C07.bam	S	1
SA609X5XB01844-A95724B-R27-C08.bam	S	1
SA609X5XB01844-A95724B-R27-C13.bam	S	1
SA609X5XB01844-A95724B-R27-C15.bam	S	1
SA609X5XB01844-A95724B-R27-C16.bam	S	1
SA609X5XB01844-A95724B-R27-C18.bam	S	1
SA609X5XB01844-A95724B-R27-C19.bam	S	1
SA609X5XB01844-A95724B-R27-C20.bam	S	1
SA609X5XB01844-A95724B-R27-C21.bam	G1	1
SA609X5XB01844-A95724B-R27-C22.bam	S	1
SA609X5XB01844-A95724B-R27-C23.bam	S	1
SA609X5XB01844-A95724B-R27-C24.bam	S	1
SA609X5XB01844-A95724B-R27-C25.bam	S	1
SA609X5XB01844-A95724B-R27-C26.bam	S	1
SA609X5XB01844-A95724B-R27-C27.bam	S	1
SA609X5XB01844-A95724B-R27-C29.bam	S	1
SA609X5XB01844-A95724B-R27-C30.bam	S	1
SA609X5XB01844-A95724B-R27-C31.bam	S	1
SA609X5XB01844-A95724B-R27-C35.bam	S	1
SA609X5XB01844-A95724B-R27-C36.bam	S	2
SA609X5XB01844-A95724B-R27-C37.bam	S	1
SA609X5XB01844-A95724B-R27-C39.bam	G1	2
SA609X5XB01844-A95724B-R27-C40.bam	S	1
SA609X5XB01844-A95724B-R27-C41.bam	S	1
SA609X5XB01844-A95724B-R27-C42.bam	S	1
SA609X5XB01844-A95724B-R27-C44.bam	S	1
SA609X5XB01844-A95724B-R27-C46.bam	S	1
SA609X5XB01844-A95724B-R27-C48.bam	S	1
SA609X5XB01844-A95724B-R27-C49.bam	S	1
SA609X5XB01844-A95724B-R27-C50.bam	S	1
SA609X5XB01844-A95724B-R27-C51.bam	S	1
SA609X5XB01844-A95724B-R27-C54.bam	S	1
SA609X5XB01844-A95724B-R27-C56.bam	S	1
SA609X5XB01844-A95724B-R27-C57.bam	S	1
SA609X5XB01844-A95724B-R27-C58.bam	S	1
SA609X5XB01844-A95724B-R27-C59.bam	S	1
SA609X5XB01844-A95724B-R27-C60.bam	S	1
SA609X5XB01844-A95724B-R27-C61.bam	S	1
SA609X5XB01844-A95724B-R27-C63.bam	S	1
SA609X5XB01844-A95724B-R27-C64.bam	S	2
SA609X5XB01844-A95724B-R27-C67.bam	S	1
SA609X5XB01844-A95724B-R27-C68.bam	G1	1
SA609X5XB01844-A95724B-R27-C69.bam	S	1
SA609X5XB01844-A95724B-R28-C07.bam	S	1
SA609X5XB01844-A95724B-R28-C08.bam	S	1
SA609X5XB01844-A95724B-R28-C13.bam	S	1
SA609X5XB01844-A95724B-R28-C15.bam	G1	2
SA609X5XB01844-A95724B-R28-C16.bam	S	1
SA609X5XB01844-A95724B-R28-C17.bam	G1	1
SA609X5XB01844-A95724B-R28-C18.bam	S	1
SA609X5XB01844-A95724B-R28-C19.bam	S	1
SA609X5XB01844-A95724B-R28-C20.bam	S	1
SA609X5XB01844-A95724B-R28-C21.bam	S	1
SA609X5XB01844-A95724B-R28-C26.bam	S	1
SA609X5XB01844-A95724B-R28-C29.bam	G1	2
SA609X5XB01844-A95724B-R28-C32.bam	S	1
SA609X5XB01844-A95724B-R28-C34.bam	G1	2
SA609X5XB01844-A95724B-R28-C35.bam	S	1
SA609X5XB01844-A95724B-R28-C37.bam	S	1
SA609X5XB01844-A95724B-R28-C39.bam	S	1
SA609X5XB01844-A95724B-R28-C40.bam	S	1
SA609X5XB01844-A95724B-R28-C41.bam	S	1
SA609X5XB01844-A95724B-R28-C42.bam	S	2
SA609X5XB01844-A95724B-R28-C43.bam	S	2
SA609X5XB01844-A95724B-R28-C46.bam	S	1
SA609X5XB01844-A95724B-R28-C48.bam	S	1
SA609X5XB01844-A95724B-R28-C50.bam	S	1
SA609X5XB01844-A95724B-R28-C51.bam	S	1
SA609X5XB01844-A95724B-R28-C52.bam	S	1
SA609X5XB01844-A95724B-R28-C54.bam	S	1
SA609X5XB01844-A95724B-R28-C55.bam	S	1
SA609X5XB01844-A95724B-R28-C56.bam	S	1
SA609X5XB01844-A95724B-R28-C57.bam	S	2
SA609X5XB01844-A95724B-R28-C58.bam	S	1
SA609X5XB01844-A95724B-R28-C59.bam	S	2
SA609X5XB01844-A95724B-R28-C60.bam	S	1
SA609X5XB01844-A95724B-R28-C61.bam	S	1
SA609X5XB01844-A95724B-R28-C64.bam	S	2
SA609X5XB01844-A95724B-R28-C66.bam	S	1
SA609X5XB01844-A95724B-R28-C68.bam	S	1
SA609X5XB01844-A95724B-R28-C69.bam	S	1
SA609X5XB01844-A95724B-R28-C70.bam	S	1
SA609X5XB01844-A95724B-R29-C07.bam	S	1
SA609X5XB01844-A95724B-R29-C08.bam	S	1
SA609X5XB01844-A95724B-R29-C09.bam	G1	1
SA609X5XB01844-A95724B-R29-C10.bam	S	1
SA609X5XB01844-A95724B-R29-C11.bam	S	1
SA609X5XB01844-A95724B-R29-C12.bam	S	1
SA609X5XB01844-A95724B-R29-C13.bam	S	1
SA609X5XB01844-A95724B-R29-C14.bam	G1	2
SA609X5XB01844-A95724B-R29-C15.bam	S	1
SA609X5XB01844-A95724B-R29-C16.bam	G1	1
SA609X5XB01844-A95724B-R29-C17.bam	S	1
SA609X5XB01844-A95724B-R29-C18.bam	G1	2
SA609X5XB01844-A95724B-R29-C20.bam	S	1
SA609X5XB01844-A95724B-R29-C21.bam	S	1
SA609X5XB01844-A95724B-R29-C22.bam	S	1
SA609X5XB01844-A95724B-R29-C23.bam	S	1
SA609X5XB01844-A95724B-R29-C24.bam	S	1
SA609X5XB01844-A95724B-R29-C25.bam	S	1
SA609X5XB01844-A95724B-R29-C27.bam	S	1
SA609X5XB01844-A95724B-R29-C28.bam	S	1
SA609X5XB01844-A95724B-R29-C29.bam	G1	2
SA609X5XB01844-A95724B-R29-C31.bam	S	1
SA609X5XB01844-A95724B-R29-C32.bam	S	1
SA609X5XB01844-A95724B-R29-C37.bam	S	1
SA609X5XB01844-A95724B-R29-C39.bam	S	1
SA609X5XB01844-A95724B-R29-C40.bam	S	1
SA609X5XB01844-A95724B-R29-C41.bam	S	1
SA609X5XB01844-A95724B-R29-C42.bam	G1	2
SA609X5XB01844-A95724B-R29-C46.bam	S	1
SA609X5XB01844-A95724B-R29-C47.bam	S	1
SA609X5XB01844-A95724B-R29-C48.bam	S	1
SA609X5XB01844-A95724B-R29-C49.bam	S	2
SA609X5XB01844-A95724B-R29-C50.bam	S	1
SA609X5XB01844-A95724B-R29-C52.bam	S	2
SA609X5XB01844-A95724B-R29-C54.bam	S	1
SA609X5XB01844-A95724B-R29-C55.bam	S	1
SA609X5XB01844-A95724B-R29-C56.bam	S	1
SA609X5XB01844-A95724B-R29-C58.bam	S	1
SA609X5XB01844-A95724B-R29-C59.bam	S	1
SA609X5XB01844-A95724B-R29-C60.bam	S	1
SA609X5XB01844-A95724B-R29-C61.bam	S	1
SA609X5XB01844-A95724B-R29-C63.bam	S	2
SA609X5XB01844-A95724B-R29-C64.bam	S	1
SA609X5XB01844-A95724B-R29-C67.bam	S	1
SA609X5XB01844-A95724B-R30-C07.bam	S	2
SA609X5XB01844-A95724B-R30-C08.bam	S	1
SA609X5XB01844-A95724B-R30-C15.bam	S	1
SA609X5XB01844-A95724B-R30-C18.bam	S	1
SA609X5XB01844-A95724B-R30-C22.bam	S	1
SA609X5XB01844-A95724B-R30-C24.bam	S	1
SA609X5XB01844-A95724B-R30-C25.bam	S	2
SA609X5XB01844-A95724B-R30-C28.bam	S	1
SA609X5XB01844-A95724B-R30-C29.bam	S	1
SA609X5XB01844-A95724B-R30-C31.bam	S	2
SA609X5XB01844-A95724B-R30-C40.bam	S	1
SA609X5XB01844-A95724B-R30-C41.bam	S	1
SA609X5XB01844-A95724B-R30-C42.bam	S	1
SA609X5XB01844-A95724B-R30-C44.bam	G1	1
SA609X5XB01844-A95724B-R30-C46.bam	S	1
SA609X5XB01844-A95724B-R30-C47.bam	S	1
SA609X5XB01844-A95724B-R30-C54.bam	S	1
SA609X5XB01844-A95724B-R30-C56.bam	G1	1
SA609X5XB01844-A95724B-R30-C57.bam	S	1
SA609X5XB01844-A95724B-R30-C58.bam	S	1
SA609X5XB01844-A95724B-R30-C59.bam	S	2
SA609X5XB01844-A95724B-R30-C61.bam	S	1
SA609X5XB01844-A95724B-R30-C67.bam	S	1
SA609X5XB01844-A95724B-R31-C07.bam	S	1
SA609X5XB01844-A95724B-R31-C09.bam	S	1
SA609X5XB01844-A95724B-R31-C12.bam	S	1
SA609X5XB01844-A95724B-R31-C13.bam	G1	2
SA609X5XB01844-A95724B-R31-C14.bam	S	2
SA609X5XB01844-A95724B-R31-C15.bam	S	1
SA609X5XB01844-A95724B-R31-C17.bam	S	1
SA609X5XB01844-A95724B-R31-C18.bam	S	1
SA609X5XB01844-A95724B-R31-C20.bam	S	1
SA609X5XB01844-A95724B-R31-C24.bam	S	1
SA609X5XB01844-A95724B-R31-C27.bam	S	1
SA609X5XB01844-A95724B-R31-C30.bam	S	1
SA609X5XB01844-A95724B-R31-C31.bam	S	1
SA609X5XB01844-A95724B-R31-C35.bam	S	1
SA609X5XB01844-A95724B-R31-C37.bam	S	1
SA609X5XB01844-A95724B-R31-C39.bam	S	1
SA609X5XB01844-A95724B-R31-C40.bam	S	1
SA609X5XB01844-A95724B-R31-C41.bam	S	1
SA609X5XB01844-A95724B-R31-C43.bam	S	2
SA609X5XB01844-A95724B-R31-C46.bam	G1	1
SA609X5XB01844-A95724B-R31-C47.bam	S	1
SA609X5XB01844-A95724B-R31-C49.bam	S	1
SA609X5XB01844-A95724B-R31-C50.bam	S	1
SA609X5XB01844-A95724B-R31-C51.bam	S	1
SA609X5XB01844-A95724B-R31-C54.bam	S	1
SA609X5XB01844-A95724B-R31-C66.bam	S	1
SA609X5XB01844-A95724B-R32-C07.bam	S	1
SA609X5XB01844-A95724B-R32-C12.bam	S	1
SA609X5XB01844-A95724B-R32-C13.bam	S	1
SA609X5XB01844-A95724B-R32-C14.bam	S	1
SA609X5XB01844-A95724B-R32-C15.bam	S	1
SA609X5XB01844-A95724B-R32-C17.bam	S	1
SA609X5XB01844-A95724B-R32-C19.bam	S	1
SA609X5XB01844-A95724B-R32-C24.bam	S	1
SA609X5XB01844-A95724B-R32-C26.bam	S	1
SA609X5XB01844-A95724B-R32-C28.bam	S	1
SA609X5XB01844-A95724B-R32-C30.bam	S	1
SA609X5XB01844-A95724B-R32-C32.bam	G1	1
SA609X5XB01844-A95724B-R32-C34.bam	S	1
SA609X5XB01844-A95724B-R32-C35.bam	S	1
SA609X5XB01844-A95724B-R32-C36.bam	S	1
SA609X5XB01844-A95724B-R32-C40.bam	S	1
SA609X5XB01844-A95724B-R32-C41.bam	S	1
SA609X5XB01844-A95724B-R32-C42.bam	S	1
SA609X5XB01844-A95724B-R32-C43.bam	S	1
SA609X5XB01844-A95724B-R32-C47.bam	S	1
SA609X5XB01844-A95724B-R32-C48.bam	S	1
SA609X5XB01844-A95724B-R32-C50.bam	S	1
SA609X5XB01844-A95724B-R32-C54.bam	S	1
SA609X5XB01844-A95724B-R32-C56.bam	S	1
SA609X5XB01844-A95724B-R32-C57.bam	S	1
SA609X5XB01844-A95724B-R32-C58.bam	S	1
SA609X5XB01844-A95724B-R32-C59.bam	S	1
SA609X5XB01844-A95724B-R32-C60.bam	S	1
SA609X5XB01844-A95724B-R32-C61.bam	S	1
SA609X5XB01844-A95724B-R32-C63.bam	S	1
SA609X5XB01844-A95724B-R32-C66.bam	G1	1
SA609X5XB01844-A95724B-R32-C69.bam	S	1
SA609X5XB01844-A95724B-R33-C07.bam	S	1
SA609X5XB01844-A95724B-R33-C08.bam	S	1
SA609X5XB01844-A95724B-R33-C12.bam	S	1
SA609X5XB01844-A95724B-R33-C13.bam	G1	1
SA609X5XB01844-A95724B-R33-C15.bam	S	1
SA609X5XB01844-A95724B-R33-C16.bam	S	2
SA609X5XB01844-A95724B-R33-C17.bam	G1	1
SA609X5XB01844-A95724B-R33-C18.bam	S	2
SA609X5XB01844-A95724B-R33-C19.bam	S	1
SA609X5XB01844-A95724B-R33-C21.bam	S	1
SA609X5XB01844-A95724B-R33-C23.bam	S	1
SA609X5XB01844-A95724B-R33-C24.bam	G1	1
SA609X5XB01844-A95724B-R33-C25.bam	S	1
SA609X5XB01844-A95724B-R33-C26.bam	S	1
SA609X5XB01844-A95724B-R33-C40.bam	S	1
SA609X5XB01844-A95724B-R33-C41.bam	S	1
SA609X5XB01844-A95724B-R33-C42.bam	G1	2
SA609X5XB01844-A95724B-R33-C43.bam	S	1
SA609X5XB01844-A95724B-R33-C46.bam	S	1
SA609X5XB01844-A95724B-R33-C47.bam	S	1
SA609X5XB01844-A95724B-R33-C56.bam	S	1
SA609X5XB01844-A95724B-R33-C59.bam	S	1
SA609X5XB01844-A95724B-R33-C68.bam	S	1
