Cell	Subpopulation
AT135-A118389B-R63-C44	2
AT135-A118389B-R63-C49	4
AT135-A118389B-R63-C50	4
AT135-A118389B-R63-C52	4
AT135-A118389B-R63-C53	4
AT135-A118389B-R63-C55	4
AT135-A118389B-R63-C57	4
AT135-A118389B-R63-C63	3
AT135-A118389B-R63-C65	4
AT135-A118389B-R63-C66	4
AT135-A118389B-R63-C67	4
AT135-A118389B-R64-C07	4
AT135-A118389B-R64-C11	4
AT135-A118389B-R64-C12	4
AT135-A118389B-R64-C24	4
AT135-A118389B-R64-C31	4
AT135-A118389B-R64-C35	4
AT135-A118389B-R64-C40	2
AT135-A118389B-R64-C41	4
AT135-A118389B-R64-C42	4
AT135-A118389B-R64-C44	4
AT135-A118389B-R64-C51	4
AT135-A118389B-R64-C53	1
AT135-A118389B-R64-C54	2
AT135-A118389B-R64-C56	1
AT135-A118389B-R64-C57	4
AT135-A118389B-R64-C58	4
AT135-A118389B-R64-C63	1
AT135-A118389B-R64-C64	2
AT135-A118389B-R65-C07	4
AT135-A118389B-R65-C10	2
AT135-A118389B-R65-C12	2
AT135-A118389B-R65-C27	2
AT135-A118389B-R65-C28	1
AT135-A118389B-R65-C29	4
AT135-A118389B-R65-C32	4
AT135-A118389B-R65-C33	1
AT135-A118389B-R65-C35	4
AT135-A118389B-R65-C38	4
AT135-A118389B-R65-C42	3
AT135-A118389B-R65-C45	2
AT135-A118389B-R65-C47	4
AT135-A118389B-R65-C48	4
AT135-A118389B-R65-C53	2
AT135-A118389B-R65-C55	4
AT135-A118389B-R65-C62	4
AT135-A118389B-R65-C63	3
AT135-A118389B-R65-C67	4
