Cell	Phase	Subpopulation
SA501X11XB00529-A96187A-R27-C67.bam	G1	2
SA501X11XB00529-A96187A-R27-C69.bam	G1	2
SA501X11XB00529-A96187A-R27-C70.bam	G1	2
SA501X11XB00529-A96187A-R28-C10.bam	S	2
SA501X11XB00529-A96187A-R28-C13.bam	G1	2
SA501X11XB00529-A96187A-R28-C18.bam	G1	2
SA501X11XB00529-A96187A-R28-C19.bam	G1	2
SA501X11XB00529-A96187A-R28-C23.bam	G1	2
SA501X11XB00529-A96187A-R28-C25.bam	G1	2
SA501X11XB00529-A96187A-R28-C26.bam	G1	2
SA501X11XB00529-A96187A-R28-C27.bam	G1	2
SA501X11XB00529-A96187A-R28-C28.bam	G1	2
SA501X11XB00529-A96187A-R28-C29.bam	G1	2
SA501X11XB00529-A96187A-R28-C30.bam	G1	2
SA501X11XB00529-A96187A-R28-C33.bam	G1	2
SA501X11XB00529-A96187A-R28-C35.bam	G1	2
SA501X11XB00529-A96187A-R28-C36.bam	G1	2
SA501X11XB00529-A96187A-R28-C40.bam	G1	2
SA501X11XB00529-A96187A-R28-C45.bam	G1	1
SA501X11XB00529-A96187A-R28-C46.bam	G1	2
SA501X11XB00529-A96187A-R28-C48.bam	G1	2
SA501X11XB00529-A96187A-R28-C50.bam	G1	2
SA501X11XB00529-A96187A-R28-C54.bam	G1	1
SA501X11XB00529-A96187A-R28-C55.bam	G1	2
SA501X11XB00529-A96187A-R28-C56.bam	S	1
SA501X11XB00529-A96187A-R28-C57.bam	G1	2
SA501X11XB00529-A96187A-R28-C58.bam	G1	2
SA501X11XB00529-A96187A-R28-C59.bam	G1	1
SA501X11XB00529-A96187A-R28-C60.bam	G1	1
SA501X11XB00529-A96187A-R28-C64.bam	G1	2
SA501X11XB00529-A96187A-R28-C65.bam	G1	2
SA501X11XB00529-A96187A-R28-C66.bam	G1	2
SA501X11XB00529-A96187A-R28-C67.bam	G1	1
SA501X11XB00529-A96187A-R28-C68.bam	G1	2
SA501X11XB00529-A96187A-R29-C07.bam	G1	2
SA501X11XB00529-A96187A-R29-C10.bam	G1	2
SA501X11XB00529-A96187A-R29-C34.bam	G1	2
SA501X11XB00529-A96187A-R29-C35.bam	S	1
SA501X11XB00529-A96187A-R29-C39.bam	G1	2
SA501X11XB00529-A96187A-R29-C41.bam	S	1
SA501X11XB00529-A96187A-R29-C43.bam	G1	2
SA501X11XB00529-A96187A-R29-C45.bam	G1	2
SA501X11XB00529-A96187A-R29-C51.bam	G1	2
SA501X11XB00529-A96187A-R29-C52.bam	G1	2
SA501X11XB00529-A96187A-R29-C57.bam	G1	2
SA501X11XB00529-A96187A-R29-C58.bam	G1	2
SA501X11XB00529-A96187A-R29-C60.bam	G1	2
SA501X11XB00529-A96187A-R29-C61.bam	G1	2
SA501X11XB00529-A96187A-R29-C63.bam	G1	2
SA501X11XB00529-A96187A-R29-C66.bam	G1	2
SA501X11XB00529-A96187A-R29-C67.bam	G1	2
SA501X11XB00529-A96187A-R29-C68.bam	G1	2
SA501X11XB00529-A96187A-R29-C69.bam	G1	1
SA501X11XB00529-A96187A-R30-C10.bam	G1	2
SA501X11XB00529-A96187A-R30-C15.bam	S	2
SA501X11XB00529-A96187A-R30-C16.bam	G1	2
SA501X11XB00529-A96187A-R30-C17.bam	S	2
SA501X11XB00529-A96187A-R30-C18.bam	G1	2
SA501X11XB00529-A96187A-R30-C19.bam	G1	2
SA501X11XB00529-A96187A-R30-C21.bam	G1	2
SA501X11XB00529-A96187A-R30-C23.bam	G1	1
SA501X11XB00529-A96187A-R30-C26.bam	G1	1
SA501X11XB00529-A96187A-R30-C28.bam	G1	2
SA501X11XB00529-A96187A-R30-C29.bam	G1	2
SA501X11XB00529-A96187A-R30-C31.bam	G1	2
SA501X11XB00529-A96187A-R30-C35.bam	G1	2
SA501X11XB00529-A96187A-R30-C47.bam	G1	2
SA501X11XB00529-A96187A-R30-C56.bam	G1	2
SA501X11XB00529-A96187A-R30-C57.bam	G1	2
SA501X11XB00529-A96187A-R30-C58.bam	G1	2
SA501X11XB00529-A96187A-R30-C64.bam	G1	2
SA501X11XB00529-A96187A-R31-C56.bam	S	2
SA501X11XB00529-A96187A-R33-C56.bam	G1	2
SA501X11XB00529-A96187A-R33-C61.bam	G1	2
SA501X11XB00529-A96187A-R35-C58.bam	G1	2
SA501X11XB00529-A96187A-R36-C06.bam	G1	2
SA501X11XB00529-A96187A-R36-C07.bam	G1	2
SA501X11XB00529-A96187A-R36-C11.bam	G1	2
SA501X11XB00529-A96187A-R36-C12.bam	G1	2
SA501X11XB00529-A96187A-R36-C13.bam	G1	2
SA501X11XB00529-A96187A-R36-C14.bam	G1	2
SA501X11XB00529-A96187A-R36-C15.bam	G1	2
SA501X11XB00529-A96187A-R36-C17.bam	G1	2
SA501X11XB00529-A96187A-R36-C20.bam	G1	1
SA501X11XB00529-A96187A-R36-C21.bam	G1	1
SA501X11XB00529-A96187A-R36-C22.bam	G1	2
SA501X11XB00529-A96187A-R36-C24.bam	G1	2
SA501X11XB00529-A96187A-R36-C26.bam	G1	2
SA501X11XB00529-A96187A-R36-C29.bam	G1	2
SA501X11XB00529-A96187A-R36-C31.bam	G1	2
SA501X11XB00529-A96187A-R36-C35.bam	G1	2
SA501X11XB00529-A96187A-R36-C38.bam	G1	2
SA501X11XB00529-A96187A-R36-C41.bam	G1	2
SA501X11XB00529-A96187A-R36-C43.bam	S	2
SA501X11XB00529-A96187A-R36-C44.bam	G1	2
SA501X11XB00529-A96187A-R36-C46.bam	G1	1
SA501X11XB00529-A96187A-R36-C47.bam	G1	2
SA501X11XB00529-A96187A-R36-C49.bam	G1	1
SA501X11XB00529-A96187A-R36-C55.bam	G1	2
SA501X11XB00529-A96187A-R36-C56.bam	G1	2
SA501X11XB00529-A96187A-R36-C57.bam	S	2
SA501X11XB00529-A96187A-R36-C58.bam	G1	1
SA501X11XB00529-A96187A-R36-C59.bam	G1	2
SA501X11XB00529-A96187A-R36-C60.bam	G1	2
SA501X11XB00529-A96187A-R36-C61.bam	G1	2
SA501X11XB00529-A96187A-R36-C66.bam	G1	2
SA501X11XB00529-A96187A-R36-C67.bam	G1	2
SA501X11XB00529-A96187A-R36-C68.bam	G1	2
SA501X11XB00529-A96187A-R36-C69.bam	G1	1
SA501X11XB00529-A96187A-R36-C70.bam	G1	2
SA501X11XB00529-A96187A-R37-C06.bam	G1	2
SA501X11XB00529-A96187A-R37-C07.bam	G1	2
SA501X11XB00529-A96187A-R37-C08.bam	G1	2
SA501X11XB00529-A96187A-R37-C09.bam	G1	1
SA501X11XB00529-A96187A-R37-C10.bam	G1	2
SA501X11XB00529-A96187A-R37-C13.bam	G1	2
SA501X11XB00529-A96187A-R37-C14.bam	G1	2
SA501X11XB00529-A96187A-R37-C15.bam	G1	2
SA501X11XB00529-A96187A-R37-C16.bam	G1	2
SA501X11XB00529-A96187A-R37-C17.bam	G1	2
SA501X11XB00529-A96187A-R37-C20.bam	G1	2
SA501X11XB00529-A96187A-R37-C21.bam	G1	2
SA501X11XB00529-A96187A-R37-C23.bam	G1	2
SA501X11XB00529-A96187A-R37-C25.bam	G1	2
SA501X11XB00529-A96187A-R37-C26.bam	S	2
SA501X11XB00529-A96187A-R37-C27.bam	S	2
SA501X11XB00529-A96187A-R37-C28.bam	G1	2
SA501X11XB00529-A96187A-R37-C31.bam	G1	2
SA501X11XB00529-A96187A-R37-C32.bam	G1	2
SA501X11XB00529-A96187A-R37-C35.bam	G1	2
SA501X11XB00529-A96187A-R37-C38.bam	G1	2
SA501X11XB00529-A96187A-R37-C40.bam	G1	2
SA501X11XB00529-A96187A-R37-C41.bam	G1	2
SA501X11XB00529-A96187A-R37-C43.bam	G1	2
SA501X11XB00529-A96187A-R37-C44.bam	G1	2
SA501X11XB00529-A96187A-R37-C46.bam	G1	2
SA501X11XB00529-A96187A-R37-C47.bam	G1	2
SA501X11XB00529-A96187A-R37-C48.bam	G1	2
SA501X11XB00529-A96187A-R37-C49.bam	G1	1
SA501X11XB00529-A96187A-R37-C50.bam	G1	2
SA501X11XB00529-A96187A-R37-C51.bam	S	2
SA501X11XB00529-A96187A-R37-C52.bam	G1	2
SA501X11XB00529-A96187A-R37-C54.bam	G1	2
SA501X11XB00529-A96187A-R37-C56.bam	G1	2
SA501X11XB00529-A96187A-R37-C58.bam	G1	2
SA501X11XB00529-A96187A-R37-C59.bam	G1	2
SA501X11XB00529-A96187A-R37-C61.bam	G1	2
SA501X11XB00529-A96187A-R37-C62.bam	G1	2
SA501X11XB00529-A96187A-R37-C63.bam	G1	2
SA501X11XB00529-A96187A-R37-C64.bam	S	2
SA501X11XB00529-A96187A-R37-C65.bam	G1	2
SA501X11XB00529-A96187A-R37-C66.bam	G1	2
SA501X11XB00529-A96187A-R37-C67.bam	G1	2
SA501X11XB00529-A96187A-R37-C68.bam	G1	2
SA501X11XB00529-A96187A-R37-C70.bam	G1	2
SA501X11XB00529-A96187A-R38-C06.bam	G1	2
SA501X11XB00529-A96187A-R38-C08.bam	G1	2
SA501X11XB00529-A96187A-R38-C10.bam	G1	2
SA501X11XB00529-A96187A-R38-C11.bam	S	2
SA501X11XB00529-A96187A-R38-C12.bam	G1	2
SA501X11XB00529-A96187A-R38-C14.bam	G1	1
SA501X11XB00529-A96187A-R38-C16.bam	S	2
SA501X11XB00529-A96187A-R38-C18.bam	G1	1
SA501X11XB00529-A96187A-R38-C19.bam	G1	2
SA501X11XB00529-A96187A-R38-C20.bam	G1	1
SA501X11XB00529-A96187A-R38-C21.bam	G1	2
SA501X11XB00529-A96187A-R38-C22.bam	G1	2
SA501X11XB00529-A96187A-R38-C24.bam	G1	2
SA501X11XB00529-A96187A-R38-C28.bam	G1	2
SA501X11XB00529-A96187A-R38-C29.bam	G1	2
SA501X11XB00529-A96187A-R38-C30.bam	G1	1
SA501X11XB00529-A96187A-R38-C32.bam	G1	2
SA501X11XB00529-A96187A-R38-C33.bam	G1	1
SA501X11XB00529-A96187A-R38-C35.bam	G1	2
SA501X11XB00529-A96187A-R38-C37.bam	G1	2
SA501X11XB00529-A96187A-R38-C38.bam	G1	2
SA501X11XB00529-A96187A-R38-C39.bam	G1	2
SA501X11XB00529-A96187A-R38-C40.bam	G1	2
SA501X11XB00529-A96187A-R38-C41.bam	G1	2
SA501X11XB00529-A96187A-R38-C42.bam	G1	2
SA501X11XB00529-A96187A-R38-C43.bam	G1	1
SA501X11XB00529-A96187A-R38-C44.bam	S	2
SA501X11XB00529-A96187A-R38-C45.bam	G1	2
SA501X11XB00529-A96187A-R38-C46.bam	G1	2
SA501X11XB00529-A96187A-R38-C48.bam	G1	2
SA501X11XB00529-A96187A-R38-C50.bam	S	2
SA501X11XB00529-A96187A-R38-C51.bam	G1	2
SA501X11XB00529-A96187A-R38-C54.bam	G1	2
SA501X11XB00529-A96187A-R38-C55.bam	G1	2
SA501X11XB00529-A96187A-R38-C56.bam	G1	2
SA501X11XB00529-A96187A-R38-C57.bam	S	2
SA501X11XB00529-A96187A-R38-C58.bam	G1	2
SA501X11XB00529-A96187A-R38-C59.bam	G1	1
SA501X11XB00529-A96187A-R38-C60.bam	G1	2
SA501X11XB00529-A96187A-R38-C61.bam	G1	2
SA501X11XB00529-A96187A-R38-C62.bam	G1	2
SA501X11XB00529-A96187A-R38-C63.bam	G1	2
SA501X11XB00529-A96187A-R38-C64.bam	G1	2
SA501X11XB00529-A96187A-R38-C65.bam	G1	1
SA501X11XB00529-A96187A-R38-C66.bam	G1	2
SA501X11XB00529-A96187A-R38-C67.bam	G1	2
SA501X11XB00529-A96187A-R38-C68.bam	G1	2
SA501X11XB00529-A96187A-R39-C06.bam	G1	1
SA501X11XB00529-A96187A-R39-C08.bam	G1	2
SA501X11XB00529-A96187A-R39-C10.bam	G1	2
SA501X11XB00529-A96187A-R39-C12.bam	G1	1
SA501X11XB00529-A96187A-R39-C14.bam	G1	1
SA501X11XB00529-A96187A-R39-C15.bam	G1	2
SA501X11XB00529-A96187A-R39-C16.bam	G1	2
SA501X11XB00529-A96187A-R39-C17.bam	G1	2
SA501X11XB00529-A96187A-R39-C18.bam	G1	2
SA501X11XB00529-A96187A-R39-C19.bam	G1	2
SA501X11XB00529-A96187A-R39-C20.bam	G1	2
SA501X11XB00529-A96187A-R39-C22.bam	G1	1
SA501X11XB00529-A96187A-R39-C23.bam	G1	2
SA501X11XB00529-A96187A-R39-C24.bam	G1	2
SA501X11XB00529-A96187A-R39-C26.bam	G1	2
SA501X11XB00529-A96187A-R39-C27.bam	S	2
SA501X11XB00529-A96187A-R39-C28.bam	G1	2
SA501X11XB00529-A96187A-R39-C29.bam	G1	1
SA501X11XB00529-A96187A-R39-C30.bam	G1	1
SA501X11XB00529-A96187A-R39-C31.bam	S	1
SA501X11XB00529-A96187A-R39-C35.bam	G1	2
SA501X11XB00529-A96187A-R39-C38.bam	G1	2
SA501X11XB00529-A96187A-R39-C39.bam	G1	2
SA501X11XB00529-A96187A-R39-C40.bam	G1	2
SA501X11XB00529-A96187A-R39-C41.bam	G1	2
SA501X11XB00529-A96187A-R39-C44.bam	G1	2
SA501X11XB00529-A96187A-R39-C46.bam	G1	2
SA501X11XB00529-A96187A-R39-C47.bam	G1	1
SA501X11XB00529-A96187A-R39-C50.bam	G1	2
SA501X11XB00529-A96187A-R39-C51.bam	G1	2
SA501X11XB00529-A96187A-R39-C52.bam	G1	2
SA501X11XB00529-A96187A-R39-C56.bam	G1	2
SA501X11XB00529-A96187A-R39-C57.bam	G1	2
SA501X11XB00529-A96187A-R39-C58.bam	G1	2
SA501X11XB00529-A96187A-R39-C59.bam	G1	2
SA501X11XB00529-A96187A-R39-C61.bam	G1	2
SA501X11XB00529-A96187A-R39-C62.bam	G1	2
SA501X11XB00529-A96187A-R39-C63.bam	S	1
SA501X11XB00529-A96187A-R39-C66.bam	G1	2
SA501X11XB00529-A96187A-R39-C67.bam	G1	2
SA501X11XB00529-A96187A-R39-C70.bam	G1	2
SA501X11XB00529-A96187A-R40-C06.bam	G1	2
SA501X11XB00529-A96187A-R40-C08.bam	G1	2
SA501X11XB00529-A96187A-R40-C09.bam	G1	2
SA501X11XB00529-A96187A-R40-C11.bam	G1	2
SA501X11XB00529-A96187A-R40-C12.bam	S	2
SA501X11XB00529-A96187A-R40-C13.bam	G1	2
SA501X11XB00529-A96187A-R40-C14.bam	S	1
SA501X11XB00529-A96187A-R40-C16.bam	G1	2
SA501X11XB00529-A96187A-R40-C17.bam	G1	2
SA501X11XB00529-A96187A-R40-C18.bam	G1	1
SA501X11XB00529-A96187A-R40-C20.bam	G1	2
SA501X11XB00529-A96187A-R40-C21.bam	G1	2
SA501X11XB00529-A96187A-R40-C22.bam	G1	2
SA501X11XB00529-A96187A-R40-C23.bam	G1	2
SA501X11XB00529-A96187A-R40-C24.bam	G1	2
SA501X11XB00529-A96187A-R40-C25.bam	G1	2
SA501X11XB00529-A96187A-R40-C26.bam	G1	2
SA501X11XB00529-A96187A-R40-C27.bam	G1	2
SA501X11XB00529-A96187A-R40-C30.bam	G1	2
SA501X11XB00529-A96187A-R40-C31.bam	G1	2
SA501X11XB00529-A96187A-R40-C32.bam	G1	2
SA501X11XB00529-A96187A-R40-C33.bam	S	1
SA501X11XB00529-A96187A-R40-C35.bam	G1	2
SA501X11XB00529-A96187A-R40-C37.bam	S	2
SA501X11XB00529-A96187A-R40-C39.bam	G1	2
SA501X11XB00529-A96187A-R40-C40.bam	S	2
SA501X11XB00529-A96187A-R40-C41.bam	G1	2
SA501X11XB00529-A96187A-R40-C42.bam	G1	2
SA501X11XB00529-A96187A-R40-C43.bam	G1	2
SA501X11XB00529-A96187A-R40-C44.bam	G1	2
SA501X11XB00529-A96187A-R40-C46.bam	G1	2
SA501X11XB00529-A96187A-R40-C47.bam	G1	1
SA501X11XB00529-A96187A-R40-C48.bam	G1	2
SA501X11XB00529-A96187A-R40-C49.bam	G1	1
SA501X11XB00529-A96187A-R40-C50.bam	G1	2
SA501X11XB00529-A96187A-R40-C51.bam	S	2
SA501X11XB00529-A96187A-R40-C54.bam	G1	2
SA501X11XB00529-A96187A-R40-C56.bam	G1	2
SA501X11XB00529-A96187A-R40-C59.bam	G1	2
SA501X11XB00529-A96187A-R40-C61.bam	G1	2
SA501X11XB00529-A96187A-R40-C62.bam	S	2
SA501X11XB00529-A96187A-R40-C64.bam	G1	2
SA501X11XB00529-A96187A-R40-C66.bam	G1	2
SA501X11XB00529-A96187A-R40-C67.bam	G1	2
SA501X11XB00529-A96187A-R40-C68.bam	G1	2
SA501X11XB00529-A96187A-R40-C69.bam	G1	2
SA501X11XB00529-A96187A-R40-C70.bam	G1	2
SA501X11XB00529-A96187A-R41-C07.bam	G1	2
SA501X11XB00529-A96187A-R41-C08.bam	G1	2
SA501X11XB00529-A96187A-R41-C09.bam	G1	1
SA501X11XB00529-A96187A-R41-C11.bam	G1	2
SA501X11XB00529-A96187A-R41-C12.bam	G1	2
SA501X11XB00529-A96187A-R41-C13.bam	G1	2
SA501X11XB00529-A96187A-R41-C16.bam	G1	1
SA501X11XB00529-A96187A-R41-C18.bam	G1	2
SA501X11XB00529-A96187A-R41-C19.bam	G1	2
SA501X11XB00529-A96187A-R41-C20.bam	G1	1
SA501X11XB00529-A96187A-R41-C21.bam	G1	2
SA501X11XB00529-A96187A-R41-C22.bam	G1	1
SA501X11XB00529-A96187A-R41-C23.bam	G1	2
SA501X11XB00529-A96187A-R41-C24.bam	G1	2
SA501X11XB00529-A96187A-R41-C25.bam	G1	1
SA501X11XB00529-A96187A-R41-C26.bam	G1	2
SA501X11XB00529-A96187A-R41-C27.bam	G1	2
SA501X11XB00529-A96187A-R41-C28.bam	G1	2
SA501X11XB00529-A96187A-R41-C29.bam	G1	2
SA501X11XB00529-A96187A-R41-C30.bam	G1	1
SA501X11XB00529-A96187A-R41-C31.bam	G1	2
SA501X11XB00529-A96187A-R41-C32.bam	G1	2
SA501X11XB00529-A96187A-R41-C35.bam	G1	2
SA501X11XB00529-A96187A-R41-C37.bam	G1	2
SA501X11XB00529-A96187A-R41-C38.bam	G1	2
SA501X11XB00529-A96187A-R41-C39.bam	G1	2
SA501X11XB00529-A96187A-R41-C44.bam	G1	2
SA501X11XB00529-A96187A-R41-C47.bam	G1	2
SA501X11XB00529-A96187A-R41-C50.bam	G1	2
SA501X11XB00529-A96187A-R41-C52.bam	G1	1
SA501X11XB00529-A96187A-R41-C55.bam	G1	2
SA501X11XB00529-A96187A-R41-C57.bam	G1	2
SA501X11XB00529-A96187A-R41-C58.bam	G1	2
SA501X11XB00529-A96187A-R41-C59.bam	G1	2
SA501X11XB00529-A96187A-R41-C60.bam	G1	2
SA501X11XB00529-A96187A-R41-C61.bam	G1	2
SA501X11XB00529-A96187A-R41-C63.bam	G1	2
SA501X11XB00529-A96187A-R41-C65.bam	G1	2
SA501X11XB00529-A96187A-R41-C66.bam	G1	2
SA501X11XB00529-A96187A-R41-C67.bam	G1	1
SA501X11XB00529-A96187A-R41-C70.bam	G1	2
SA501X11XB00529-A96187A-R42-C06.bam	S	2
SA501X11XB00529-A96187A-R42-C08.bam	G1	1
SA501X11XB00529-A96187A-R42-C10.bam	G1	2
SA501X11XB00529-A96187A-R42-C13.bam	G1	2
SA501X11XB00529-A96187A-R42-C14.bam	G1	2
SA501X11XB00529-A96187A-R42-C17.bam	S	2
SA501X11XB00529-A96187A-R42-C19.bam	G1	1
SA501X11XB00529-A96187A-R42-C20.bam	S	2
SA501X11XB00529-A96187A-R42-C21.bam	G1	2
SA501X11XB00529-A96187A-R42-C22.bam	S	1
SA501X11XB00529-A96187A-R42-C23.bam	G1	2
SA501X11XB00529-A96187A-R42-C25.bam	G1	2
SA501X11XB00529-A96187A-R42-C26.bam	G1	2
SA501X11XB00529-A96187A-R42-C28.bam	G1	2
SA501X11XB00529-A96187A-R42-C29.bam	S	1
SA501X11XB00529-A96187A-R42-C30.bam	G1	2
SA501X11XB00529-A96187A-R42-C31.bam	G1	2
SA501X11XB00529-A96187A-R42-C32.bam	S	2
SA501X11XB00529-A96187A-R42-C35.bam	G1	2
SA501X11XB00529-A96187A-R42-C37.bam	G1	1
SA501X11XB00529-A96187A-R42-C38.bam	G1	1
SA501X11XB00529-A96187A-R42-C39.bam	G1	2
SA501X11XB00529-A96187A-R42-C41.bam	G1	2
SA501X11XB00529-A96187A-R42-C44.bam	G1	2
SA501X11XB00529-A96187A-R42-C46.bam	G1	2
SA501X11XB00529-A96187A-R42-C47.bam	G1	2
SA501X11XB00529-A96187A-R42-C48.bam	G1	2
SA501X11XB00529-A96187A-R42-C49.bam	G1	2
SA501X11XB00529-A96187A-R42-C50.bam	S	2
SA501X11XB00529-A96187A-R42-C51.bam	G1	1
SA501X11XB00529-A96187A-R42-C52.bam	G1	2
SA501X11XB00529-A96187A-R42-C54.bam	G1	1
SA501X11XB00529-A96187A-R42-C55.bam	G1	2
SA501X11XB00529-A96187A-R42-C56.bam	G1	2
SA501X11XB00529-A96187A-R42-C59.bam	G1	2
SA501X11XB00529-A96187A-R42-C60.bam	G1	2
SA501X11XB00529-A96187A-R42-C61.bam	G1	2
SA501X11XB00529-A96187A-R42-C62.bam	G1	2
SA501X11XB00529-A96187A-R42-C63.bam	G1	2
SA501X11XB00529-A96187A-R42-C64.bam	G1	2
