Cell	Phase
SA609X7XB02184-A95728A-R06-C13.bam	S
SA609X7XB02184-A95728A-R06-C14.bam	S
SA609X7XB02184-A95728A-R06-C15.bam	S
SA609X7XB02184-A95728A-R06-C16.bam	G1
SA609X7XB02184-A95728A-R06-C17.bam	S
SA609X7XB02184-A95728A-R06-C18.bam	S
SA609X7XB02184-A95728A-R06-C21.bam	S
SA609X7XB02184-A95728A-R06-C22.bam	S
SA609X7XB02184-A95728A-R06-C25.bam	S
SA609X7XB02184-A95728A-R06-C26.bam	S
SA609X7XB02184-A95728A-R06-C28.bam	S
SA609X7XB02184-A95728A-R06-C29.bam	S
SA609X7XB02184-A95728A-R06-C30.bam	S
SA609X7XB02184-A95728A-R06-C31.bam	S
SA609X7XB02184-A95728A-R06-C32.bam	S
SA609X7XB02184-A95728A-R06-C37.bam	S
SA609X7XB02184-A95728A-R06-C38.bam	G1
SA609X7XB02184-A95728A-R06-C41.bam	S
SA609X7XB02184-A95728A-R06-C45.bam	G1
SA609X7XB02184-A95728A-R06-C50.bam	S
SA609X7XB02184-A95728A-R07-C07.bam	S
SA609X7XB02184-A95728A-R07-C08.bam	G1
SA609X7XB02184-A95728A-R07-C09.bam	S
SA609X7XB02184-A95728A-R07-C11.bam	S
SA609X7XB02184-A95728A-R07-C12.bam	G1
SA609X7XB02184-A95728A-R07-C13.bam	S
SA609X7XB02184-A95728A-R07-C14.bam	S
SA609X7XB02184-A95728A-R07-C16.bam	G1
SA609X7XB02184-A95728A-R07-C17.bam	S
SA609X7XB02184-A95728A-R07-C18.bam	S
SA609X7XB02184-A95728A-R07-C23.bam	G1
SA609X7XB02184-A95728A-R07-C25.bam	S
SA609X7XB02184-A95728A-R07-C29.bam	S
SA609X7XB02184-A95728A-R07-C30.bam	S
SA609X7XB02184-A95728A-R07-C32.bam	S
SA609X7XB02184-A95728A-R07-C34.bam	G1
SA609X7XB02184-A95728A-R07-C37.bam	S
SA609X7XB02184-A95728A-R07-C42.bam	S
SA609X7XB02184-A95728A-R07-C44.bam	S
SA609X7XB02184-A95728A-R07-C47.bam	S
SA609X7XB02184-A95728A-R07-C50.bam	G1
SA609X7XB02184-A95728A-R07-C65.bam	G1
SA609X7XB02184-A95728A-R07-C70.bam	S
SA609X7XB02184-A95728A-R08-C08.bam	S
SA609X7XB02184-A95728A-R08-C10.bam	S
SA609X7XB02184-A95728A-R08-C12.bam	S
SA609X7XB02184-A95728A-R08-C13.bam	S
SA609X7XB02184-A95728A-R08-C15.bam	S
SA609X7XB02184-A95728A-R08-C16.bam	S
SA609X7XB02184-A95728A-R08-C20.bam	S
SA609X7XB02184-A95728A-R08-C21.bam	S
SA609X7XB02184-A95728A-R08-C24.bam	S
SA609X7XB02184-A95728A-R08-C28.bam	S
SA609X7XB02184-A95728A-R08-C30.bam	S
SA609X7XB02184-A95728A-R08-C31.bam	G1
SA609X7XB02184-A95728A-R08-C32.bam	S
SA609X7XB02184-A95728A-R08-C38.bam	S
SA609X7XB02184-A95728A-R08-C41.bam	S
SA609X7XB02184-A95728A-R08-C67.bam	G1
SA609X7XB02184-A95728A-R08-C70.bam	S
SA609X7XB02184-A95728A-R09-C07.bam	S
SA609X7XB02184-A95728A-R09-C10.bam	S
SA609X7XB02184-A95728A-R09-C14.bam	S
SA609X7XB02184-A95728A-R09-C23.bam	S
SA609X7XB02184-A95728A-R09-C37.bam	S
SA609X7XB02184-A95728A-R09-C39.bam	S
SA609X7XB02184-A95728A-R09-C43.bam	S
SA609X7XB02184-A95728A-R09-C48.bam	S
SA609X7XB02184-A95728A-R10-C13.bam	S
SA609X7XB02184-A95728A-R10-C14.bam	S
SA609X7XB02184-A95728A-R10-C22.bam	S
SA609X7XB02184-A95728A-R10-C23.bam	S
SA609X7XB02184-A95728A-R10-C31.bam	G1
SA609X7XB02184-A95728A-R10-C32.bam	S
SA609X7XB02184-A95728A-R10-C37.bam	G1
SA609X7XB02184-A95728A-R10-C38.bam	S
SA609X7XB02184-A95728A-R10-C48.bam	S
SA609X7XB02184-A95728A-R11-C07.bam	S
SA609X7XB02184-A95728A-R11-C17.bam	S
SA609X7XB02184-A95728A-R11-C23.bam	S
SA609X7XB02184-A95728A-R11-C25.bam	S
SA609X7XB02184-A95728A-R11-C28.bam	S
SA609X7XB02184-A95728A-R11-C37.bam	G1
SA609X7XB02184-A95728A-R11-C45.bam	G1
SA609X7XB02184-A95728A-R11-C50.bam	S
SA609X7XB02184-A95728A-R12-C09.bam	S
SA609X7XB02184-A95728A-R12-C10.bam	S
SA609X7XB02184-A95728A-R12-C11.bam	G1
SA609X7XB02184-A95728A-R12-C13.bam	S
SA609X7XB02184-A95728A-R12-C16.bam	S
SA609X7XB02184-A95728A-R12-C22.bam	S
SA609X7XB02184-A95728A-R12-C31.bam	S
SA609X7XB02184-A95728A-R12-C37.bam	S
SA609X7XB02184-A95728A-R13-C11.bam	S
SA609X7XB02184-A95728A-R13-C19.bam	S
SA609X7XB02184-A95728A-R13-C21.bam	S
SA609X7XB02184-A95728A-R13-C30.bam	S
SA609X7XB02184-A95728A-R13-C40.bam	S
SA609X7XB02184-A95728A-R13-C50.bam	S
SA609X7XB02184-A95728A-R13-C60.bam	G1
SA609X7XB02184-A95728A-R14-C15.bam	S
SA609X7XB02184-A95728A-R14-C18.bam	S
SA609X7XB02184-A95728A-R14-C20.bam	S
SA609X7XB02184-A95728A-R14-C21.bam	S
SA609X7XB02184-A95728A-R14-C35.bam	S
SA609X7XB02184-A95728A-R14-C38.bam	S
SA609X7XB02184-A95728A-R14-C40.bam	S
SA609X7XB02184-A95728A-R14-C45.bam	S
SA609X7XB02184-A95728A-R14-C49.bam	S
SA609X7XB02184-A95728A-R15-C14.bam	S
SA609X7XB02184-A95728A-R15-C15.bam	S
SA609X7XB02184-A95728A-R15-C24.bam	S
SA609X7XB02184-A95728A-R15-C38.bam	S
SA609X7XB02184-A95728A-R15-C45.bam	S
SA609X7XB02184-A95728A-R15-C47.bam	S
SA609X7XB02184-A95728A-R15-C48.bam	S
SA609X7XB02184-A95728A-R15-C52.bam	S
SA609X7XB02184-A95728A-R15-C53.bam	G1
SA609X7XB02184-A95728A-R15-C58.bam	G1
SA609X7XB02184-A95728A-R15-C59.bam	S
SA609X7XB02184-A95728A-R15-C64.bam	S
SA609X7XB02184-A95728A-R15-C68.bam	G1
SA609X7XB02184-A95728A-R15-C70.bam	S
SA609X7XB02184-A95728A-R16-C09.bam	G1
SA609X7XB02184-A95728A-R16-C10.bam	G1
SA609X7XB02184-A95728A-R16-C12.bam	S
SA609X7XB02184-A95728A-R16-C13.bam	S
SA609X7XB02184-A95728A-R16-C21.bam	S
SA609X7XB02184-A95728A-R16-C38.bam	S
SA609X7XB02184-A95728A-R16-C41.bam	S
SA609X7XB02184-A95728A-R16-C42.bam	S
SA609X7XB02184-A95728A-R16-C46.bam	S
SA609X7XB02184-A95728A-R16-C47.bam	G1
SA609X7XB02184-A95728A-R16-C50.bam	S
SA609X7XB02184-A95728A-R16-C55.bam	S
SA609X7XB02184-A95728A-R16-C68.bam	S
SA609X7XB02184-A95728A-R17-C07.bam	S
SA609X7XB02184-A95728A-R17-C08.bam	S
SA609X7XB02184-A95728A-R17-C10.bam	G1
SA609X7XB02184-A95728A-R17-C11.bam	S
SA609X7XB02184-A95728A-R17-C12.bam	G1
SA609X7XB02184-A95728A-R17-C15.bam	S
SA609X7XB02184-A95728A-R17-C16.bam	S
SA609X7XB02184-A95728A-R17-C17.bam	S
SA609X7XB02184-A95728A-R17-C19.bam	S
SA609X7XB02184-A95728A-R17-C20.bam	S
SA609X7XB02184-A95728A-R17-C21.bam	S
SA609X7XB02184-A95728A-R17-C23.bam	G1
SA609X7XB02184-A95728A-R17-C25.bam	S
SA609X7XB02184-A95728A-R17-C28.bam	S
SA609X7XB02184-A95728A-R17-C29.bam	G1
SA609X7XB02184-A95728A-R17-C30.bam	S
SA609X7XB02184-A95728A-R17-C34.bam	S
SA609X7XB02184-A95728A-R17-C35.bam	S
SA609X7XB02184-A95728A-R17-C36.bam	S
SA609X7XB02184-A95728A-R17-C37.bam	G1
SA609X7XB02184-A95728A-R17-C39.bam	S
SA609X7XB02184-A95728A-R17-C44.bam	G1
SA609X7XB02184-A95728A-R17-C45.bam	S
SA609X7XB02184-A95728A-R17-C47.bam	G1
SA609X7XB02184-A95728A-R17-C51.bam	G1
SA609X7XB02184-A95728A-R17-C53.bam	G1
SA609X7XB02184-A95728A-R18-C08.bam	S
SA609X7XB02184-A95728A-R18-C09.bam	G1
SA609X7XB02184-A95728A-R18-C13.bam	S
SA609X7XB02184-A95728A-R18-C14.bam	G1
SA609X7XB02184-A95728A-R18-C15.bam	S
SA609X7XB02184-A95728A-R18-C16.bam	S
SA609X7XB02184-A95728A-R18-C17.bam	S
SA609X7XB02184-A95728A-R18-C26.bam	S
SA609X7XB02184-A95728A-R18-C28.bam	S
SA609X7XB02184-A95728A-R18-C30.bam	G1
SA609X7XB02184-A95728A-R18-C31.bam	S
SA609X7XB02184-A95728A-R18-C33.bam	S
SA609X7XB02184-A95728A-R18-C34.bam	S
SA609X7XB02184-A95728A-R18-C50.bam	S
SA609X7XB02184-A95728A-R18-C56.bam	S
SA609X7XB02184-A95728A-R18-C57.bam	S
SA609X7XB02184-A95728A-R19-C21.bam	S
SA609X7XB02184-A95728A-R19-C29.bam	S
SA609X7XB02184-A95728A-R19-C46.bam	S
SA609X7XB02184-A95728A-R19-C47.bam	G1
SA609X7XB02184-A95728A-R19-C48.bam	G1
SA609X7XB02184-A95728A-R19-C50.bam	S
SA609X7XB02184-A95728A-R19-C67.bam	G1
SA609X7XB02184-A95728A-R20-C11.bam	S
SA609X7XB02184-A95728A-R20-C12.bam	G1
SA609X7XB02184-A95728A-R20-C38.bam	S
SA609X7XB02184-A95728A-R20-C57.bam	S
SA609X7XB02184-A95728A-R20-C65.bam	G1
