Cell	Subpopulation
SA1054-A95632A-R07-C39	2
SA1054-A95632A-R07-C40	3
SA1054-A95632A-R07-C41	3
SA1054-A95632A-R07-C44	3
SA1054-A95632A-R07-C46	3
SA1054-A95632A-R07-C48	1
SA1054-A95632A-R07-C50	3
SA1054-A95632A-R07-C51	3
SA1054-A95632A-R07-C52	2
SA1054-A95632A-R07-C54	2
SA1054-A95632A-R07-C55	3
SA1054-A95632A-R07-C56	1
SA1054-A95632A-R07-C57	2
SA1054-A95632A-R07-C59	3
SA1054-A95632A-R07-C60	3
SA1054-A95632A-R07-C61	1
SA1054-A95632A-R07-C64	3
SA1054-A95632A-R07-C65	2
SA1054-A95632A-R07-C66	3
SA1054-A95632A-R07-C68	1
SA1054-A95632A-R07-C69	2
SA1054-A95632A-R07-C70	1
SA1054-A95632A-R08-C10	3
SA1054-A95632A-R08-C12	3
SA1054-A95632A-R08-C15	3
SA1054-A95632A-R08-C20	1
SA1054-A95632A-R08-C24	2
SA1054-A95632A-R08-C25	3
SA1054-A95632A-R08-C31	1
SA1054-A95632A-R08-C32	1
SA1054-A95632A-R08-C35	3
SA1054-A95632A-R08-C40	3
SA1054-A95632A-R08-C41	3
SA1054-A95632A-R08-C42	3
SA1054-A95632A-R08-C43	1
SA1054-A95632A-R08-C45	3
SA1054-A95632A-R08-C48	2
SA1054-A95632A-R08-C49	1
SA1054-A95632A-R08-C51	3
SA1054-A95632A-R08-C54	1
SA1054-A95632A-R08-C56	4
SA1054-A95632A-R08-C57	4
SA1054-A95632A-R08-C59	4
SA1054-A95632A-R08-C61	2
SA1054-A95632A-R08-C62	1
SA1054-A95632A-R08-C63	1
SA1054-A95632A-R08-C66	1
SA1054-A95632A-R08-C67	1
SA1054-A95632A-R08-C68	1
SA1054-A95632A-R08-C70	1
SA1054-A95632A-R09-C10	4
SA1054-A95632A-R09-C12	3
SA1054-A95632A-R09-C13	4
SA1054-A95632A-R09-C17	2
SA1054-A95632A-R09-C18	1
SA1054-A95632A-R09-C19	3
SA1054-A95632A-R09-C21	3
SA1054-A95632A-R09-C23	1
SA1054-A95632A-R09-C25	4
SA1054-A95632A-R09-C27	1
SA1054-A95632A-R09-C32	1
SA1054-A95632A-R09-C37	2
SA1054-A95632A-R09-C38	3
SA1054-A95632A-R09-C41	2
SA1054-A95632A-R09-C42	1
SA1054-A95632A-R09-C44	3
SA1054-A95632A-R09-C47	3
SA1054-A95632A-R09-C48	3
SA1054-A95632A-R09-C50	3
SA1054-A95632A-R09-C52	3
SA1054-A95632A-R09-C54	3
SA1054-A95632A-R09-C57	2
SA1054-A95632A-R09-C59	2
SA1054-A95632A-R09-C61	1
SA1054-A95632A-R09-C65	3
SA1054-A95632A-R09-C66	1
SA1054-A95632A-R09-C70	4
SA1054-A95632A-R10-C11	2
SA1054-A95632A-R10-C13	3
SA1054-A95632A-R10-C14	4
SA1054-A95632A-R10-C17	3
SA1054-A95632A-R10-C20	2
SA1054-A95632A-R10-C22	2
SA1054-A95632A-R10-C26	4
SA1054-A95632A-R10-C27	3
SA1054-A95632A-R10-C29	3
SA1054-A95632A-R10-C30	1
SA1054-A95632A-R10-C34	3
SA1054-A95632A-R10-C38	4
SA1054-A95632A-R10-C40	1
SA1054-A95632A-R10-C41	1
SA1054-A95632A-R10-C44	2
SA1054-A95632A-R10-C45	1
SA1054-A95632A-R10-C46	2
SA1054-A95632A-R10-C47	1
SA1054-A95632A-R10-C48	4
SA1054-A95632A-R10-C49	2
SA1054-A95632A-R10-C51	3
SA1054-A95632A-R10-C54	3
SA1054-A95632A-R10-C60	4
SA1054-A95632A-R10-C62	1
SA1054-A95632A-R10-C63	1
SA1054-A95632A-R10-C64	3
SA1054-A95632A-R10-C68	4
SA1054-A95632A-R10-C69	3
SA1054-A95632A-R10-C70	2
SA1054-A95632A-R11-C11	3
SA1054-A95632A-R11-C12	2
SA1054-A95632A-R11-C14	1
SA1054-A95632A-R11-C16	3
SA1054-A95632A-R11-C19	3
SA1054-A95632A-R11-C25	1
SA1054-A95632A-R11-C26	4
SA1054-A95632A-R11-C27	3
SA1054-A95632A-R11-C29	4
SA1054-A95632A-R11-C30	3
SA1054-A95632A-R11-C32	3
SA1054-A95632A-R11-C34	3
SA1054-A95632A-R11-C36	4
SA1054-A95632A-R11-C37	2
SA1054-A95632A-R11-C38	3
SA1054-A95632A-R11-C39	3
SA1054-A95632A-R11-C40	1
SA1054-A95632A-R11-C43	4
SA1054-A95632A-R11-C44	3
SA1054-A95632A-R11-C45	2
SA1054-A95632A-R11-C46	3
SA1054-A95632A-R11-C47	3
SA1054-A95632A-R11-C48	3
SA1054-A95632A-R11-C50	1
SA1054-A95632A-R11-C53	2
SA1054-A95632A-R11-C55	1
SA1054-A95632A-R11-C56	1
SA1054-A95632A-R11-C57	3
SA1054-A95632A-R11-C58	2
SA1054-A95632A-R11-C59	4
SA1054-A95632A-R11-C60	1
SA1054-A95632A-R11-C63	4
SA1054-A95632A-R12-C12	3
SA1054-A95632A-R12-C13	4
SA1054-A95632A-R12-C14	1
SA1054-A95632A-R12-C15	2
SA1054-A95632A-R12-C18	3
SA1054-A95632A-R12-C23	4
SA1054-A95632A-R12-C24	1
SA1054-A95632A-R12-C27	2
SA1054-A95632A-R12-C30	1
SA1054-A95632A-R12-C31	3
SA1054-A95632A-R12-C34	4
SA1054-A95632A-R12-C35	3
SA1054-A95632A-R12-C36	1
SA1054-A95632A-R12-C37	1
SA1054-A95632A-R12-C38	3
SA1054-A95632A-R12-C42	2
SA1054-A95632A-R12-C44	1
SA1054-A95632A-R12-C47	2
SA1054-A95632A-R12-C48	4
SA1054-A95632A-R12-C49	3
SA1054-A95632A-R12-C51	2
SA1054-A95632A-R12-C52	4
SA1054-A95632A-R12-C54	2
SA1054-A95632A-R12-C55	3
SA1054-A95632A-R12-C56	4
SA1054-A95632A-R12-C58	4
SA1054-A95632A-R12-C59	1
SA1054-A95632A-R12-C60	4
SA1054-A95632A-R12-C63	3
SA1054-A95632A-R12-C64	1
SA1054-A95632A-R12-C65	3
SA1054-A95632A-R12-C66	4
SA1054-A95632A-R12-C67	4
SA1054-A95632A-R12-C70	2
SA1054-A95632A-R13-C11	4
SA1054-A95632A-R13-C14	3
SA1054-A95632A-R13-C15	2
SA1054-A95632A-R13-C16	1
SA1054-A95632A-R13-C17	1
SA1054-A95632A-R13-C18	3
SA1054-A95632A-R13-C19	2
SA1054-A95632A-R13-C20	2
SA1054-A95632A-R13-C22	4
SA1054-A95632A-R13-C26	3
SA1054-A95632A-R13-C30	3
SA1054-A95632A-R13-C31	2
SA1054-A95632A-R13-C32	1
SA1054-A95632A-R13-C34	1
SA1054-A95632A-R13-C38	1
SA1054-A95632A-R13-C39	3
SA1054-A95632A-R13-C40	1
SA1054-A95632A-R13-C42	3
SA1054-A95632A-R13-C43	3
SA1054-A95632A-R13-C45	4
SA1054-A95632A-R13-C54	1
SA1054-A95632A-R13-C55	3
SA1054-A95632A-R13-C56	3
SA1054-A95632A-R13-C59	2
SA1054-A95632A-R13-C60	2
SA1054-A95632A-R13-C61	3
SA1054-A95632A-R13-C64	4
SA1054-A95632A-R13-C65	4
SA1054-A95632A-R13-C67	1
SA1054-A95632A-R13-C68	2
SA1054-A95632A-R13-C69	4
SA1054-A95632A-R13-C70	2
SA1054-A95632A-R14-C12	4
SA1054-A95632A-R14-C13	4
SA1054-A95632A-R14-C18	3
SA1054-A95632A-R14-C19	2
SA1054-A95632A-R14-C21	3
SA1054-A95632A-R14-C22	1
SA1054-A95632A-R14-C23	3
SA1054-A95632A-R14-C24	4
SA1054-A95632A-R14-C26	1
SA1054-A95632A-R14-C28	2
SA1054-A95632A-R14-C29	2
SA1054-A95632A-R14-C34	1
SA1054-A95632A-R14-C35	4
SA1054-A95632A-R14-C36	4
SA1054-A95632A-R14-C39	4
SA1054-A95632A-R14-C41	4
SA1054-A95632A-R14-C42	2
SA1054-A95632A-R14-C43	3
SA1054-A95632A-R14-C44	2
SA1054-A95632A-R14-C46	3
SA1054-A95632A-R14-C47	1
SA1054-A95632A-R14-C49	1
SA1054-A95632A-R14-C52	3
SA1054-A95632A-R14-C54	3
SA1054-A95632A-R14-C55	4
SA1054-A95632A-R14-C57	2
SA1054-A95632A-R14-C59	2
SA1054-A95632A-R14-C61	1
SA1054-A95632A-R14-C63	4
SA1054-A95632A-R14-C64	1
SA1054-A95632A-R14-C65	4
SA1054-A95632A-R14-C66	3
SA1054-A95632A-R14-C69	1
SA1054-A95632A-R14-C70	1
SA1054-A95632A-R15-C10	4
SA1054-A95632A-R15-C12	3
SA1054-A95632A-R15-C14	2
SA1054-A95632A-R15-C15	3
SA1054-A95632A-R15-C16	4
SA1054-A95632A-R15-C17	4
SA1054-A95632A-R15-C18	3
SA1054-A95632A-R15-C19	4
SA1054-A95632A-R15-C20	1
SA1054-A95632A-R15-C24	4
SA1054-A95632A-R15-C25	2
SA1054-A95632A-R15-C29	4
SA1054-A95632A-R15-C33	4
SA1054-A95632A-R15-C38	3
SA1054-A95632A-R15-C40	4
SA1054-A95632A-R15-C41	4
SA1054-A95632A-R15-C42	3
SA1054-A95632A-R15-C44	4
SA1054-A95632A-R15-C46	4
SA1054-A95632A-R15-C49	4
SA1054-A95632A-R15-C50	3
SA1054-A95632A-R15-C53	4
SA1054-A95632A-R15-C54	4
SA1054-A95632A-R15-C56	4
SA1054-A95632A-R15-C57	3
SA1054-A95632A-R15-C59	4
SA1054-A95632A-R15-C63	3
SA1054-A95632A-R15-C65	1
SA1054-A95632A-R15-C69	1
SA1054-A95632A-R15-C70	3
