Cell	Phase	Subpopulation
SA609X6XB01899-A95632D-R61-C57.bam	S	2
SA609X6XB01899-A95632D-R61-C58.bam	S	2
SA609X6XB01899-A95632D-R61-C59.bam	S	2
SA609X6XB01899-A95632D-R61-C61.bam	S	2
SA609X6XB01899-A95632D-R61-C62.bam	S	2
SA609X6XB01899-A95632D-R61-C65.bam	S	2
SA609X6XB01899-A95632D-R61-C66.bam	S	2
SA609X6XB01899-A95632D-R61-C69.bam	S	2
SA609X6XB01899-A95632D-R61-C70.bam	S	2
SA609X6XB01899-A95632D-R62-C04.bam	G1	1
SA609X6XB01899-A95632D-R62-C09.bam	S	2
SA609X6XB01899-A95632D-R62-C10.bam	S	2
SA609X6XB01899-A95632D-R62-C11.bam	S	2
SA609X6XB01899-A95632D-R62-C12.bam	S	2
SA609X6XB01899-A95632D-R62-C14.bam	S	2
SA609X6XB01899-A95632D-R62-C15.bam	S	2
SA609X6XB01899-A95632D-R62-C17.bam	S	2
SA609X6XB01899-A95632D-R62-C18.bam	S	2
SA609X6XB01899-A95632D-R62-C20.bam	S	2
SA609X6XB01899-A95632D-R62-C21.bam	S	2
SA609X6XB01899-A95632D-R62-C22.bam	S	2
SA609X6XB01899-A95632D-R62-C23.bam	S	2
SA609X6XB01899-A95632D-R62-C24.bam	G1	2
SA609X6XB01899-A95632D-R62-C26.bam	S	2
SA609X6XB01899-A95632D-R62-C27.bam	G1	2
SA609X6XB01899-A95632D-R62-C29.bam	S	2
SA609X6XB01899-A95632D-R62-C31.bam	S	2
SA609X6XB01899-A95632D-R62-C32.bam	S	2
SA609X6XB01899-A95632D-R62-C35.bam	S	2
SA609X6XB01899-A95632D-R62-C38.bam	S	2
SA609X6XB01899-A95632D-R62-C39.bam	S	2
SA609X6XB01899-A95632D-R62-C40.bam	G1	2
SA609X6XB01899-A95632D-R62-C41.bam	S	2
SA609X6XB01899-A95632D-R62-C42.bam	S	2
SA609X6XB01899-A95632D-R62-C43.bam	S	2
SA609X6XB01899-A95632D-R62-C44.bam	S	2
SA609X6XB01899-A95632D-R62-C46.bam	S	2
SA609X6XB01899-A95632D-R62-C47.bam	S	2
SA609X6XB01899-A95632D-R62-C50.bam	S	2
SA609X6XB01899-A95632D-R62-C51.bam	S	2
SA609X6XB01899-A95632D-R62-C55.bam	S	2
SA609X6XB01899-A95632D-R62-C56.bam	S	2
SA609X6XB01899-A95632D-R62-C57.bam	S	2
SA609X6XB01899-A95632D-R62-C58.bam	S	2
SA609X6XB01899-A95632D-R62-C59.bam	S	2
SA609X6XB01899-A95632D-R62-C60.bam	S	2
SA609X6XB01899-A95632D-R62-C61.bam	S	2
SA609X6XB01899-A95632D-R62-C62.bam	S	2
SA609X6XB01899-A95632D-R62-C63.bam	S	2
SA609X6XB01899-A95632D-R62-C64.bam	S	2
SA609X6XB01899-A95632D-R62-C66.bam	S	2
SA609X6XB01899-A95632D-R62-C67.bam	S	2
SA609X6XB01899-A95632D-R62-C69.bam	G1	2
SA609X6XB01899-A95632D-R62-C70.bam	S	2
SA609X6XB01899-A95632D-R63-C04.bam	G1	1
SA609X6XB01899-A95632D-R63-C07.bam	S	2
SA609X6XB01899-A95632D-R63-C08.bam	S	2
SA609X6XB01899-A95632D-R63-C10.bam	S	2
SA609X6XB01899-A95632D-R63-C14.bam	G1	2
SA609X6XB01899-A95632D-R63-C15.bam	S	2
SA609X6XB01899-A95632D-R63-C16.bam	S	2
SA609X6XB01899-A95632D-R63-C17.bam	S	2
SA609X6XB01899-A95632D-R63-C18.bam	G1	2
SA609X6XB01899-A95632D-R63-C19.bam	S	2
SA609X6XB01899-A95632D-R63-C20.bam	S	2
SA609X6XB01899-A95632D-R63-C21.bam	S	2
SA609X6XB01899-A95632D-R63-C23.bam	S	2
SA609X6XB01899-A95632D-R63-C24.bam	S	2
SA609X6XB01899-A95632D-R63-C25.bam	S	2
SA609X6XB01899-A95632D-R63-C26.bam	G1	2
SA609X6XB01899-A95632D-R63-C27.bam	S	2
SA609X6XB01899-A95632D-R63-C28.bam	S	2
SA609X6XB01899-A95632D-R63-C29.bam	S	2
SA609X6XB01899-A95632D-R63-C30.bam	S	2
SA609X6XB01899-A95632D-R63-C31.bam	S	2
SA609X6XB01899-A95632D-R63-C32.bam	G1	2
SA609X6XB01899-A95632D-R63-C33.bam	S	2
SA609X6XB01899-A95632D-R63-C34.bam	S	2
SA609X6XB01899-A95632D-R63-C35.bam	S	2
SA609X6XB01899-A95632D-R63-C37.bam	S	2
SA609X6XB01899-A95632D-R63-C38.bam	S	2
SA609X6XB01899-A95632D-R63-C40.bam	G1	2
SA609X6XB01899-A95632D-R63-C41.bam	S	2
SA609X6XB01899-A95632D-R63-C42.bam	S	2
SA609X6XB01899-A95632D-R63-C43.bam	S	2
SA609X6XB01899-A95632D-R63-C44.bam	S	2
SA609X6XB01899-A95632D-R63-C47.bam	S	2
SA609X6XB01899-A95632D-R63-C49.bam	S	2
SA609X6XB01899-A95632D-R63-C50.bam	S	2
SA609X6XB01899-A95632D-R63-C51.bam	S	2
SA609X6XB01899-A95632D-R63-C52.bam	S	2
SA609X6XB01899-A95632D-R63-C54.bam	G1	2
SA609X6XB01899-A95632D-R63-C55.bam	G1	2
SA609X6XB01899-A95632D-R63-C57.bam	S	2
SA609X6XB01899-A95632D-R63-C58.bam	G1	2
SA609X6XB01899-A95632D-R63-C60.bam	S	2
SA609X6XB01899-A95632D-R63-C61.bam	G1	2
SA609X6XB01899-A95632D-R63-C62.bam	S	2
SA609X6XB01899-A95632D-R63-C63.bam	S	2
SA609X6XB01899-A95632D-R63-C64.bam	S	2
SA609X6XB01899-A95632D-R63-C65.bam	S	2
SA609X6XB01899-A95632D-R63-C67.bam	S	2
SA609X6XB01899-A95632D-R63-C68.bam	S	2
SA609X6XB01899-A95632D-R63-C69.bam	S	2
SA609X6XB01899-A95632D-R63-C70.bam	S	2
SA609X6XB01899-A95632D-R64-C04.bam	G1	1
SA609X6XB01899-A95632D-R64-C07.bam	S	2
SA609X6XB01899-A95632D-R64-C08.bam	G1	2
SA609X6XB01899-A95632D-R64-C09.bam	G1	2
SA609X6XB01899-A95632D-R64-C10.bam	S	2
SA609X6XB01899-A95632D-R64-C11.bam	S	2
SA609X6XB01899-A95632D-R64-C12.bam	S	2
SA609X6XB01899-A95632D-R64-C16.bam	S	2
SA609X6XB01899-A95632D-R64-C17.bam	S	2
SA609X6XB01899-A95632D-R64-C18.bam	S	2
SA609X6XB01899-A95632D-R64-C19.bam	S	2
SA609X6XB01899-A95632D-R64-C20.bam	S	2
SA609X6XB01899-A95632D-R64-C22.bam	S	2
SA609X6XB01899-A95632D-R64-C23.bam	S	2
SA609X6XB01899-A95632D-R64-C24.bam	S	2
SA609X6XB01899-A95632D-R64-C25.bam	G1	2
SA609X6XB01899-A95632D-R64-C26.bam	S	2
SA609X6XB01899-A95632D-R64-C27.bam	S	2
SA609X6XB01899-A95632D-R64-C29.bam	G1	2
SA609X6XB01899-A95632D-R64-C30.bam	S	2
SA609X6XB01899-A95632D-R64-C31.bam	S	2
SA609X6XB01899-A95632D-R64-C32.bam	G1	2
SA609X6XB01899-A95632D-R64-C34.bam	S	2
SA609X6XB01899-A95632D-R64-C36.bam	S	2
SA609X6XB01899-A95632D-R64-C37.bam	S	2
SA609X6XB01899-A95632D-R64-C38.bam	S	2
SA609X6XB01899-A95632D-R64-C39.bam	S	2
SA609X6XB01899-A95632D-R64-C40.bam	S	2
SA609X6XB01899-A95632D-R64-C41.bam	S	2
SA609X6XB01899-A95632D-R64-C42.bam	G1	2
SA609X6XB01899-A95632D-R64-C43.bam	S	2
SA609X6XB01899-A95632D-R64-C49.bam	S	2
SA609X6XB01899-A95632D-R64-C51.bam	G1	2
SA609X6XB01899-A95632D-R64-C52.bam	S	2
SA609X6XB01899-A95632D-R64-C54.bam	S	2
SA609X6XB01899-A95632D-R64-C55.bam	S	2
SA609X6XB01899-A95632D-R64-C57.bam	S	2
SA609X6XB01899-A95632D-R64-C58.bam	G1	2
SA609X6XB01899-A95632D-R64-C60.bam	S	2
SA609X6XB01899-A95632D-R64-C61.bam	G1	2
SA609X6XB01899-A95632D-R64-C63.bam	S	2
SA609X6XB01899-A95632D-R64-C64.bam	S	2
SA609X6XB01899-A95632D-R64-C66.bam	S	2
SA609X6XB01899-A95632D-R64-C67.bam	S	2
SA609X6XB01899-A95632D-R64-C68.bam	S	2
SA609X6XB01899-A95632D-R64-C70.bam	S	2
SA609X6XB01899-A95632D-R65-C04.bam	G1	1
SA609X6XB01899-A95632D-R65-C07.bam	S	2
SA609X6XB01899-A95632D-R65-C08.bam	S	2
SA609X6XB01899-A95632D-R65-C13.bam	S	2
SA609X6XB01899-A95632D-R65-C14.bam	S	2
SA609X6XB01899-A95632D-R65-C15.bam	S	2
SA609X6XB01899-A95632D-R65-C16.bam	S	2
SA609X6XB01899-A95632D-R65-C18.bam	S	2
SA609X6XB01899-A95632D-R65-C19.bam	S	2
SA609X6XB01899-A95632D-R65-C20.bam	S	2
SA609X6XB01899-A95632D-R65-C21.bam	S	2
SA609X6XB01899-A95632D-R65-C22.bam	S	2
SA609X6XB01899-A95632D-R65-C23.bam	S	2
SA609X6XB01899-A95632D-R65-C24.bam	S	2
SA609X6XB01899-A95632D-R65-C25.bam	S	2
SA609X6XB01899-A95632D-R65-C26.bam	S	2
SA609X6XB01899-A95632D-R65-C28.bam	S	2
SA609X6XB01899-A95632D-R65-C29.bam	S	2
SA609X6XB01899-A95632D-R65-C30.bam	S	2
SA609X6XB01899-A95632D-R65-C31.bam	S	2
SA609X6XB01899-A95632D-R65-C35.bam	S	2
SA609X6XB01899-A95632D-R65-C41.bam	S	2
SA609X6XB01899-A95632D-R65-C43.bam	S	2
SA609X6XB01899-A95632D-R65-C44.bam	S	2
SA609X6XB01899-A95632D-R65-C46.bam	S	2
SA609X6XB01899-A95632D-R65-C49.bam	S	2
SA609X6XB01899-A95632D-R65-C51.bam	S	2
SA609X6XB01899-A95632D-R65-C52.bam	S	2
SA609X6XB01899-A95632D-R65-C54.bam	S	2
SA609X6XB01899-A95632D-R65-C55.bam	S	2
SA609X6XB01899-A95632D-R65-C57.bam	G1	2
SA609X6XB01899-A95632D-R65-C58.bam	S	2
SA609X6XB01899-A95632D-R65-C62.bam	S	2
SA609X6XB01899-A95632D-R65-C64.bam	S	2
SA609X6XB01899-A95632D-R65-C65.bam	S	2
SA609X6XB01899-A95632D-R65-C66.bam	S	2
SA609X6XB01899-A95632D-R65-C67.bam	S	2
SA609X6XB01899-A95632D-R65-C68.bam	S	2
SA609X6XB01899-A95632D-R66-C04.bam	G1	1
SA609X6XB01899-A95632D-R66-C30.bam	S	2
SA609X6XB01899-A95632D-R67-C04.bam	G1	1
SA609X6XB01899-A95632D-R67-C07.bam	S	2
SA609X6XB01899-A95632D-R67-C09.bam	S	2
SA609X6XB01899-A95632D-R67-C11.bam	S	2
SA609X6XB01899-A95632D-R67-C12.bam	S	2
SA609X6XB01899-A95632D-R67-C14.bam	S	2
SA609X6XB01899-A95632D-R67-C15.bam	S	2
SA609X6XB01899-A95632D-R67-C16.bam	S	2
SA609X6XB01899-A95632D-R67-C17.bam	S	2
SA609X6XB01899-A95632D-R67-C18.bam	S	2
SA609X6XB01899-A95632D-R67-C19.bam	S	2
SA609X6XB01899-A95632D-R67-C20.bam	S	2
SA609X6XB01899-A95632D-R67-C23.bam	S	2
SA609X6XB01899-A95632D-R67-C24.bam	S	2
SA609X6XB01899-A95632D-R67-C26.bam	S	2
SA609X6XB01899-A95632D-R67-C27.bam	S	2
SA609X6XB01899-A95632D-R67-C28.bam	S	2
SA609X6XB01899-A95632D-R67-C30.bam	S	2
SA609X6XB01899-A95632D-R67-C31.bam	S	2
SA609X6XB01899-A95632D-R67-C32.bam	S	2
SA609X6XB01899-A95632D-R67-C34.bam	S	2
SA609X6XB01899-A95632D-R67-C35.bam	S	2
SA609X6XB01899-A95632D-R67-C37.bam	S	2
SA609X6XB01899-A95632D-R67-C39.bam	S	2
SA609X6XB01899-A95632D-R67-C40.bam	S	2
SA609X6XB01899-A95632D-R67-C41.bam	S	2
SA609X6XB01899-A95632D-R67-C43.bam	S	2
SA609X6XB01899-A95632D-R67-C44.bam	G1	2
SA609X6XB01899-A95632D-R67-C46.bam	S	2
SA609X6XB01899-A95632D-R67-C47.bam	S	2
SA609X6XB01899-A95632D-R67-C48.bam	S	2
SA609X6XB01899-A95632D-R67-C49.bam	S	2
SA609X6XB01899-A95632D-R67-C51.bam	S	2
SA609X6XB01899-A95632D-R67-C56.bam	S	2
SA609X6XB01899-A95632D-R67-C57.bam	S	2
SA609X6XB01899-A95632D-R67-C58.bam	S	2
SA609X6XB01899-A95632D-R67-C59.bam	S	1
SA609X6XB01899-A95632D-R67-C63.bam	S	2
SA609X6XB01899-A95632D-R67-C64.bam	S	2
SA609X6XB01899-A95632D-R67-C66.bam	S	2
SA609X6XB01899-A95632D-R67-C67.bam	S	2
SA609X6XB01899-A95632D-R67-C70.bam	S	2
SA609X6XB01899-A95632D-R68-C04.bam	G1	1
SA609X6XB01899-A95632D-R68-C07.bam	S	2
SA609X6XB01899-A95632D-R68-C11.bam	S	2
SA609X6XB01899-A95632D-R68-C12.bam	S	2
SA609X6XB01899-A95632D-R68-C17.bam	S	2
SA609X6XB01899-A95632D-R68-C18.bam	S	2
SA609X6XB01899-A95632D-R68-C22.bam	S	2
SA609X6XB01899-A95632D-R68-C23.bam	S	2
SA609X6XB01899-A95632D-R68-C24.bam	S	2
SA609X6XB01899-A95632D-R68-C26.bam	S	2
SA609X6XB01899-A95632D-R68-C27.bam	S	2
SA609X6XB01899-A95632D-R68-C28.bam	S	2
SA609X6XB01899-A95632D-R68-C38.bam	S	2
SA609X6XB01899-A95632D-R68-C39.bam	S	2
SA609X6XB01899-A95632D-R68-C43.bam	S	2
SA609X6XB01899-A95632D-R68-C44.bam	S	2
SA609X6XB01899-A95632D-R68-C46.bam	S	2
SA609X6XB01899-A95632D-R68-C47.bam	S	2
SA609X6XB01899-A95632D-R68-C48.bam	S	2
SA609X6XB01899-A95632D-R68-C51.bam	S	2
SA609X6XB01899-A95632D-R68-C54.bam	S	2
SA609X6XB01899-A95632D-R68-C57.bam	S	2
SA609X6XB01899-A95632D-R68-C59.bam	S	2
SA609X6XB01899-A95632D-R68-C63.bam	S	2
SA609X6XB01899-A95632D-R68-C64.bam	S	2
SA609X6XB01899-A95632D-R68-C66.bam	S	2
SA609X6XB01899-A95632D-R68-C67.bam	S	2
