Cell	Phase	Subpopulation
SRR13894624.bam	G1	1
SRR13894626.bam	S	2
SRR13894628.bam	G1	2
SRR13894630.bam	G1	2
SRR13894631.bam	S	2
SRR13894633.bam	G1	1
SRR13894634.bam	G1	2
SRR13894639.bam	S	2
SRR13894641.bam	G1	1
SRR13894643.bam	S	2
SRR13894644.bam	S	2
SRR13894645.bam	S	2
SRR13894646.bam	S	2
SRR13894647.bam	G1	2
SRR13894649.bam	S	2
SRR13894652.bam	G1	1
SRR13894653.bam	G1	1
SRR13894655.bam	S	2
SRR13894657.bam	G1	1
SRR13894658.bam	S	2
SRR13894659.bam	S	1
SRR13894660.bam	G1	2
SRR13894661.bam	G1	2
SRR13894662.bam	S	1
SRR13894663.bam	G1	1
SRR13894664.bam	S	2
SRR13894665.bam	S	2
SRR13894666.bam	S	2
SRR13894668.bam	G1	2
SRR13894669.bam	S	2
SRR13894670.bam	S	2
SRR13894674.bam	S	1
SRR13894675.bam	G1	1
SRR13894678.bam	S	2
SRR13894679.bam	S	1
SRR13894680.bam	S	2
SRR13894681.bam	S	1
SRR13894682.bam	S	2
SRR13894683.bam	S	1
SRR13894685.bam	S	2
SRR13894686.bam	S	2
SRR13894689.bam	S	2
SRR13894690.bam	S	2
SRR13894694.bam	G1	1
SRR13894695.bam	S	2
SRR13894696.bam	G1	1
SRR13894697.bam	S	1
SRR13894699.bam	S	1
SRR13894701.bam	S	1
SRR13894703.bam	S	2
SRR13894705.bam	G1	1
SRR13894706.bam	S	2
SRR13894708.bam	S	2
SRR13894709.bam	G1	2
SRR13894710.bam	G1	2
SRR13894711.bam	G1	2
SRR13894713.bam	G1	2
SRR13894714.bam	S	2
SRR13894715.bam	S	2
SRR13894716.bam	G1	2
SRR13894717.bam	G1	2
SRR13894718.bam	G1	2
SRR13894720.bam	G1	2
SRR13894721.bam	S	1
SRR13894722.bam	S	1
SRR13894723.bam	G1	1
SRR13894724.bam	S	2
SRR13894725.bam	G1	1
SRR13894726.bam	G1	2
SRR13894727.bam	G1	2
SRR13894729.bam	S	2
SRR13894731.bam	G1	1
SRR13894732.bam	S	2
SRR13894733.bam	G1	1
SRR13894734.bam	S	1
SRR13894735.bam	S	2
SRR13894737.bam	S	2
SRR13894738.bam	S	2
SRR13894740.bam	G1	2
SRR13894742.bam	S	1
SRR13894743.bam	G1	1
SRR13894747.bam	G1	1
SRR13894752.bam	S	1
SRR13894753.bam	S	2
SRR13894754.bam	G1	2
SRR13894756.bam	G1	2
SRR13894758.bam	S	1
SRR13894759.bam	S	2
SRR13894760.bam	G1	1
SRR13894761.bam	S	2
SRR13894762.bam	S	2
SRR13894763.bam	S	2
SRR13894767.bam	S	2
SRR13894770.bam	G1	1
SRR13894772.bam	S	2
SRR13894774.bam	G1	2
SRR13894776.bam	G1	2
SRR13894777.bam	S	1
SRR13894778.bam	G1	1
SRR13894781.bam	S	1
SRR13894782.bam	S	2
SRR13894783.bam	G1	2
SRR13894784.bam	G1	2
SRR13894785.bam	S	2
SRR13894786.bam	G1	2
SRR13894787.bam	S	1
SRR13894790.bam	S	2
SRR13894791.bam	S	2
SRR13894792.bam	S	2
SRR13894793.bam	S	2
SRR13894795.bam	G1	1
SRR13894796.bam	S	1
SRR13894797.bam	S	1
SRR13894798.bam	S	2
SRR13894799.bam	S	2
SRR13894800.bam	G1	1
SRR13894801.bam	G1	2
SRR13894802.bam	S	2
SRR13894803.bam	S	1
SRR13894805.bam	S	1
SRR13894806.bam	S	1
SRR13894807.bam	S	2
SRR13894808.bam	G1	1
SRR13894809.bam	S	2
SRR13894810.bam	S	2
SRR13894812.bam	S	1
SRR13894815.bam	S	2
SRR13894817.bam	S	2
SRR13894818.bam	S	2
SRR13894819.bam	G1	2
SRR13894820.bam	S	1
SRR13894821.bam	S	2
SRR13894823.bam	S	1
SRR13894825.bam	S	1
SRR13894826.bam	S	2
SRR13894827.bam	S	1
SRR13894829.bam	G1	2
SRR13894832.bam	G1	1
SRR13894834.bam	G1	1
SRR13894835.bam	S	2
SRR13894836.bam	S	1
SRR13894837.bam	G1	2
SRR13894838.bam	S	1
SRR13894840.bam	S	2
SRR13894841.bam	G1	1
SRR13894842.bam	S	2
SRR13894845.bam	S	2
SRR13894846.bam	S	2
SRR13894847.bam	S	2
SRR13894848.bam	G1	1
SRR13894850.bam	G1	1
SRR13894851.bam	G1	1
SRR13894854.bam	G1	1
SRR13894856.bam	S	2
SRR13894859.bam	G1	2
SRR13894860.bam	S	1
SRR13894862.bam	G1	1
SRR13894865.bam	G1	2
SRR13900646.bam	S	2
SRR13900647.bam	G1	1
SRR13900649.bam	S	1
SRR13900650.bam	G1	1
SRR13900653.bam	G1	1
SRR13900654.bam	G1	1
SRR13900655.bam	S	2
SRR13900656.bam	G1	2
SRR13900657.bam	S	2
SRR13900661.bam	G1	1
SRR13900662.bam	S	2
SRR13900664.bam	S	2
SRR13900665.bam	G1	1
SRR13900666.bam	S	2
SRR13900668.bam	S	2
SRR13900669.bam	G1	2
SRR13900670.bam	G1	2
SRR13900671.bam	G1	1
SRR13900672.bam	S	2
SRR13900674.bam	S	2
SRR13900675.bam	S	1
SRR13900678.bam	G1	1
SRR13900679.bam	S	1
SRR13900680.bam	G1	2
SRR13900681.bam	S	2
SRR13900683.bam	S	1
SRR13900686.bam	G1	2
SRR13900687.bam	G1	1
SRR13900688.bam	S	2
SRR13900689.bam	S	2
SRR13900690.bam	G1	1
SRR13900692.bam	G1	1
SRR13900694.bam	G1	2
SRR13900696.bam	G1	2
SRR13900697.bam	S	2
SRR13900698.bam	G1	1
SRR13900700.bam	S	2
SRR13900701.bam	G1	2
SRR13900703.bam	S	2
SRR13900704.bam	G1	1
SRR13900705.bam	S	2
SRR13900706.bam	S	2
SRR13900707.bam	S	1
SRR13900708.bam	S	2
SRR13900709.bam	G1	2
SRR13900710.bam	S	2
SRR13900711.bam	G1	2
SRR13900712.bam	G1	2
SRR13900713.bam	G1	1
SRR13900715.bam	S	2
SRR13900716.bam	G1	2
SRR13900717.bam	G1	2
SRR13900718.bam	S	2
SRR13900719.bam	G1	2
SRR13900721.bam	S	1
SRR13900722.bam	G1	1
SRR13900725.bam	S	2
SRR13900726.bam	S	1
SRR13900729.bam	S	2
SRR13900730.bam	S	1
SRR13900731.bam	S	1
SRR13900733.bam	G1	1
SRR13900734.bam	S	2
SRR13900736.bam	S	2
SRR13900738.bam	G1	1
SRR13900739.bam	S	2
SRR13900740.bam	G1	1
SRR13900742.bam	S	2
SRR13900743.bam	G1	2
SRR13900745.bam	G1	2
SRR13900747.bam	S	2
SRR13900749.bam	S	2
SRR13900750.bam	G1	1
SRR13900751.bam	G1	1
SRR13900752.bam	G1	1
SRR13900753.bam	G1	1
SRR13900754.bam	G1	2
SRR13900755.bam	G1	1
SRR13900756.bam	G1	1
SRR13900757.bam	S	2
SRR13900758.bam	S	2
SRR13900760.bam	S	2
SRR13900761.bam	S	2
SRR13900764.bam	S	2
SRR13900767.bam	S	1
SRR13900772.bam	S	2
SRR13900773.bam	S	1
SRR13900774.bam	G1	2
SRR13900775.bam	S	2
SRR13900778.bam	G1	2
SRR13900780.bam	S	2
SRR13900781.bam	G1	2
SRR13900784.bam	S	2
SRR13900786.bam	G1	1
SRR13900787.bam	G1	2
SRR13900788.bam	S	1
SRR13900789.bam	S	2
SRR13900790.bam	S	2
SRR13900792.bam	S	2
SRR13900794.bam	S	2
SRR13900799.bam	S	1
SRR13900801.bam	S	2
SRR13900802.bam	S	2
SRR13900804.bam	S	2
SRR13900805.bam	S	2
SRR13900806.bam	G1	1
SRR13900807.bam	G1	1
SRR13900808.bam	S	1
SRR13900810.bam	S	2
SRR13900811.bam	G1	1
SRR13900812.bam	S	2
SRR13900813.bam	G1	2
SRR13900814.bam	S	2
SRR13900817.bam	S	1
SRR13900818.bam	G1	2
SRR13900819.bam	S	1
SRR13900821.bam	S	2
SRR13900822.bam	S	2
SRR13900823.bam	S	1
SRR13900824.bam	S	2
SRR13900825.bam	G1	1
SRR13900826.bam	G1	2
SRR13900827.bam	G1	1
SRR13900828.bam	G1	2
SRR13900829.bam	S	1
SRR13900831.bam	G1	1
SRR13900833.bam	G1	2
SRR13900836.bam	G1	1
SRR13900838.bam	S	2
SRR13900839.bam	S	2
SRR13900840.bam	S	2
SRR13900841.bam	S	2
SRR13900843.bam	S	1
SRR13900845.bam	G1	1
SRR13900846.bam	S	2
SRR13900847.bam	G1	2
SRR13900848.bam	S	2
SRR13900849.bam	G1	1
SRR13900851.bam	G1	1
SRR13900852.bam	S	2
